,YEAR,MO,DY,ALLSKY_SFC_LW_DWN,PRECTOT,PS,QV2M,RH2M,SRF_ALB,T10M,T10M_MAX,T10M_MIN,T10M_RANGE,TQV,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE
3128,2017,12,5,265.53,0.67,21.81,93.58,1.15,14.37,6.46,2.06,1.34,10.05,9.71,1.71,4.09,3.34,5.65,1.82,2.3,7.91,0.11,0.0
3129,2013,7,9,312.98,25.06,87.95,9.39,4.7,0.3,20.55,2.71,24.19,0.96,1.26,2.38,1.09,29.94,3.8,0.68,22.09,9.73,0.0,0.1
3130,2014,9,3,1.7,2.25,43.94,15.11,0.59,15.11,0.01,0.09,1.56,0.6,273.34,89.11,4.16,4.21,15.08,8.27,3.26,23.39,0.0,0.12
3131,2017,9,4,386.24,25.78,93.07,13.82,6.53,0.06,21.11,2.45,32.38,0.48,0.55,1.84,0.11,34.92,2.56,0.2,24.26,23.59,0.01,0.15
3132,2013,8,14,304.01,19.7,94.32,12.12,7.26,0.05,14.19,2.13,52.12,0.84,0.89,1.51,0.69,26.32,2.82,0.39,17.59,19.14,0.0,0.11
3133,2017,8,17,315.51,0.58,35.0,88.46,0.0,31.74,14.71,10.78,0.22,22.54,21.55,5.49,1.88,1.45,2.44,0.58,0.99,17.02,0.12,0.0
3134,2019,10,3,236.13,0.93,20.19,82.64,0.21,17.02,7.28,4.02,0.62,12.12,6.65,1.83,1.91,0.59,3.84,1.14,3.24,9.74,0.17,0.0
3135,2017,9,2,385.7,31.25,96.54,8.18,9.7,0.43,26.57,3.77,33.94,3.07,3.5,2.72,0.8,34.75,4.58,1.87,31.31,32.05,0.07,0.18
3136,2015,8,4,4.54,4.16,3.14,40.56,13.73,5.98,2.83,0.31,11.99,20.03,0.38,82.76,13.59,19.37,1.75,25.72,310.19,2.6,0.09,0.12
3137,2018,8,6,3.62,2.71,2.33,22.5,20.07,4.76,1.91,0.42,16.59,28.21,0.91,96.71,15.52,28.38,1.26,36.66,361.56,2.44,0.0,0.13
3138,2015,9,8,2.89,2.35,1.48,18.0,10.15,2.38,1.18,0.3,12.49,12.15,0.55,75.67,6.55,15.98,1.06,22.64,295.26,1.96,0.01,0.17
3139,2018,11,8,6.34,1.77,0.08,23.38,1.55,1.34,0.02,0.05,9.02,4.99,4.57,86.96,1.35,4.98,0.06,10.57,261.54,5.27,0.0,0.16
3140,2018,8,6,371.49,27.58,96.13,16.48,5.31,0.35,19.84,2.09,25.38,0.46,0.81,1.72,0.59,36.33,2.69,0.58,27.08,17.91,0.0,0.12
3141,2015,8,2,335.79,24.22,96.43,14.8,7.75,1.11,17.99,4.13,42.75,2.67,3.79,3.77,1.86,32.8,5.99,2.27,26.12,17.19,0.01,0.11
3142,2018,8,1,3.0,2.55,1.45,16.0,23.16,3.78,1.21,0.24,16.19,29.49,0.45,95.79,12.28,30.93,0.87,39.35,384.37,2.07,0.0,0.12
3143,2013,9,5,4.65,4.09,0.81,43.0,14.63,6.1,0.67,0.14,9.56,17.59,0.55,85.02,12.85,18.66,0.52,24.19,302.27,2.58,0.0,0.13
3144,2016,9,20,4.3,3.37,3.51,67.31,18.83,10.25,2.91,0.59,3.83,20.83,0.94,100.56,34.06,21.17,2.25,22.66,369.91,2.84,0.0,0.11
3145,2017,10,9,6.8,6.27,3.65,20.69,13.06,2.44,3.26,0.39,11.64,16.12,0.52,98.18,6.49,17.89,2.02,24.7,298.98,3.73,0.02,0.15
3146,2018,8,28,327.95,23.33,96.55,12.89,5.37,0.1,17.46,3.71,32.12,2.76,2.86,2.07,0.34,30.35,4.05,1.27,23.43,15.77,0.0,0.13
3147,2018,8,5,2.66,2.34,1.15,31.12,17.83,5.25,0.88,0.27,14.53,24.04,0.33,96.52,12.61,24.08,0.88,32.37,352.33,1.95,0.0,0.15
3148,2017,8,24,2.93,1.77,0.15,58.62,11.72,7.57,0.07,0.08,14.03,17.97,1.16,93.2,17.49,17.7,0.09,25.75,317.26,2.14,0.0,0.1
3149,2018,8,8,5.45,4.72,4.23,46.56,23.08,9.95,3.73,0.51,8.88,27.68,0.73,98.39,22.77,26.9,2.24,31.96,355.7,3.06,0.0,0.13
3150,2018,11,9,4.83,4.06,0.99,17.25,1.62,1.04,0.98,0.02,13.83,4.76,0.77,86.89,2.05,6.64,0.25,15.46,270.38,2.98,0.0,0.12
3151,2018,8,1,4.55,4.02,2.53,18.81,24.68,4.94,2.3,0.23,11.48,30.18,0.54,92.45,25.52,30.48,1.28,36.16,348.75,2.43,0.0,0.13
3152,2018,7,30,3.1,1.45,0.57,36.0,18.55,6.35,0.32,0.25,12.51,23.18,1.65,95.74,15.4,23.47,0.44,31.06,375.8,2.43,0.0,0.11
3153,2013,8,24,4.2,3.57,0.96,39.19,13.55,5.13,0.73,0.23,9.83,15.81,0.63,84.64,10.66,17.65,0.66,23.37,284.55,2.43,0.0,0.13
3154,2017,7,8,5.09,2.78,3.88,18.06,24.47,5.19,2.77,1.12,15.08,33.62,2.31,94.19,20.18,31.65,2.53,39.54,356.55,3.71,0.0,0.16
3155,2017,7,2,4.57,3.16,24.06,13.06,3.03,22.39,0.2,1.76,0.65,3.23,265.16,81.09,6.64,4.15,22.25,15.44,5.22,28.5,0.0,0.15
3156,2018,6,24,7.58,6.03,4.62,28.0,17.9,5.86,3.85,0.77,18.27,28.64,1.54,96.18,12.57,27.23,2.98,36.16,337.99,4.82,0.0,0.14
3157,2017,9,1,2.48,2.09,0.62,20.06,17.77,3.85,0.62,0.0,17.72,23.33,0.39,88.1,12.53,25.76,0.3,35.5,363.77,1.6,0.0,0.13
3158,2018,8,5,373.3,0.87,26.44,95.94,0.06,33.22,18.09,15.61,0.59,25.9,25.26,5.13,1.6,0.05,2.44,0.93,2.39,15.12,0.12,0.0
3159,2018,11,10,5.27,4.84,3.63,47.56,15.77,5.68,3.36,0.27,7.13,16.17,0.44,99.28,4.52,18.06,2.49,22.9,255.16,3.41,0.0,0.23
3160,2017,8,16,3.13,1.14,0.52,32.69,14.69,5.49,0.3,0.23,17.84,22.15,1.99,93.57,16.29,23.44,0.31,32.53,318.17,2.5,0.0,0.12
3161,2016,6,25,5.33,3.85,13.44,15.62,3.73,27.58,0.91,2.36,1.1,4.63,319.16,87.58,8.34,3.05,28.59,19.73,6.43,35.33,0.0,0.16
3162,2018,7,28,2.55,2.33,0.97,15.56,21.86,3.91,0.81,0.16,17.04,29.41,0.23,95.9,12.16,31.1,0.56,38.89,401.8,1.53,0.0,0.11
3163,2014,9,15,4.33,3.2,1.23,32.31,18.64,5.98,1.01,0.22,10.14,20.74,1.13,87.61,20.41,23.23,0.68,28.79,332.89,2.62,0.0,0.13
3164,2016,8,25,388.84,1.15,62.25,96.95,1.54,24.52,13.04,17.3,2.11,17.93,19.73,7.93,3.11,2.16,4.14,2.69,1.98,11.49,0.12,0.0
3165,2018,8,6,300.35,0.84,24.94,80.91,0.12,26.84,13.05,7.2,0.54,19.3,16.74,3.42,1.99,0.7,2.74,0.97,2.04,13.78,0.15,0.0
3166,2017,7,31,2.32,1.84,38.38,19.45,1.22,26.05,0.23,0.92,0.33,1.45,367.72,86.06,19.07,7.93,26.4,15.5,2.65,34.94,0.0,0.12
3167,2015,8,25,300.52,2.16,25.94,75.77,0.34,23.24,12.15,8.77,1.29,17.32,14.9,3.85,2.58,0.48,5.42,2.51,4.95,11.09,0.16,0.0
3168,2019,11,5,2.84,2.18,31.75,14.37,1.98,19.01,0.52,1.27,0.94,2.49,311.34,96.94,9.98,3.72,15.08,12.26,3.77,26.62,0.0,0.12
3169,2017,7,18,332.88,1.8,10.94,92.6,0.32,32.66,23.15,8.68,1.16,27.65,26.11,2.62,2.02,0.53,3.83,2.12,3.3,9.52,0.17,0.0
3170,2016,8,11,305.47,2.97,28.0,90.12,1.09,33.06,15.62,12.68,2.47,24.59,26.35,5.37,3.7,1.95,5.71,4.06,3.77,17.44,0.21,0.0
3171,2018,8,13,3.38,2.66,2.36,15.62,21.22,3.05,2.0,0.36,13.84,25.38,0.71,96.44,11.48,26.45,1.13,35.06,333.86,1.98,0.0,0.15
3172,2016,9,1,3.4,2.84,0.2,58.06,9.62,5.98,0.2,0.01,11.71,14.31,0.55,89.25,13.91,14.05,0.05,21.33,308.5,1.68,0.0,0.12
3173,2015,8,11,256.7,2.76,41.06,75.45,0.08,20.69,9.39,6.33,1.35,14.44,12.56,4.88,2.63,0.16,5.81,2.84,5.64,11.3,0.15,0.0
3174,2017,7,9,384.84,2.21,46.62,97.63,1.07,26.73,21.26,28.01,2.01,24.34,23.53,8.67,2.94,1.67,4.55,3.28,2.88,5.46,0.13,0.05
3175,2014,7,14,382.11,1.16,25.56,95.8,0.18,41.87,22.41,16.55,0.57,32.86,33.53,7.08,1.53,0.12,3.3,1.33,3.16,19.45,0.13,0.0
3176,2018,8,11,347.66,0.78,26.5,89.64,0.0,32.09,17.48,12.38,0.33,24.32,22.27,4.46,1.7,0.87,2.24,0.78,1.38,14.62,0.12,0.0
3177,2018,8,4,332.04,2.92,23.75,96.39,0.66,34.09,19.22,11.77,1.8,25.54,25.63,4.58,3.41,1.38,6.07,3.59,4.69,14.88,0.16,0.0
3178,2017,8,2,2.27,2.03,35.5,16.56,1.35,28.17,0.42,0.98,0.69,1.77,355.68,85.79,21.2,8.42,28.86,19.9,2.95,36.46,0.0,0.12
3179,2018,11,12,284.88,1.43,13.56,94.2,0.21,20.6,5.4,3.9,0.96,11.33,9.9,1.04,3.1,0.35,4.63,1.64,4.28,15.2,0.11,0.0
3180,2018,8,2,348.8,0.94,18.44,95.81,0.12,38.36,21.33,13.47,0.64,28.97,29.31,4.21,1.9,0.34,2.68,1.05,2.35,17.03,0.13,0.0
3181,2017,10,15,4.77,2.66,20.25,15.46,2.82,18.19,0.16,1.45,0.23,2.98,306.67,98.91,5.43,2.44,15.33,10.72,5.0,26.19,0.0,0.14
3182,2017,10,9,298.98,17.89,98.18,11.64,2.44,0.39,13.06,6.27,20.69,3.26,3.65,3.73,0.52,24.7,6.8,2.02,16.12,6.49,0.02,0.15
3183,2017,6,29,269.2,1.58,22.5,81.02,0.69,29.65,14.84,7.4,1.45,22.23,23.48,4.03,2.98,1.02,4.23,2.27,3.2,14.8,0.16,0.0
3184,2017,12,8,294.02,18.83,99.72,8.74,3.97,0.41,15.77,3.03,33.56,2.16,2.57,2.48,0.57,24.51,3.6,1.59,15.35,6.24,0.0,0.14
3185,2019,9,8,290.56,13.6,83.76,13.45,5.68,0.18,7.83,3.52,54.62,0.48,0.66,2.19,0.48,21.29,4.0,0.5,12.98,10.73,0.0,0.12
3186,2017,8,21,2.59,1.73,30.0,15.23,0.9,23.35,0.0,0.31,0.03,0.9,327.69,88.22,16.83,5.25,21.69,16.33,2.62,31.57,0.0,0.1
3187,2018,8,5,2.34,1.95,31.12,14.53,0.88,24.08,0.27,0.88,0.33,1.15,352.33,96.52,12.61,5.25,24.04,17.83,2.66,32.37,0.0,0.15
3188,2015,8,29,300.88,13.97,75.63,9.45,6.53,0.98,9.69,4.51,53.19,2.26,3.23,3.72,1.92,19.15,6.44,1.94,13.65,12.31,0.0,0.15
3189,2018,8,16,316.45,23.08,85.88,13.15,4.64,0.37,17.35,6.08,24.62,3.52,3.89,2.99,0.48,30.51,6.57,1.67,22.65,12.12,0.0,0.11
3190,2018,8,18,339.78,29.88,96.89,14.08,3.11,0.62,22.73,2.05,13.0,1.54,2.16,1.66,1.0,36.81,3.05,1.02,28.3,8.77,0.0,0.14
3191,2017,9,4,386.24,0.68,29.0,88.13,0.0,36.62,18.58,21.2,0.23,25.9,24.3,5.8,1.8,0.64,2.39,0.68,1.75,18.05,0.15,0.0
3192,2017,8,17,315.51,0.48,34.5,93.75,0.2,33.4,17.3,12.38,0.34,24.8,23.19,6.16,2.34,1.58,2.8,0.67,1.22,16.09,0.12,0.0
3193,2015,6,18,333.41,26.49,90.4,13.51,2.93,0.48,20.34,5.92,14.38,4.62,5.09,3.62,1.29,33.85,7.21,2.34,26.59,5.57,0.0,0.23
3194,2018,8,5,289.11,2.37,20.12,92.47,0.1,31.83,20.41,7.81,1.27,25.62,24.48,3.85,2.41,0.66,4.29,2.47,3.63,11.42,0.15,0.0
3195,2015,7,31,368.34,27.31,94.0,16.83,7.63,0.02,19.29,2.71,36.25,0.96,0.97,1.54,0.34,36.12,3.05,0.35,26.48,24.88,1.42,0.09
3196,2015,8,19,343.76,18.97,75.62,12.22,3.72,0.34,13.23,5.23,23.25,2.39,2.73,2.62,0.53,25.44,5.76,1.38,16.28,8.9,0.0,0.16
3197,2016,6,24,10.17,4.34,6.91,16.56,17.48,3.6,2.96,3.95,14.33,26.35,5.83,87.55,7.12,24.71,5.02,31.81,313.95,7.52,0.0,0.17
3198,2013,8,29,301.08,19.79,85.16,10.47,6.9,0.11,14.93,2.64,46.06,0.71,0.82,2.21,0.93,25.4,3.57,0.52,18.33,11.15,0.0,0.13
3199,2018,6,5,300.53,15.4,95.7,14.23,6.1,2.1,9.67,2.82,57.06,2.34,4.43,4.49,3.13,23.9,5.95,3.25,18.79,9.93,0.0,0.17
3200,2014,7,4,301.16,22.43,85.67,14.97,4.58,0.67,14.81,6.3,29.94,3.74,4.41,4.11,1.09,29.78,7.39,2.26,22.82,8.27,0.0,0.12
3201,2017,7,12,289.23,1.65,25.81,84.61,0.24,32.25,16.42,7.77,1.05,23.77,24.42,4.64,1.93,0.17,3.49,1.9,3.33,15.82,0.12,0.0
3202,2016,7,25,357.87,28.08,92.73,13.66,6.04,0.42,21.08,5.27,25.38,4.06,4.48,2.63,0.58,34.74,5.85,1.93,29.8,20.38,0.0,0.16
3203,2013,8,17,312.14,0.8,64.62,94.43,0.08,24.34,13.76,22.36,0.34,18.55,17.83,8.79,2.19,1.28,3.5,0.89,2.22,10.58,0.12,0.03
3204,2014,9,4,283.85,1.05,21.56,87.79,0.0,27.87,8.42,3.4,0.31,18.18,16.13,2.32,2.3,1.41,2.78,1.05,1.38,19.45,0.12,0.0
3205,2014,9,17,3.45,2.73,36.06,12.18,0.45,20.08,0.2,0.42,1.34,0.64,310.64,87.29,16.45,5.37,19.34,13.74,4.79,25.93,0.0,0.13
3206,2014,7,14,2.13,1.33,34.25,21.28,0.45,26.84,0.0,0.1,0.13,0.45,382.11,90.04,10.02,6.29,26.3,15.51,2.27,36.8,0.0,0.13
3207,2018,8,5,2.04,2.14,25.56,14.06,0.77,25.88,0.85,1.17,1.02,1.62,352.33,96.54,13.78,4.88,26.15,19.55,3.06,33.61,0.0,0.15
3208,2015,10,13,2.94,1.92,38.88,13.74,2.23,26.87,0.56,1.29,0.91,2.79,349.79,96.12,25.16,7.87,26.41,20.89,3.85,34.63,0.0,0.13
3209,2018,11,9,264.67,19.62,99.51,8.06,4.27,0.89,16.4,8.35,32.69,6.76,7.65,5.23,1.57,24.46,9.92,3.81,16.7,2.54,0.0,0.2
3210,2016,9,25,2.39,2.62,50.38,10.85,1.46,22.51,0.8,1.62,1.23,2.27,318.56,100.27,14.44,7.45,17.87,17.98,3.61,28.83,0.0,0.13
3211,2018,8,6,371.49,0.46,25.38,96.13,0.35,36.33,19.84,17.91,0.58,27.58,27.08,5.31,1.72,0.59,2.69,0.81,2.09,16.48,0.12,0.0
3212,2019,7,22,6.05,2.94,4.3,41.94,15.69,6.96,2.29,2.01,19.34,26.31,3.11,100.37,19.15,24.55,2.84,35.04,329.92,4.13,0.0,0.12
3213,2017,12,15,2.99,2.57,22.62,11.41,2.21,16.07,0.42,1.54,0.63,2.63,278.38,93.08,5.48,2.26,11.16,11.58,3.62,22.99,0.0,0.16
3214,2013,8,23,337.74,18.41,84.68,9.33,4.76,0.07,14.58,3.17,34.62,0.75,0.82,2.2,0.62,23.9,3.79,0.58,16.55,9.35,0.0,0.16
3215,2014,8,3,1.7,1.5,52.88,15.99,0.52,22.2,0.0,0.2,0.95,0.52,348.07,89.1,17.1,8.73,21.46,14.86,2.65,30.85,0.0,0.1
3216,2018,9,7,341.42,22.04,89.85,14.45,4.58,0.0,15.75,1.48,28.69,0.46,0.46,1.89,0.88,30.2,2.36,0.18,21.02,13.12,0.0,0.11
3217,2017,10,9,3.15,3.91,13.38,13.73,2.52,21.06,1.12,2.34,2.31,3.65,298.73,100.01,6.04,1.83,20.05,14.83,5.46,28.56,0.0,0.16
3218,2018,8,15,312.57,20.03,93.12,11.63,8.0,0.02,15.87,2.58,55.25,0.7,0.71,1.41,0.31,27.51,2.9,0.27,18.7,21.65,0.0,0.09
3219,2018,7,18,4.23,2.02,15.12,9.97,2.4,31.58,0.2,1.12,0.47,2.59,348.79,92.56,20.14,4.46,30.11,26.52,4.7,36.49,0.01,0.13
3220,2015,8,14,2.16,1.73,57.75,13.06,0.33,15.87,0.0,0.12,0.85,0.33,304.11,88.23,11.15,6.59,15.76,9.83,3.01,22.89,0.0,0.12
3221,2017,12,13,3.56,2.43,12.75,13.89,2.11,18.12,0.06,1.44,0.06,2.17,279.53,92.9,2.47,1.34,10.75,11.43,3.63,25.31,0.0,0.15
3222,2018,8,6,361.56,28.38,96.71,16.59,4.76,0.42,20.07,2.71,22.5,1.91,2.33,2.44,0.91,36.66,3.62,1.26,28.21,15.52,0.0,0.13
3223,2017,12,7,275.47,14.19,94.21,8.68,2.14,0.52,10.22,3.45,23.81,0.98,1.5,3.2,1.82,18.9,5.26,1.2,10.33,3.15,0.0,0.12
3224,2018,7,30,375.8,23.47,95.74,12.51,6.35,0.25,18.55,1.45,36.0,0.32,0.57,2.43,1.65,31.06,3.1,0.44,23.18,15.4,0.0,0.11
3225,2015,9,11,3.73,1.99,17.5,11.39,1.82,28.85,0.2,0.92,0.12,2.03,397.05,91.48,17.33,4.03,25.98,24.19,3.86,35.58,0.0,0.11
3226,2018,8,6,2.04,1.99,24.94,13.78,0.84,19.3,0.12,0.54,0.7,0.97,300.35,80.91,7.2,3.42,16.74,13.05,2.74,26.84,0.0,0.15
3227,2017,12,5,265.53,10.05,93.58,7.91,1.71,1.15,6.46,2.3,21.81,0.67,1.82,4.09,3.34,14.37,5.65,1.34,9.71,2.06,0.0,0.11
3228,2015,8,16,4.69,2.23,27.5,9.91,2.24,18.82,0.25,1.17,0.29,2.49,337.58,75.53,13.37,4.58,17.13,14.84,4.97,24.74,0.0,0.12
3229,2016,7,26,346.54,2.27,77.31,99.87,0.11,22.3,14.05,17.59,1.14,17.32,15.77,9.09,1.8,0.23,3.81,2.39,3.59,8.25,0.17,0.01
3230,2017,7,15,4.23,4.05,36.75,9.49,3.51,26.67,1.16,2.9,2.08,4.66,354.3,97.73,25.2,7.45,24.69,21.8,6.3,31.3,0.0,0.15
3231,2017,7,9,2.88,2.94,46.62,5.46,2.21,24.34,1.07,2.01,1.67,3.28,384.84,97.63,28.01,8.67,23.53,21.26,4.55,26.73,0.05,0.13
3232,2015,8,19,1.92,1.41,21.38,13.48,0.91,24.97,0.0,0.3,0.34,0.91,367.52,89.94,10.62,4.09,22.46,18.96,2.25,32.44,0.0,0.12
3233,2013,8,14,2.13,1.51,52.12,12.12,0.84,19.7,0.05,0.39,0.69,0.89,304.01,94.32,19.14,7.26,17.59,14.19,2.82,26.32,0.0,0.11
3234,2017,9,4,2.56,1.8,33.0,11.73,0.77,25.69,0.03,0.34,0.34,0.8,386.24,93.36,23.7,6.59,23.4,21.95,2.9,33.69,0.05,0.15
3235,2013,8,25,3.93,2.42,46.88,8.5,0.8,17.14,0.08,0.51,0.55,0.88,306.23,84.83,15.27,6.16,15.81,13.45,4.48,21.95,0.0,0.13
3236,2017,8,28,302.77,24.05,80.96,10.42,5.25,0.11,18.8,3.98,24.88,0.88,0.99,2.43,0.49,29.22,4.48,0.68,21.3,14.11,0.0,0.15
3237,2017,10,13,3.94,3.17,41.56,14.62,2.64,16.36,0.66,1.66,1.4,3.31,285.42,98.79,8.13,4.03,15.01,9.35,5.34,23.98,0.0,0.16
3238,2017,12,11,6.42,3.81,4.65,11.56,10.98,1.16,3.39,1.26,12.02,11.89,2.61,93.54,3.08,16.1,2.44,23.01,281.23,4.07,0.0,0.17
3239,2016,7,25,4.03,2.59,2.55,84.0,12.75,8.91,1.66,0.9,5.96,14.96,1.45,100.04,12.42,15.4,1.52,18.71,337.34,2.45,0.05,0.18
3240,2017,9,3,2.57,2.32,1.17,19.06,23.38,4.09,1.16,0.02,12.12,23.94,0.25,93.31,16.7,28.15,0.59,35.5,371.85,1.95,0.0,0.12
3241,2013,9,9,352.91,28.56,95.59,17.39,4.94,0.52,20.22,1.92,22.44,0.69,1.2,2.23,1.14,37.61,3.06,0.77,28.04,15.63,0.0,0.12
3242,2015,9,10,3.28,2.46,1.7,57.38,13.69,7.93,1.34,0.36,6.15,14.28,0.82,75.79,19.17,15.99,0.91,19.84,410.98,1.88,0.01,0.16
3243,2018,8,1,2.0,2.87,40.69,14.55,0.32,22.34,0.28,0.5,1.85,0.6,308.3,95.66,12.77,6.47,22.48,16.37,3.86,30.93,0.0,0.1
3244,2017,12,7,275.47,14.19,94.21,8.68,2.14,0.52,10.22,3.45,23.81,0.98,1.5,3.2,1.82,18.9,5.26,1.2,10.33,3.15,0.0,0.12
3245,2018,8,11,351.26,29.96,96.48,16.4,4.33,0.5,22.58,2.96,19.38,2.33,2.84,2.81,0.93,38.98,3.89,1.58,30.5,18.56,0.0,0.12
3246,2018,11,12,284.88,13.56,97.04,14.98,1.1,0.65,7.92,5.16,12.12,3.12,3.77,4.27,1.11,22.9,6.27,2.57,12.15,4.36,0.0,0.11
3247,2013,8,13,286.39,22.58,87.76,12.82,3.91,0.2,15.83,2.84,24.12,1.02,1.21,2.23,0.88,28.65,3.71,0.61,19.79,8.55,0.0,0.11
3248,2016,7,24,331.47,15.56,99.87,6.55,8.85,1.08,12.94,2.75,82.75,1.75,2.83,2.74,1.7,19.49,4.44,1.73,15.06,12.32,0.02,0.17
3249,2017,12,15,278.38,16.07,93.08,11.41,2.26,0.42,11.58,2.99,22.62,2.21,2.63,2.57,0.63,22.99,3.62,1.54,11.16,5.48,0.0,0.16
3250,2017,6,20,6.58,4.38,4.97,13.12,25.05,3.91,3.78,1.19,15.13,33.41,2.2,88.83,12.65,32.05,2.65,40.19,372.09,3.83,0.0,0.22
3251,2017,12,5,265.53,10.05,93.58,7.91,1.71,1.15,6.46,2.3,21.81,0.67,1.82,4.09,3.34,14.37,5.65,1.34,9.71,2.06,0.0,0.11
3252,2019,9,7,305.01,17.04,83.91,14.26,4.15,0.23,9.98,3.55,31.38,0.6,0.83,2.12,0.8,24.23,4.35,0.52,14.97,8.27,0.0,0.12
3253,2014,8,2,332.51,26.74,89.53,13.13,3.85,0.01,20.12,2.23,19.12,0.84,0.84,1.95,0.84,33.26,3.05,0.25,24.73,10.13,0.0,0.1
3254,2017,7,13,337.01,25.83,96.65,16.95,5.92,0.97,17.31,3.6,29.62,3.07,4.04,3.27,1.74,34.26,5.34,2.29,28.84,19.73,0.0,0.19
3255,2016,9,20,369.91,2.91,67.31,100.56,0.59,22.66,18.83,34.06,2.25,21.17,20.83,10.25,2.84,0.94,4.3,3.51,3.37,3.83,0.11,0.0
3256,2018,8,26,3.2,1.97,23.12,12.27,2.32,23.69,0.1,1.21,0.12,2.42,331.68,96.56,16.11,3.91,21.96,18.87,3.31,31.15,0.0,0.12
3257,2017,9,4,386.24,25.9,88.13,18.05,5.8,0.0,18.58,1.75,29.0,0.68,0.68,1.8,0.64,36.62,2.39,0.23,24.3,21.2,0.0,0.15
3258,2014,7,14,382.11,32.86,95.8,19.45,7.08,0.18,22.41,3.16,25.56,1.16,1.33,1.53,0.12,41.87,3.3,0.57,33.53,16.55,0.0,0.13
3259,2016,8,20,384.88,16.16,100.42,3.51,9.89,1.13,14.79,3.8,86.69,3.1,4.23,3.1,1.29,18.3,5.09,2.59,16.89,21.91,0.02,0.13
3260,2018,8,4,314.49,28.21,92.39,11.53,3.23,0.35,22.75,5.3,13.94,2.89,3.24,2.91,0.5,34.28,5.8,1.61,25.96,11.02,0.0,0.15
3261,2017,9,1,346.07,0.93,22.12,88.32,0.0,34.97,16.98,13.0,0.3,25.3,22.16,4.09,1.43,0.12,2.54,0.93,2.42,17.98,0.08,0.0
3262,2018,8,15,351.77,0.95,23.0,89.57,0.01,31.03,18.83,19.31,0.4,23.97,21.35,4.7,1.61,0.79,2.52,0.95,1.74,12.2,0.12,0.0
3263,2015,9,10,369.85,28.36,91.42,11.56,4.15,0.21,22.96,3.26,18.25,1.74,1.95,2.45,0.69,34.51,3.95,0.99,26.44,18.91,0.0,0.12
3264,2018,8,21,316.27,19.31,85.62,14.02,5.92,0.14,12.53,3.2,40.31,1.85,2.0,1.95,0.17,26.55,3.37,0.92,19.09,12.84,0.0,0.12
3265,2014,8,3,348.07,22.87,85.12,16.43,5.74,0.09,14.83,2.64,37.38,0.85,0.94,1.91,0.38,31.26,3.02,0.48,22.51,10.42,0.0,0.1
3266,2017,8,30,1.29,1.83,40.5,13.37,0.82,18.62,0.0,0.24,1.41,0.82,307.95,88.14,10.34,5.43,17.48,12.94,2.7,26.31,0.0,0.12
3267,2013,8,26,4.53,4.28,0.97,49.25,13.17,6.59,0.86,0.11,10.06,16.77,0.25,84.95,13.05,17.59,0.48,23.23,301.2,2.45,0.0,0.12
3268,2018,7,1,369.41,23.93,98.24,15.38,7.57,0.78,15.96,4.12,42.5,2.77,3.55,3.78,1.76,31.33,5.88,2.22,25.78,15.54,0.0,0.14
3269,2017,9,7,398.07,17.75,87.83,7.34,8.67,0.0,13.98,2.52,61.81,0.55,0.55,1.41,0.1,21.32,2.62,0.14,17.33,23.3,4.9,0.12
3270,2015,8,17,325.49,25.98,93.66,15.16,4.15,0.05,19.43,2.05,22.62,1.15,1.2,1.59,0.23,34.59,2.29,0.55,22.62,6.8,0.0,0.12
3271,2018,7,30,401.93,31.48,95.94,13.26,3.85,0.11,25.65,2.13,14.38,0.77,0.88,1.4,0.29,38.9,2.42,0.52,29.8,15.81,0.0,0.09
3272,2015,8,13,5.3,4.73,2.59,39.44,12.83,5.92,2.3,0.28,10.13,14.72,0.58,75.89,12.36,17.06,1.52,22.96,301.02,2.91,0.0,0.16
3273,2018,8,15,2.99,2.4,37.94,12.31,0.91,20.69,0.17,0.61,1.15,1.08,303.73,80.72,15.34,6.1,19.57,14.4,4.14,26.72,0.08,0.12
3274,2017,8,17,315.51,22.54,88.46,17.02,5.49,0.0,14.71,0.99,35.0,0.58,0.58,1.88,1.45,31.74,2.44,0.22,21.55,10.78,0.0,0.12
3275,2018,8,4,3.11,3.26,20.75,14.0,1.88,27.17,1.0,1.82,1.81,2.87,332.04,96.38,12.66,4.39,28.17,21.22,4.92,35.22,0.0,0.16
3276,2018,7,28,401.8,31.1,95.9,17.04,3.91,0.16,21.86,2.33,15.56,0.81,0.97,1.53,0.23,38.89,2.55,0.56,29.41,12.16,0.0,0.11
3277,2016,10,21,253.03,21.71,89.25,11.37,1.95,0.82,16.76,2.88,13.5,1.7,2.52,2.98,1.23,28.12,4.1,1.6,17.25,7.11,0.0,0.15
3278,2017,8,15,304.03,20.04,87.85,16.2,3.85,0.0,12.16,2.81,27.5,0.84,0.84,1.71,0.07,28.37,2.88,0.32,18.73,13.47,0.0,0.12
3279,2017,10,17,287.05,15.3,78.42,9.28,2.81,0.7,11.76,2.35,21.75,2.23,2.93,2.56,1.51,21.04,3.87,1.69,11.67,9.93,0.0,0.16
3280,2019,10,28,260.48,12.08,98.49,13.57,2.08,0.48,6.86,3.48,27.5,1.88,2.37,2.77,0.66,20.43,4.15,1.34,11.99,5.68,0.0,0.16
