,Longitude,Latitude,Datetime,Fire
688,-122.819,39.529,2020-09-01,1
689,-119.395,37.142,2020-09-07,1
690,-121.565,36.45,2020-08-19,1
691,-123.169,39.592,2020-09-16,1
692,-119.142,37.369,2020-09-16,1
693,-121.268,39.783,2020-09-09,1
694,-121.331,37.429,2020-08-18,1
695,-119.221,37.122,2020-09-12,1
696,-123.463,41.053,2020-09-08,1
697,-121.653,37.398,2020-08-19,1
698,-117.953,34.36,2020-09-21,1
699,-116.774,34.058,2020-08-02,1
700,-123.032,39.841,2020-09-17,1
701,-118.505,36.179,2020-09-05,1
702,-119.432,37.141,2020-09-09,1
703,-123.12,39.553,2020-09-14,1
704,-123.256,40.183,2020-09-08,1
705,-122.864,41.225,2020-09-17,1
706,-119.57,38.549,2020-09-04,1
707,-122.428,38.782,2020-08-24,1
708,-117.9,34.408,2020-09-18,1
709,-122.151,37.115,2020-08-20,1
710,-122.842,39.599,2020-09-01,1
711,-122.859,40.015,2020-09-08,1
712,-117.95,34.207,2020-09-10,1
713,-120.78,40.322,2020-08-23,1
714,-121.059,39.792,2020-09-08,1
715,-122.965,39.625,2020-09-05,1
716,-122.312,37.233,2020-08-20,1
717,-117.946,34.24,2020-09-07,1
718,-123.472,41.032,2020-09-09,1
719,-119.388,37.387,2020-09-07,1
720,-121.685,37.503,2020-08-20,1
721,-122.894,40.009,2020-09-07,1
722,-122.255,38.861,2020-08-20,1
723,-121.168,39.799,2020-08-26,1
724,-118.48,36.153,2020-09-04,1
725,-123.493,41.06100000000001,2020-09-10,1
726,-123.382,40.071,2020-09-09,1
727,-119.54,38.476,2020-09-01,1
728,-118.809,36.299,2020-09-23,1
729,-117.797,34.381,2020-09-23,1
730,-121.454,39.619,2020-09-09,1
731,-121.344,37.461,2020-08-20,1
732,-121.179,39.731,2020-09-09,1
733,-119.193,37.423,2020-09-12,1
734,-121.428,39.652,2020-09-10,1
735,-119.247,37.586,2020-09-21,1
736,-121.293,37.232,2020-08-20,1
737,-119.215,37.39,2020-09-14,1
738,-119.428,37.369,2020-09-07,1
739,-120.979,39.789,2020-09-12,1
740,-123.0,40.146,2020-09-08,1
741,-121.416,37.471,2020-08-18,1
742,-119.222,37.166,2020-09-07,1
743,-120.789,40.335,2020-08-27,1
744,-118.667,36.241,2020-09-13,1
745,-122.664,39.756,2020-08-19,1
746,-118.565,36.163,2020-09-14,1
747,-123.51,41.093,2020-09-01,1
748,-123.367,41.162,2020-09-10,1
749,-122.797,40.023,2020-09-08,1
750,-118.599,36.15,2020-09-14,1
751,-116.738,32.776,2020-09-06,1
752,-123.258,40.334,2020-09-14,1
753,-120.707,40.319,2020-08-20,1
754,-123.007,39.884,2020-09-10,1
755,-119.602,37.849,2020-09-14,1
756,-121.004,36.661,2020-07-15,1
757,-119.171,37.179,2020-09-09,1
758,-118.367,36.162,2020-09-02,1
759,-122.968,39.937,2020-09-09,1
760,-122.508,38.657,2020-08-20,1
761,-118.465,35.466,2020-08-06,1
762,-121.265,39.577,2020-09-09,1
763,-121.006,39.77,2020-09-13,1
764,-118.602,36.183,2020-09-13,1
765,-118.494,36.102,2020-09-20,1
766,-123.461,41.091,2020-09-01,1
767,-120.728,41.018,2020-07-24,1
768,-116.967,34.095,2020-09-06,1
769,-123.281,40.063,2020-09-09,1
770,-121.449,35.984,2020-09-10,1
771,-120.996,39.771,2020-09-13,1
772,-120.441,38.986,2020-09-09,1
773,-123.088,40.06800000000001,2020-09-17,1
774,-116.931,33.981,2020-08-01,1
775,-119.255,37.267,2020-09-07,1
776,-119.446,37.361,2020-09-14,1
777,-121.585,36.095,2020-08-20,1
778,-121.48,37.171,2020-08-30,1
779,-119.427,37.209,2020-09-07,1
780,-122.892,39.572,2020-08-26,1
781,-119.378,37.197,2020-09-06,1
782,-120.719,40.354,2020-08-23,1
783,-121.438,35.986,2020-09-10,1
784,-122.933,40.004,2020-09-10,1
785,-122.808,40.082,2020-09-01,1
786,-121.518,37.41,2020-08-20,1
787,-119.426,37.382,2020-09-06,1
788,-119.329,37.374,2020-09-06,1
789,-123.247,40.202,2020-09-09,1
790,-122.887,39.585,2020-08-27,1
791,-120.988,39.836,2020-09-08,1
792,-122.87,39.536,2020-08-29,1
793,-120.097,41.042,2020-08-24,1
794,-122.977,39.652,2020-09-07,1
795,-118.633,35.301,2020-07-02,1
796,-123.5,41.137,2020-09-07,1
797,-118.5,34.733000000000004,2020-08-14,1
798,-119.318,37.458,2020-09-12,1
799,-122.863,39.496,2020-09-03,1
800,-120.059,41.097,2020-08-23,1
801,-123.366,41.865,2020-09-08,1
802,-119.327,37.491,2020-09-16,1
803,-122.683,39.576,2020-08-21,1
804,-121.248,37.301,2020-08-19,1
805,-120.731,40.34,2020-08-22,1
806,-116.969,34.092,2020-09-09,1
807,-119.264,37.476,2020-09-14,1
808,-121.636,37.399,2020-08-20,1
809,-122.237,37.197,2020-08-19,1
810,-121.337,37.335,2020-08-18,1
811,-123.075,40.086,2020-09-16,1
812,-123.462,41.843,2020-09-08,1
813,-119.656,38.525,2020-09-12,1
814,-121.576,36.515,2020-08-19,1
815,-123.161,40.24,2020-09-10,1
816,-119.398,37.243,2020-09-07,1
817,-120.15,39.704,2020-08-15,1
818,-123.037,40.053,2020-09-14,1
819,-122.297,37.214,2020-08-18,1
820,-121.618,37.339,2020-08-20,1
821,-122.427,38.702,2020-08-23,1
822,-121.355,37.273,2020-08-20,1
823,-118.547,36.151,2020-09-14,1
824,-123.258,40.256,2020-09-13,1
825,-116.956,34.094,2020-09-09,1
826,-119.346,37.474,2020-09-14,1
827,-122.83,39.601,2020-09-01,1
828,-123.347,41.197,2020-09-14,1
829,-118.371,36.29,2020-08-29,1
830,-123.343,41.13800000000001,2020-09-10,1
831,-118.497,36.173,2020-09-07,1
832,-123.271,40.065,2020-09-09,1
833,-119.463,37.314,2020-09-12,1
834,-118.035,34.249,2020-09-18,1
835,-116.931,34.149,2020-09-16,1
836,-116.908,34.06,2020-08-04,1
837,-122.862,40.007,2020-09-06,1
838,-120.48,40.552,2020-08-11,1
839,-119.13,37.35,2020-09-21,1
840,-119.371,37.099,2020-09-07,1
841,-122.169,37.13800000000001,2020-08-19,1
842,-123.131,40.12,2020-09-05,1
843,-122.233,38.668,2020-08-20,1
844,-123.423,41.08,2020-09-07,1
845,-118.55,36.179,2020-09-13,1
846,-119.422,37.279,2020-09-21,1
847,-117.884,34.265,2020-09-09,1
848,-122.939,40.143,2020-09-10,1
849,-121.568,36.141,2020-08-24,1
850,-120.905,39.851,2020-08-20,1
851,-120.871,41.07100000000001,2020-07-21,1
852,-122.918,39.641,2020-09-07,1
853,-121.675,36.57,2020-08-19,1
854,-122.863,39.815,2020-09-05,1
855,-122.781,39.947,2020-09-08,1
856,-119.206,37.387,2020-09-13,1
857,-121.498,37.533,2020-08-19,1
858,-123.043,39.548,2020-09-13,1
859,-117.087,33.969,2020-09-17,1
860,-122.255,37.174,2020-08-19,1
861,-123.16,40.312,2020-09-24,1
862,-122.772,39.955,2020-09-10,1
863,-117.919,34.361,2020-09-16,1
864,-123.439,41.788,2020-09-09,1
865,-121.333,37.133,2020-08-24,1
866,-122.936,39.941,2020-09-10,1
867,-122.619,39.532,2020-08-23,1
868,-117.46,36.065,2020-07-30,1
869,-121.378,39.6,2020-09-09,1
870,-120.808,40.405,2020-07-20,1
871,-119.39,37.2,2020-09-07,1
872,-122.975,40.19300000000001,2020-09-10,1
873,-119.241,37.129,2020-09-07,1
874,-121.455,39.611,2020-09-10,1
875,-122.695,39.911,2020-08-20,1
876,-119.218,37.501,2020-09-21,1
877,-121.254,39.781,2020-09-09,1
878,-122.974,39.666,2020-09-09,1
879,-119.263,37.521,2020-09-21,1
880,-121.264,39.542,2020-09-23,1
881,-121.307,39.803,2020-09-14,1
882,-123.359,40.141,2020-09-09,1
883,-118.464,36.118,2020-09-18,1
884,-122.193,38.425,2020-08-20,1
885,-119.124,37.37,2020-09-21,1
886,-121.408,36.054,2020-09-08,1
887,-123.457,40.139,2020-09-10,1
888,-119.413,37.251,2020-09-07,1
889,-119.285,37.494,2020-09-16,1
890,-122.945,39.927,2020-09-06,1
891,-121.49,36.059,2020-09-05,1
892,-119.454,37.355,2020-09-21,1
893,-118.483,35.465,2020-08-05,1
894,-123.491,41.047,2020-09-10,1
895,-121.41,37.151,2020-08-23,1
896,-122.717,39.556,2020-08-25,1
897,-121.291,39.839,2020-09-19,1
898,-121.317,37.179,2020-08-21,1
899,-116.79,34.051,2020-08-02,1
900,-120.937,39.869,2020-08-20,1
901,-123.458,41.81399999999999,2020-09-09,1
902,-120.812,41.069,2020-07-21,1
903,-121.447,36.039,2020-09-08,1
904,-122.977,39.549,2020-09-09,1
905,-121.25,39.795,2020-09-14,1
906,-116.697,32.706,2020-09-07,1
907,-122.97,38.614,2020-08-20,1
908,-123.07,40.188,2020-09-05,1
909,-122.264,38.881,2020-08-23,1
910,-119.425,37.383,2020-09-09,1
911,-121.242,39.841,2020-09-15,1
912,-119.31,37.457,2020-09-10,1
913,-122.856,39.987,2020-09-06,1
914,-116.906,33.984,2020-08-02,1
915,-121.289,37.223,2020-08-20,1
916,-116.78,34.012,2020-08-06,1
917,-116.788,34.001,2020-08-06,1
918,-121.332,38.847,2020-08-10,1
919,-117.983,34.409,2020-09-20,1
920,-119.269,37.447,2020-09-12,1
921,-122.994,39.48,2020-09-17,1
922,-117.935,34.278,2020-09-07,1
923,-116.944,34.084,2020-09-07,1
924,-118.027,34.192,2020-09-13,1
925,-118.556,36.114,2020-09-17,1
926,-117.919,34.331,2020-09-16,1
927,-123.059,39.949,2020-09-11,1
928,-123.033,40.027,2020-09-10,1
929,-119.388,37.396,2020-09-08,1
930,-116.613,32.742,2020-09-07,1
931,-119.318,37.109,2020-09-07,1
932,-121.096,39.679,2020-09-09,1
933,-121.514,41.702,2020-07-30,1
934,-122.867,39.696,2020-09-08,1
935,-121.443,35.98300000000001,2020-09-10,1
936,-121.351,35.962,2020-09-17,1
937,-122.973,38.624,2020-08-20,1
938,-122.973,39.714,2020-09-09,1
939,-123.463,41.049,2020-09-08,1
940,-122.735,39.929,2020-09-02,1
941,-118.727,36.309,2020-09-16,1
942,-119.231,37.161,2020-09-07,1
943,-119.232,37.201,2020-09-08,1
944,-119.325,37.426,2020-09-07,1
945,-123.21,40.253,2020-09-13,1
946,-118.009,34.181,2020-09-12,1
947,-123.039,40.063,2020-09-14,1
948,-123.332,41.149,2020-09-12,1
949,-123.409,41.087,2020-09-07,1
950,-123.163,40.053,2020-09-27,1
951,-119.344,37.012,2020-09-21,1
952,-121.659,36.177,2020-08-23,1
953,-120.872,39.899,2020-08-21,1
954,-117.944,34.278,2020-09-07,1
955,-123.129,39.596,2020-09-15,1
956,-123.41,40.158,2020-09-09,1
957,-122.962,40.191,2020-09-10,1
958,-121.219,39.741,2020-09-09,1
959,-117.939,34.233000000000004,2020-09-07,1
960,-119.347,37.427,2020-09-07,1
961,-122.115,38.462,2020-08-19,1
962,-119.186,37.211,2020-09-21,1
963,-119.404,37.52,2020-09-21,1
964,-120.952,39.817,2020-09-14,1
965,-121.122,39.747,2020-09-08,1
966,-121.523,36.135,2020-09-09,1
967,-120.42,38.99,2020-09-08,1
968,-118.549,36.101,2020-09-19,1
969,-119.191,37.385,2020-09-14,1
970,-118.559,36.182,2020-09-13,1
971,-121.465,41.652,2020-07-24,1
972,-123.4,41.782,2020-09-09,1
973,-122.977,39.822,2020-09-17,1
974,-116.938,34.063,2020-09-07,1
975,-122.843,39.715,2020-09-08,1
976,-119.415,37.334,2020-09-07,1
977,-118.44,36.434,2020-09-22,1
978,-121.583,36.084,2020-08-20,1
979,-118.066,34.267,2020-09-21,1
980,-119.398,37.39,2020-09-08,1
981,-116.952,34.075,2020-09-06,1
982,-119.303,37.49800000000001,2020-09-21,1
983,-118.327,36.232,2020-09-03,1
984,-120.768,40.317,2020-08-23,1
985,-123.262,41.931,2020-09-15,1
986,-123.414,40.148,2020-09-10,1
987,-122.381,38.686,2020-08-19,1
988,-121.212,39.766,2020-09-09,1
989,-122.937,40.19300000000001,2020-09-12,1
990,-118.717,36.281,2020-09-16,1
991,-123.036,39.92,2020-09-09,1
992,-122.715,39.617,2020-08-20,1
993,-122.953,40.105,2020-09-10,1
994,-122.41,38.79,2020-08-20,1
995,-121.276,39.772,2020-09-09,1
996,-120.624,36.242,2020-07-18,1
997,-122.759,39.986,2020-09-09,1
998,-116.786,34.001999999999995,2020-08-06,1
999,-118.649,36.242,2020-09-14,1
1000,-118.58,36.229,2020-09-14,1
1001,-121.409,35.98900000000001,2020-09-20,1
1002,-123.237,40.139,2020-09-08,1
1003,-119.159,37.187,2020-09-14,1
1004,-119.196,37.44300000000001,2020-09-14,1
1005,-121.439,37.133,2020-08-29,1
1006,-122.83,40.085,2020-09-02,1
1007,-123.071,40.051,2020-09-13,1
1008,-123.401,41.908,2020-09-09,1
1009,-118.529,36.192,2020-09-07,1
1010,-119.319,37.472,2020-09-14,1
1011,-122.05,38.418,2020-08-19,1
1012,-116.946,34.074,2020-09-06,1
1013,-119.322,37.354,2020-09-06,1
1014,-122.326,38.581,2020-08-22,1
1015,-120.807,40.389,2020-07-20,1
1016,-123.049,40.049,2020-09-13,1
1017,-122.946,40.082,2020-09-14,1
1018,-119.239,37.12,2020-09-07,1
1019,-123.339,40.097,2020-09-09,1
1020,-119.408,37.26,2020-09-07,1
1021,-121.171,39.81800000000001,2020-09-13,1
1022,-123.012,40.073,2020-09-15,1
1023,-116.712,33.86,2020-09-18,1
1024,-123.008,40.066,2020-09-17,1
1025,-121.307,37.23,2020-08-20,1
1026,-120.093,41.21100000000001,2020-08-26,1
1027,-119.267,37.268,2020-09-06,1
1028,-119.449,37.229,2020-09-07,1
1029,-121.412,37.161,2020-08-23,1
1030,-119.379,37.164,2020-09-07,1
1031,-122.983,40.059,2020-09-16,1
1032,-120.672,40.329,2020-08-22,1
1033,-122.97,39.948,2020-09-08,1
1034,-123.432,41.1,2020-09-06,1
1035,-122.744,39.872,2020-08-31,1
1036,-122.938,39.646,2020-09-07,1
1037,-122.863,39.719,2020-09-08,1
1038,-122.799,39.662,2020-08-20,1
1039,-118.354,36.218,2020-09-01,1
1040,-119.343,37.31800000000001,2020-09-06,1
1041,-123.279,40.22,2020-09-10,1
1042,-117.596,36.079,2020-08-20,1
1043,-122.669,39.934,2020-09-01,1
1044,-123.094,40.082,2020-09-16,1
1045,-122.243,38.691,2020-08-19,1
1046,-118.477,36.198,2020-08-26,1
1047,-121.288,39.677,2020-09-09,1
1048,-121.194,39.566,2020-09-16,1
1049,-117.951,34.304,2020-09-08,1
1050,-122.845,40.03,2020-09-09,1
1051,-119.381,37.052,2020-09-08,1
1052,-123.479,41.819,2020-09-08,1
1053,-123.611,41.964,2020-09-09,1
1054,-119.343,37.074,2020-09-08,1
1055,-119.119,37.347,2020-09-21,1
1056,-121.37,39.689,2020-09-09,1
1057,-122.293,38.743,2020-08-18,1
1058,-116.927,34.041,2020-09-07,1
1059,-120.774,40.446,2020-07-21,1
1060,-120.71,40.328,2020-08-20,1
1061,-121.502,37.471,2020-08-19,1
1062,-123.478,41.06100000000001,2020-09-08,1
1063,-123.46,41.048,2020-09-07,1
1064,-119.259,37.001,2020-09-15,1
1065,-122.927,39.841,2020-09-07,1
1066,-121.335,39.803,2020-09-10,1
1067,-119.395,37.109,2020-09-07,1
1068,-116.808,34.008,2020-08-06,1
1069,-123.517,41.153,2020-09-07,1
1070,-117.906,34.207,2020-08-16,1
1071,-122.922,39.738,2020-09-09,1
1072,-116.832,34.065,2020-08-02,1
1073,-121.564,36.105,2020-08-21,1
1074,-120.992,39.778,2020-09-14,1
1075,-123.318,41.109,2020-09-10,1
1076,-122.938,40.189,2020-09-10,1
1077,-123.016,40.174,2020-09-06,1
1078,-121.492,36.079,2020-09-06,1
1079,-122.984,39.664,2020-09-09,1
1080,-122.236,38.678,2020-08-20,1
1081,-121.478,36.097,2020-09-08,1
1082,-121.361,36.037,2020-09-08,1
1083,-123.151,40.274,2020-09-24,1
1084,-122.769,39.574,2020-08-20,1
1085,-119.167,37.392,2020-09-14,1
1086,-123.056,39.955,2020-09-11,1
1087,-122.255,38.773,2020-08-19,1
1088,-123.19,40.231,2020-09-09,1
1089,-122.361,38.633,2020-08-19,1
1090,-122.842,39.643,2020-08-20,1
1091,-118.583,36.149,2020-09-14,1
1092,-123.073,40.031,2020-09-11,1
1093,-121.011,39.783,2020-09-08,1
1094,-120.997,39.864,2020-09-05,1
1095,-123.1,40.002,2020-09-15,1
1096,-122.965,39.972,2020-09-09,1
1097,-122.842,39.556,2020-08-25,1
1098,-116.795,34.069,2020-08-02,1
1099,-123.009,39.487,2020-09-19,1
1100,-121.516,36.13,2020-09-07,1
1101,-123.232,40.067,2020-09-09,1
1102,-120.917,39.797,2020-09-17,1
1103,-123.227,40.046,2020-09-09,1
1104,-119.439,37.199,2020-09-07,1
1105,-120.844,40.424,2020-07-19,1
1106,-123.4,41.12600000000001,2020-09-06,1
1107,-118.47,35.469,2020-08-05,1
1108,-117.913,34.404,2020-09-18,1
1109,-116.836,33.992,2020-08-07,1
1110,-122.044,38.329,2020-08-20,1
1111,-122.825,40.045,2020-09-07,1
1112,-122.957,39.687,2020-09-09,1
1113,-121.382,39.657,2020-09-09,1
1114,-116.931,34.115,2020-09-16,1
1115,-120.847,39.884,2020-08-22,1
1116,-122.795,39.825,2020-08-23,1
1117,-121.33,37.309,2020-08-18,1
1118,-121.095,39.698,2020-09-09,1
1119,-122.897,39.82,2020-09-08,1
1120,-121.249,39.794,2020-09-10,1
1121,-119.386,37.192,2020-09-06,1
1122,-119.253,37.254,2020-09-06,1
1123,-119.369,37.288,2020-09-06,1
1124,-119.436,37.107,2020-09-09,1
1125,-116.941,34.151,2020-09-16,1
1126,-121.581,36.433,2020-08-19,1
1127,-121.004,39.78,2020-09-09,1
1128,-123.451,41.81100000000001,2020-09-08,1
1129,-120.035,41.052,2020-08-30,1
1130,-116.626,32.749,2020-09-07,1
1131,-123.285,41.143,2020-09-16,1
1132,-123.285,41.143,2020-09-17,1
1133,-123.079,39.557,2020-09-14,1
1134,-122.839,39.637,2020-08-23,1
1135,-121.072,39.717,2020-09-09,1
1136,-121.65,36.177,2020-08-22,1
1137,-122.242,37.113,2020-08-19,1
1138,-122.962,40.134,2020-09-08,1
1139,-120.785,41.076,2020-07-21,1
1140,-119.27,37.351,2020-09-14,1
1141,-119.321,37.476,2020-09-14,1
1142,-119.341,37.172,2020-09-07,1
1143,-123.024,40.075,2020-09-17,1
1144,-123.459,41.049,2020-09-08,1
1145,-121.339,39.566,2020-09-09,1
1146,-122.755,40.127,2020-08-20,1
1147,-120.797,41.077,2020-07-21,1
1148,-119.601,38.55,2020-09-05,1
1149,-122.84,39.657,2020-08-22,1
1150,-123.081,40.056,2020-09-16,1
1151,-123.424,41.044,2020-09-07,1
1152,-119.449,37.089,2020-09-08,1
1153,-119.357,37.161,2020-09-07,1
1154,-122.934,39.637,2020-09-07,1
1155,-121.491,41.68600000000001,2020-07-31,1
1156,-122.778,39.808,2020-08-23,1
1157,-118.446,36.411,2020-09-04,1
1158,-119.205,37.42,2020-09-12,1
1159,-119.337,37.179,2020-09-06,1
1160,-122.731,39.517,2020-08-25,1
1161,-122.781,39.902,2020-09-01,1
1162,-121.38,37.156,2020-08-22,1
1163,-116.734,32.778,2020-09-06,1
1164,-123.453,40.128,2020-09-09,1
1165,-119.199,37.356,2020-09-16,1
1166,-123.354,41.048,2020-09-09,1
1167,-122.359,38.643,2020-08-19,1
1168,-122.851,39.69300000000001,2020-09-08,1
1169,-118.477,36.11,2020-09-17,1
1170,-119.299,37.157,2020-09-07,1
1171,-118.667,36.196,2020-09-14,1
1172,-122.897,39.614,2020-09-04,1
1173,-118.593,36.185,2020-09-13,1
1174,-122.935,39.977,2020-09-09,1
1175,-122.976,38.579,2020-08-20,1
1176,-122.892,39.843,2020-09-03,1
1177,-119.344,37.39,2020-09-07,1
1178,-122.679,39.837,2020-08-21,1
1179,-121.342,35.98900000000001,2020-09-10,1
1180,-122.784,39.953,2020-09-10,1
1181,-123.513,41.127,2020-09-06,1
1182,-121.498,37.398,2020-08-19,1
1183,-122.156,38.506,2020-08-20,1
1184,-121.427,39.608,2020-09-09,1
1185,-117.77,34.439,2020-09-19,1
1186,-121.019,39.843,2020-09-05,1
1187,-123.104,39.592,2020-09-14,1
1188,-120.689,40.371,2020-08-22,1
1189,-123.378,41.166,2020-09-10,1
1190,-122.7,39.908,2020-08-20,1
1191,-118.527,36.215,2020-09-04,1
1192,-122.925,39.725,2020-09-09,1
1193,-123.066,40.024,2020-09-11,1
1194,-122.798,39.859,2020-09-02,1
1195,-119.134,37.355,2020-09-21,1
1196,-118.488,36.116,2020-09-17,1
1197,-123.004,39.506,2020-09-15,1
1198,-116.981,34.091,2020-09-07,1
1199,-122.905,39.997,2020-09-08,1
1200,-123.047,39.751,2020-09-12,1
1201,-121.632,36.394,2020-08-20,1
1202,-116.982,34.144,2020-09-16,1
1203,-123.083,40.093,2020-09-15,1
1204,-123.09,40.042,2020-09-14,1
1205,-118.037,34.212,2020-09-14,1
1206,-116.963,34.147,2020-09-16,1
1207,-119.383,37.437,2020-09-16,1
1208,-119.412,37.372,2020-09-07,1
1209,-123.112,40.195,2020-09-08,1
1210,-123.741,41.988,2020-09-10,1
1211,-119.35,37.475,2020-09-17,1
1212,-117.893,34.328,2020-09-12,1
1213,-122.777,40.011,2020-09-08,1
1214,-121.039,39.843,2020-09-06,1
1215,-120.899,39.857,2020-08-20,1
1216,-122.5175,41.0232,2018-09-06,1
1217,-121.0555,41.4491,2018-08-22,1
1218,-120.5537,34.609,2016-09-18,1
1219,-120.9916,41.3282,2017-07-30,1
1220,-119.7725,37.7782,2013-09-04,1
1221,-122.5231,38.3904,2017-10-09,1
1222,-121.617,40.7709,2014-08-03,1
1223,-117.445,33.6962,2018-08-08,1
1224,-119.5469,37.6764,2017-10-19,1
1225,-120.9846,41.3143,2017-07-30,1
1226,-122.6758,38.6371,2019-10-27,1
1227,-119.5354,34.4487,2017-12-11,1
1228,-119.0608,34.435,2017-12-06,1
1229,-122.9924,40.4445,2015-08-09,1
1230,-122.5885,39.0915,2018-06-24,1
1231,-117.7331,33.8319,2017-10-09,1
1232,-123.0877,40.7758,2017-08-31,1
1233,-119.8529,38.387,2017-09-02,1
1234,-119.829,38.3891,2017-09-05,1
1235,-119.8735,37.7546,2018-08-04,1
1236,-123.4672,41.0123,2013-08-15,1
1237,-118.2773,36.2408,2017-08-12,1
1238,-121.0215,35.7456,2016-08-23,1
1239,-123.2971,41.3521,2017-09-04,1
1240,-123.1912,41.6805,2014-08-29,1
1241,-122.768,39.3943,2018-08-13,1
1242,-122.924,39.3999,2018-08-13,1
1243,-122.8324,39.3811,2018-08-20,1
1244,-118.8521,34.1176,2018-11-09,1
1245,-118.5565,35.6948,2014-06-14,1
1246,-119.5928,37.5754,2017-08-28,1
1247,-120.6635,38.2711,2015-09-11,1
1248,-121.0285,41.4097,2018-08-16,1
1249,-119.7597,37.9413,2013-08-26,1
1250,-122.7369,39.225,2018-08-02,1
1251,-118.8469,34.0873,2018-11-09,1
1252,-123.5809,40.3042,2015-08-21,1
1253,-117.4746,33.9599,2017-12-04,1
1254,-123.0119,41.451,2017-08-28,1
1255,-118.9272,36.8254,2015-08-28,1
1256,-123.0524,41.7383,2014-09-06,1
1257,-123.1085,41.95399999999999,2017-09-02,1
1258,-120.5722,38.8422,2014-09-16,1
1259,-119.0275,34.3261,2019-11-01,1
1260,-118.9736,37.7997,2013-11-07,1
1261,-122.5343,38.467,2017-10-16,1
1262,-119.9885,37.9847,2014-11-12,1
1263,-122.653,40.6114,2018-07-30,1
1264,-120.5965,40.1513,2019-09-08,1
1265,-123.0729,41.9109,2017-09-04,1
1266,-120.6544,38.2561,2015-09-11,1
1267,-122.8324,41.1622,2014-08-03,1
1268,-122.7218,39.0744,2018-08-05,1
1269,-123.3655,41.4989,2017-08-31,1
1270,-122.3139,40.9881,2018-08-27,1
1271,-120.0807,37.9737,2013-08-26,1
1272,-120.2829,35.9283,2017-07-11,1
1273,-122.2599,38.8382,2018-07-08,1
1274,-119.4037,34.3487,2017-12-06,1
1275,-123.3826,40.6409,2015-08-21,1
1276,-121.6944,39.7899,2018-11-10,1
1277,-123.4887,41.0028,2013-08-24,1
1278,-119.2778,37.2924,2013-07-30,1
1279,-122.6297,38.6555,2017-10-13,1
1280,-120.0356,37.423,2017-07-20,1
1281,-122.9945,41.3102,2014-08-02,1
1282,-123.4091,41.0092,2015-08-25,1
1283,-119.3959,34.5364,2017-12-10,1
1284,-121.7578,36.319,2016-08-08,1
1285,-121.4322,39.473,2017-07-09,1
1286,-121.8393,36.3356,2016-07-26,1
1287,-120.1437,37.542,2017-07-18,1
1288,-119.4123,34.5109,2017-12-10,1
1289,-119.8068,37.8916,2013-08-25,1
1290,-119.9277,38.3838,2018-08-06,1
1291,-123.6861,41.6937,2017-09-01,1
1292,-119.8154,38.381,2018-08-05,1
1293,-119.3358,34.4535,2017-12-09,1
1294,-118.8007,34.0696,2018-11-09,1
1295,-116.75,34.1256,2015-06-19,1
1296,-123.2873,41.5499,2017-08-08,1
1297,-120.4047,36.8484,2019-11-20,1
1298,-123.4489,40.9861,2015-08-01,1
1299,-123.0459,39.0261,2018-07-28,1
1300,-115.6861,32.7651,2018-03-25,1
1301,-123.4336,40.9877,2015-08-01,1
1302,-121.6076,36.1565,2016-09-12,1
1303,-120.3971,36.0263,2017-07-14,1
1304,-122.7923,39.4785,2018-08-20,1
1305,-122.6622,40.5218,2018-08-08,1
1306,-118.5317,35.6983,2014-06-15,1
1307,-123.7187,41.5718,2015-08-25,1
1308,-122.8143,39.2974,2018-08-04,1
1309,-122.5187,38.4315,2017-10-11,1
1310,-123.1341,39.3164,2017-10-09,1
1311,-123.4475,40.684,2015-08-01,1
1312,-120.37,35.963,2017-07-14,1
1313,-123.6424,41.8528,2018-09-25,1
1314,-119.8919,37.6229,2018-07-18,1
1315,-122.5513,39.1869,2018-08-04,1
1316,-122.7658,38.7936,2019-10-24,1
1317,-119.4572,34.4605,2017-12-10,1
1318,-119.3745,37.3175,2014-08-01,1
1319,-119.7713,38.3871,2018-08-05,1
1320,-122.6371,40.8063,2018-07-31,1
1321,-118.3756,36.1119,2017-07-01,1
1322,-123.0799,40.4644,2015-08-12,1
1323,-123.4724,41.0363,2013-08-12,1
1324,-123.4961,41.8654,2018-08-18,1
1325,-122.6844,40.5647,2018-08-04,1
1326,-120.6027,38.2061,2015-09-12,1
1327,-123.3399,41.9369,2017-08-17,1
1328,-123.6837,41.8263,2017-08-22,1
1329,-116.7913,33.8774,2013-08-08,1
1330,-121.0437,41.4508,2018-08-22,1
1331,-119.8948,37.8341,2013-08-24,1
1332,-122.7372,39.4502,2018-08-20,1
1333,-118.6062,34.4522,2017-12-05,1
1334,-122.1825,38.6804,2018-07-01,1
1335,-119.782,37.8949,2013-08-26,1
1336,-123.0543,41.405,2017-09-04,1
1337,-120.6454,39.279,2018-09-04,1
1338,-122.748,39.3048,2018-08-06,1
