,NDVI,EVI,SolarZenith,longitude,latitude,date
6087,3576.0,2570.0,3182.0,-120.475185,37.280714,2011-08-18
6088,5431.0,3935.0,2038.0,-121.906,38.0097,2011-06-10
6089,2528.0,1694.0,3343.0,-118.3198,34.6746,2011-09-02
6090,4329.0,1777.0,6557.0,-122.382811,41.414149,2011-11-27
6091,5281.0,3840.0,3649.0,-120.383213,37.185499,2011-08-30
6092,1379.0,1000.0,3880.0,-118.0055,34.7634,2011-09-18
6093,3223.0,1721.0,6306.0,-121.284691,38.728281,2011-12-03
6094,2234.0,1749.0,2600.0,-118.0629,34.5494,2011-07-11
6095,1817.0,1218.0,1727.0,-118.1543,34.6724,2011-05-31
6096,2762.0,1454.0,5851.0,-117.1803,34.0613,2011-12-05
6097,2722.0,1509.0,5791.0,-117.9556,34.1397,2011-12-09
6098,2310.0,1406.0,2124.0,-120.485098,36.531149,2011-05-11
6099,1781.0,1187.0,5683.0,-116.482594,33.950781,2011-11-26
6100,4288.0,2719.0,2155.0,-121.934206,37.540684,2011-06-23
6101,3637.0,2161.0,4159.0,-118.0378,33.9582,2011-09-23
6102,2537.0,1531.0,1840.0,-118.8808,34.7785,2011-06-12
6103,1420.0,970.0,2695.0,-118.3439,33.9237,2011-08-12
6104,3217.0,2001.0,4388.0,-118.137699,34.044855,2011-02-15
6105,3681.0,2014.0,3106.0,-120.0275,39.44555556,2012-08-18
6106,5422.0,2750.0,2701.0,-119.9825,38.69916667,2012-08-14
6107,3403.0,1670.0,6050.0,-120.00472222,39.52333333,2012-11-20
6108,3598.0,1723.0,5853.0,-119.29361111,38.2775,2012-10-24
6109,4757.0,2800.0,2662.0,-120.07222222,39.65027778,2012-07-23
6110,4884.0,2416.0,3111.0,-119.31611111,38.21388889,2012-08-11
6111,5947.0,3342.0,1921.0,-117.80833333,34.20416667,2012-06-26
6112,2758.0,1266.0,5052.0,-118.67166667,34.54805556,2012-11-05
6113,5126.0,2632.0,1807.0,-117.6725,34.17472222,2012-06-04
6114,2327.0,1440.0,2022.0,-118.28583333,34.48944444,2012-06-28
6115,2909.0,1690.0,3195.0,-117.68888889,34.15166667,2012-08-28
6116,4360.0,2515.0,4015.0,-118.19027778,34.24277778,2012-03-13
6117,3555.0,2191.0,4024.0,-118.27777778,34.30055556,2012-03-03
6118,5376.0,2752.0,5933.0,-117.64833333,34.24055556,2012-01-07
6119,3340.0,2023.0,3221.0,-117.73055556,34.42083333,2012-08-30
6120,5220.0,2496.0,5558.0,-117.88305556,34.17666667,2012-11-14
6121,5432.0,1359.0,5109.0,-117.67222222,34.17472222,2012-01-28
6122,4552.0,2153.0,2945.0,-118.70111111,34.575,2012-09-01
6123,1951.0,1106.0,3114.0,-118.17777778,34.49194444,2012-08-21
6124,2213.0,1428.0,1962.0,-118.225,34.49888889,2012-06-16
6125,2429.0,1374.0,2443.0,-118.27694444,34.49472222,2012-07-20
6126,3664.0,2626.0,2063.0,-118.52,34.72138889,2012-05-23
6127,2796.0,1337.0,5044.0,-118.45222222,34.50944444,2012-10-27
6128,3104.0,1520.0,6010.0,-118.17388889,34.46194444,2012-01-02
6129,1716.0,1157.0,1924.0,-117.65388889,34.43777778,2012-06-30
6130,3919.0,2216.0,3928.0,-118.39055556,34.27,2012-09-15
6131,3909.0,1475.0,5414.0,-118.68583333,34.42861111,2012-02-09
6132,2119.0,1238.0,6015.0,-118.20444444,34.4925,2012-01-01
6133,5797.0,2169.0,2699.0,-117.67916667,34.35888889,2012-08-09
6134,4672.0,2303.0,3654.0,-118.39,34.26805556,2012-03-03
6135,5128.0,3138.0,2796.0,-117.67833333,34.18861111,2012-04-02
6136,2332.0,1204.0,5039.0,-118.27972222,34.49333333,2012-10-27
6137,4509.0,1800.0,5982.0,-118.30888889,34.2775,2012-12-19
6138,2556.0,1474.0,3247.0,-118.50638889,34.33916667,2012-09-03
6139,4615.0,3043.0,2038.0,-118.50916667,34.33944444,2012-05-21
6140,3576.0,1946.0,5923.0,-118.45972222,34.68027778,2012-12-10
6141,3366.0,1958.0,2771.0,-118.2675,34.4975,2012-04-20
6142,3165.0,1511.0,2123.0,-118.31138889,34.47305556,2012-05-12
6143,5614.0,2417.0,4257.0,-117.89166667,34.165,2012-02-26
6144,2180.0,1380.0,3571.0,-117.81666667,34.45805556,2012-09-08
6145,3364.0,2194.0,3065.0,-117.78777778,34.13166667,2012-08-28
6146,2385.0,1476.0,2032.0,-118.28666667,34.48611111,2012-06-01
6147,3507.0,1991.0,5017.0,-118.48555556,34.38388889,2012-02-24
6148,3773.0,1881.0,2179.0,-118.43666667,34.33333333,2012-07-24
6149,1998.0,1079.0,1795.0,-118.31694444,34.47166667,2012-07-01
6150,1858.0,1334.0,3310.0,-117.9025,34.46861111,2012-08-30
6151,3391.0,1710.0,4830.0,-117.80805556,34.4025,2012-10-20
6152,2442.0,1448.0,5920.0,-118.20333333,34.44972222,2012-12-31
6153,1966.0,1214.0,2434.0,-118.11972222,34.50083333,2012-07-20
6154,2392.0,1316.0,4647.0,-118.22083333,34.50138889,2012-02-12
6155,3499.0,2096.0,2461.0,-117.92694444,34.14833333,2012-08-13
6156,2793.0,1742.0,3967.0,-118.27083333,34.605,2012-10-03
6157,2527.0,1483.0,2035.0,-118.22166667,34.43833333,2012-05-08
6158,3637.0,2105.0,5709.0,-118.37527778,34.30666667,2012-11-24
6159,3782.0,1960.0,3755.0,-118.42944444,34.34472222,2012-09-11
6160,3493.0,2059.0,2174.0,-118.3225,34.43666667,2012-07-18
6161,2292.0,1383.0,5473.0,-118.62777778,34.50472222,2012-11-03
6162,4051.0,1660.0,3403.0,-118.38722222,34.36222222,2012-09-06
6163,2532.0,1512.0,5047.0,-118.62777778,34.50333333,2012-11-03
6164,5715.0,3472.0,2067.0,-118.71472222,34.58555556,2012-05-22
6165,2984.0,1494.0,5583.0,-118.245,34.50444444,2012-01-12
6166,6307.0,2732.0,2170.0,-118.145,34.21916667,2012-04-24
6167,6589.0,4010.0,1921.0,-117.88111111,34.18027778,2012-06-17
6168,2209.0,1117.0,5461.0,-118.51916667,34.41388889,2012-10-26
6169,2289.0,793.0,1784.0,-118.65083333,34.53111111,2012-06-08
6170,2225.0,1260.0,4038.0,-118.21472222,34.495,2012-03-06
6171,2500.0,1256.0,5334.0,-118.26527778,34.4975,2012-10-27
6172,4226.0,2754.0,2155.0,-118.18888889,34.24194444,2012-07-10
6173,1788.0,1188.0,2215.0,-118.79527778,34.74666667,2012-07-07
6174,2306.0,1444.0,4284.0,-118.40416667,34.29111111,2012-10-02
6175,3429.0,1886.0,1916.0,-117.61833333,34.35555556,2012-06-23
6176,2257.0,1155.0,4374.0,-118.25861111,34.49777778,2012-03-04
6177,2051.0,1075.0,4038.0,-118.20861111,34.49277778,2012-03-05
6178,2323.0,1308.0,4312.0,-118.27111111,34.49666667,2012-09-28
6179,4014.0,2638.0,5446.0,-117.85222222,34.44527778,2012-10-27
6180,2169.0,1304.0,2440.0,-118.15111111,34.55694444,2012-07-31
6181,4940.0,3093.0,1943.0,-118.17833333,34.22777778,2012-06-11
6182,3418.0,1522.0,5179.0,-118.67027778,34.60222222,2012-01-29
6183,2719.0,1345.0,5478.0,-118.66944444,34.55027778,2012-11-05
6184,6863.0,3356.0,4004.0,-118.02361111,34.195,2012-03-03
6185,4050.0,1991.0,2176.0,-118.40027778,34.56305556,2012-07-18
6186,2378.0,1538.0,2950.0,-118.24083333,34.50361111,2012-08-15
6187,2324.0,1310.0,5724.0,-118.28361111,34.49166667,2012-11-22
6188,2765.0,1781.0,4035.0,-118.19583333,34.4675,2012-03-09
6189,5834.0,2140.0,4865.0,-118.40305556,34.61305556,2012-10-13
6190,1846.0,1138.0,3232.0,-117.91666667,34.46527778,2012-08-30
6191,5543.0,3329.0,2667.0,-117.66944444,34.21638889,2012-08-12
6192,3159.0,1992.0,4101.0,-118.30777778,34.27083333,2012-09-30
6193,1975.0,844.0,5899.0,-118.30944444,34.47361111,2012-12-05
6194,2918.0,1889.0,1875.0,-118.50611111,34.33611111,2012-06-02
6195,4185.0,2950.0,1929.0,-118.03555556,34.14666667,2012-06-06
6196,2135.0,1295.0,5595.0,-118.19194444,34.4925,2012-11-22
6197,5467.0,2750.0,1790.0,-118.70666667,34.58083333,2012-06-11
6198,2164.0,1432.0,1964.0,-118.19388889,34.50583333,2012-06-18
6199,3028.0,1747.0,3168.0,-118.25138889,34.50472222,2012-04-10
6200,2355.0,1588.0,2236.0,-118.40472222,34.42805556,2012-05-18
6201,2962.0,1625.0,5178.0,-118.35277778,34.27055556,2012-02-01
6202,2494.0,1520.0,3224.0,-117.76861111,34.43361111,2012-08-29
6203,5604.0,2818.0,3678.0,-118.20861111,34.22083333,2012-03-15
6204,2427.0,1217.0,3430.0,-118.66694444,34.54777778,2012-09-20
6205,2293.0,1194.0,2463.0,-118.60555556,34.49694444,2012-07-30
6206,3622.0,1844.0,5214.0,-118.66361111,34.54555556,2012-01-28
6207,4611.0,2644.0,2388.0,-117.77388889,34.14555556,2012-08-01
6208,3160.0,2187.0,1850.0,-118.08972222,34.41611111,2012-06-06
6209,4663.0,2322.0,4140.0,-117.69194444,34.37972222,2012-09-23
6210,2292.0,1192.0,5460.0,-118.51638889,34.415,2012-10-25
6211,2252.0,1456.0,5815.0,-118.16888889,34.47694444,2012-01-25
6212,4284.0,2143.0,2148.0,-118.66916667,34.55,2012-05-12
6213,2712.0,1029.0,5582.0,-118.28722222,34.48333333,2012-01-20
6214,5860.0,3119.0,2795.0,-117.67944444,34.19083333,2012-04-02
6215,5935.0,3176.0,5430.0,-118.21805556,34.22416667,2012-01-27
6216,3551.0,2099.0,3712.0,-117.66111111,34.15833333,2012-09-19
6217,2561.0,1625.0,5723.0,-118.26833333,34.61083333,2012-11-12
6218,2702.0,1958.0,2144.0,-117.86472222,34.46222222,2012-07-09
6219,4765.0,3128.0,3740.0,-117.62555556,34.26666667,2012-09-08
6220,6792.0,2655.0,3995.0,-117.73361111,34.22444444,2012-03-02
6221,1911.0,1179.0,3243.0,-118.14166667,34.485,2012-08-28
6222,2022.0,1151.0,2402.0,-118.22694444,34.43888889,2012-07-27
6223,5628.0,1835.0,5675.0,-117.80277778,34.21,2012-11-09
6224,2990.0,1806.0,1977.0,-118.50638889,34.33944444,2012-07-01
6225,1888.0,1057.0,3594.0,-118.31888889,34.47111111,2012-09-16
6226,4440.0,2263.0,2721.0,-116.58472222,32.81888889,2012-04-10
6227,4485.0,2729.0,1857.0,-117.40138889,33.66638889,2012-06-08
6228,3488.0,1283.0,5761.0,-117.35805556,33.64388889,2012-11-26
6229,5581.0,3488.0,3019.0,-116.45833333,32.88666667,2012-08-12
6230,2959.0,1677.0,1869.0,-117.44888889,33.74527778,2012-06-23
6231,6482.0,2707.0,5852.0,-116.86388889,33.31305556,2012-12-25
6232,2935.0,1899.0,2462.0,-116.70444444,32.85166667,2012-07-23
6233,4070.0,2244.0,1746.0,-116.6125,32.67027778,2012-06-17
6234,5326.0,2843.0,3034.0,-116.52916667,32.88694444,2012-09-01
6235,4487.0,1852.0,5865.0,-116.65972222,32.83638889,2012-12-11
6236,3021.0,1863.0,1736.0,-116.43,32.72027778,2012-06-16
6237,4032.0,1942.0,2902.0,-116.68166667,32.83805556,2012-08-21
6238,5867.0,3718.0,2558.0,-116.88527778,33.36416667,2012-08-11
6239,3076.0,1596.0,3831.0,-117.35833333,33.64333333,2012-09-07
6240,5607.0,3608.0,2965.0,-116.45416667,32.88944444,2012-08-14
6241,7215.0,3828.0,3434.0,-116.88083333,33.35111111,2012-09-10
6242,3255.0,2022.0,2325.0,-117.35694444,33.63638889,2012-07-29
6243,3955.0,1756.0,5402.0,-116.69111111,32.8625,2012-11-23
6244,5474.0,3216.0,2282.0,-116.63138889,32.84111111,2012-04-22
6245,4085.0,2394.0,1979.0,-116.47583333,32.72,2012-05-03
6246,4219.0,2049.0,5749.0,-116.74694444,32.82527778,2012-12-04
6247,5671.0,3224.0,2550.0,-116.69333333,32.76555556,2012-04-30
6248,5918.0,3743.0,1984.0,-116.41361111,32.86944444,2012-05-06
6249,4515.0,2191.0,4613.0,-116.73166667,32.83277778,2012-10-17
6250,3103.0,1817.0,1853.0,-117.36083333,33.645,2012-06-14
6251,4233.0,2550.0,2284.0,-116.65055556,32.83805556,2012-04-20
6252,4543.0,1792.0,2361.0,-117.67,33.86472222,2012-07-28
6253,4574.0,2360.0,1941.0,-117.65527778,33.80194444,2012-06-23
6254,5307.0,2974.0,3330.0,-116.83361111,33.32805556,2012-03-22
6255,4870.0,1981.0,4214.0,-117.555,33.67111111,2012-09-23
6256,5392.0,3123.0,3019.0,-116.46,32.87888889,2012-08-18
6257,6422.0,1747.0,5491.0,-117.45583333,33.60277778,2012-11-22
6258,4528.0,2748.0,3073.0,-116.795,33.33888889,2012-08-11
6259,6028.0,3277.0,2807.0,-117.44972222,33.65277778,2012-04-15
6260,3702.0,1994.0,1822.0,-116.71916667,32.82916667,2012-06-18
6261,2968.0,2026.0,2198.0,-116.70166667,32.84222222,2012-07-14
6262,7272.0,3138.0,5023.0,-116.90638889,33.33611111,2012-10-28
6263,4421.0,2024.0,4965.0,-116.55194444,32.82194444,2012-11-04
6264,5740.0,3098.0,1803.0,-116.45055556,32.82277778,2012-07-01
6265,3101.0,1670.0,1969.0,-116.68111111,32.83833333,2012-07-17
6266,5270.0,2508.0,5261.0,-116.45166667,32.89666667,2012-10-27
6267,3063.0,1977.0,2681.0,-117.29,33.60277778,2012-08-09
6268,7185.0,3284.0,5724.0,-116.8875,33.345,2012-12-02
6269,3722.0,2302.0,3322.0,-116.4925,32.77777778,2012-09-03
6270,5005.0,1838.0,5231.0,-117.41944444,33.63611111,2012-10-30
6271,4722.0,1406.0,5802.0,-116.68638889,32.84222222,2012-12-20
6272,2190.0,1281.0,2079.0,-117.48638889,33.77722222,2012-07-10
6273,4372.0,2369.0,1748.0,-116.505,32.82222222,2012-06-17
6274,5003.0,2479.0,4448.0,-116.49833333,32.79861111,2012-10-18
6275,6561.0,2856.0,1860.0,-117.43388889,33.60777778,2012-06-26
6276,4828.0,2352.0,5623.0,-116.46194444,32.88027778,2012-11-24
6277,4566.0,2311.0,3912.0,-116.59277778,32.86194444,2012-10-02
6278,6969.0,3874.0,2153.0,-120.14555556,38.78277778,2012-06-23
6279,8373.0,4654.0,2667.0,-120.53916667,38.58916667,2012-07-23
6280,7262.0,2632.0,2712.0,-120.23833333,38.73055556,2012-08-05
6281,7802.0,3887.0,3736.0,-120.77638889,38.91138889,2012-09-03
6282,7242.0,3623.0,2604.0,-120.2075,38.01527778,2012-07-27
6283,8048.0,3263.0,2717.0,-120.25611111,38.77861111,2012-08-19
6284,7976.0,4940.0,2202.0,-120.77888889,38.9475,2012-06-28
6285,8071.0,4211.0,2443.0,-120.78861111,38.925,2012-07-10
6286,7930.0,3004.0,5374.0,-120.29444444,38.73194444,2012-10-20
6287,7233.0,3819.0,4976.0,-120.19416667,38.78861111,2012-10-21
6288,5472.0,3498.0,2600.0,-120.12694444,38.80722222,2012-07-23
6289,8588.0,3867.0,2775.0,-120.54694444,38.81277778,2012-07-24
6290,8065.0,2702.0,2712.0,-120.13694444,38.77138889,2012-08-16
6291,6258.0,2991.0,2706.0,-120.05222222,38.72833333,2012-08-05
6292,7370.0,2929.0,3704.0,-120.25388889,38.73833333,2012-09-01
6293,7495.0,4355.0,2602.0,-120.42194444,38.60027778,2012-07-23
6294,5539.0,3462.0,2134.0,-118.94444444,37.67333333,2012-05-22
6295,2563.0,1393.0,2515.0,-118.87777778,37.6775,2012-04-28
6296,4843.0,2384.0,4300.0,-119.15,37.83333333,2012-10-01
6297,3774.0,2432.0,2731.0,-119.08388889,37.75694444,2012-07-23
6298,5504.0,2835.0,2004.0,-118.95305556,37.65555556,2012-06-18
6299,4229.0,2490.0,2040.0,-118.95861111,37.63416667,2012-06-19
6300,2253.0,1451.0,3023.0,-118.60527778,37.51916667,2012-08-06
6301,2599.0,1423.0,3028.0,-118.65333333,37.56333333,2012-08-08
6302,5752.0,2587.0,2907.0,-118.95722222,37.65638889,2012-08-09
6303,6133.0,2829.0,3565.0,-118.95805556,37.66416667,2012-09-01
6304,3538.0,2360.0,2950.0,-119.10194444,37.77138889,2012-08-04
6305,3329.0,1200.0,5405.0,-122.02722222,41.93083333,2012-02-11
6306,6054.0,2411.0,4663.0,-122.61333333,41.43138889,2012-10-06
6307,7448.0,4206.0,3581.0,-123.33527778,41.785,2012-08-15
6308,4032.0,2128.0,6462.0,-122.84583333,41.83611111,2012-01-11
6309,8387.0,4714.0,2390.0,-123.39527778,41.78777778,2012-07-16
6310,5554.0,3480.0,3266.0,-123.37805556,41.79111111,2012-08-18
6311,6491.0,3770.0,2756.0,-121.5175,40.37194444,2012-05-14
6312,4840.0,2205.0,4480.0,-121.42944444,40.68083333,2012-09-11
6313,3532.0,1310.0,5297.0,-121.53166667,40.93583333,2012-02-19
6314,3812.0,1423.0,6491.0,-121.42777778,40.8475,2012-01-02
6315,4655.0,2470.0,2214.0,-121.4575,40.6575,2012-06-07
6316,7215.0,3354.0,2651.0,-121.28777778,40.29555556,2012-07-23
6317,7725.0,2388.0,3071.0,-121.57861111,40.37166667,2012-08-18
6318,5796.0,3461.0,2558.0,-121.49472222,40.75583333,2012-07-17
6319,6542.0,3639.0,2687.0,-121.85277778,40.45583333,2012-04-22
6320,4628.0,2126.0,3922.0,-121.42527778,40.68027778,2012-08-25
6321,4048.0,1575.0,2693.0,-121.44833333,40.69722222,2012-07-23
6322,6136.0,3360.0,2536.0,-121.55972222,40.36111111,2012-05-14
6323,6302.0,3803.0,1950.0,-119.27,34.515,2012-05-26
6324,5500.0,2666.0,2674.0,-119.21583333,34.82361111,2012-08-12
6325,8266.0,4555.0,2348.0,-121.81888889,36.27361111,2012-07-23
6326,7562.0,4525.0,3231.0,-121.78333333,36.25,2012-08-31
6327,5553.0,2086.0,5169.0,-121.66,36.39583333,2012-10-23
6328,3182.0,2084.0,1821.0,-118.95111111,34.82305556,2012-06-10
6329,6027.0,2210.0,4649.0,-119.10166667,34.84944444,2012-02-18
6330,5607.0,2636.0,2675.0,-119.19416667,34.84083333,2012-08-12
6331,2366.0,1406.0,3464.0,-119.11472222,34.73138889,2012-09-17
6332,2325.0,1294.0,5629.0,-119.07972222,34.74166667,2012-01-16
6333,7186.0,2810.0,3281.0,-121.66944444,36.25527778,2012-03-21
6334,4646.0,1758.0,5069.0,-121.40083333,35.84111111,2012-02-07
6335,5058.0,2563.0,4658.0,-119.67833333,34.47083333,2012-02-25
6336,6223.0,3385.0,1774.0,-120.02833333,34.53333333,2012-06-10
6337,3584.0,2107.0,1944.0,-120.30694444,35.34638889,2012-06-03
6338,6415.0,2247.0,4653.0,-119.20722222,34.85027778,2012-02-19
6339,4975.0,2354.0,4407.0,-119.93777778,34.66472222,2012-03-02
6340,6013.0,2876.0,4968.0,-119.88305556,34.47472222,2012-02-13
6341,8531.0,3793.0,1730.0,-121.76583333,36.23666667,2012-05-23
6342,7227.0,4000.0,2905.0,-122.79638889,39.12833333,2012-07-23
6343,7277.0,2642.0,3488.0,-120.26361111,41.98277778,2012-08-11
6344,2859.0,1601.0,6378.0,-120.3725,41.78166667,2012-01-11
6345,4908.0,2271.0,3472.0,-120.36,41.77805556,2012-08-06
6346,4243.0,2005.0,5105.0,-120.9325,41.35194444,2012-09-27
6347,8540.0,5054.0,2340.0,-123.50333333,41.44111111,2012-06-21
6348,7536.0,4594.0,2202.0,-123.63888889,40.94222222,2012-05-31
6349,7461.0,4973.0,3344.0,-123.63916667,40.94694444,2012-08-05
6350,7427.0,4680.0,2276.0,-123.50194444,41.40222222,2012-06-11
6351,7108.0,3704.0,2356.0,-123.56777778,41.28916667,2012-07-18
6352,7776.0,4166.0,3230.0,-123.56277778,41.28944444,2012-08-20
6353,7829.0,3346.0,3800.0,-123.46555556,40.4325,2012-09-01
6354,8466.0,4501.0,2354.0,-123.55527778,41.27611111,2012-07-16
6355,7318.0,5076.0,2332.0,-123.55722222,41.29527778,2012-06-24
6356,7669.0,5492.0,2271.0,-123.55416667,41.29694444,2012-06-12
6357,7950.0,3604.0,2526.0,-123.53333333,41.30388889,2012-05-13
6358,7591.0,4899.0,2303.0,-123.50527778,40.86416667,2012-06-19
6359,7197.0,3798.0,4714.0,-123.43583333,40.39611111,2012-09-27
6360,6876.0,4392.0,2247.0,-123.61444444,40.9475,2012-06-10
6361,8119.0,4035.0,2500.0,-123.44361111,40.35416667,2012-07-08
6362,6880.0,3914.0,2375.0,-123.53,41.56861111,2012-06-01
6363,6654.0,4007.0,2318.0,-123.50138889,40.865,2012-05-30
6364,7146.0,4544.0,2901.0,-123.62,40.88472222,2012-07-27
6365,8698.0,4764.0,3121.0,-123.76916667,41.91,2012-08-08
6366,7568.0,3987.0,2721.0,-123.59333333,40.88555556,2012-04-23
6367,7030.0,4203.0,4238.0,-123.52916667,41.30416667,2012-09-09
6368,5441.0,2568.0,2026.0,-123.30138889,40.22722222,2012-06-11
6369,7536.0,4594.0,2202.0,-123.63944444,40.94222222,2012-05-31
6370,7249.0,3948.0,6365.0,-120.87388889,40.08305556,2012-01-18
6371,7528.0,4076.0,3064.0,-121.34,39.68805556,2012-04-13
6372,4552.0,2723.0,3044.0,-120.49972222,39.78527778,2012-08-20
6373,7842.0,3512.0,5953.0,-120.96638889,40.05944444,2012-01-16
6374,8314.0,2829.0,6389.0,-120.95416667,39.91111111,2012-01-07
6375,6073.0,2864.0,2301.0,-120.92888889,39.97305556,2012-07-14
6376,3854.0,2079.0,2598.0,-120.34638889,40.14333333,2012-04-29
6377,6349.0,4198.0,3080.0,-120.96555556,39.95277778,2012-08-11
6378,7663.0,4822.0,2483.0,-120.94333333,40.10833333,2012-07-06
6379,6548.0,3830.0,2751.0,-121.27138889,40.00694444,2012-07-29
6380,6800.0,2665.0,1946.0,-120.94166667,39.98138889,2012-06-19
6381,4683.0,1923.0,5954.0,-120.81444444,40.11138889,2012-01-15
6382,5280.0,3067.0,2602.0,-120.86416667,39.93638889,2012-08-04
6383,4247.0,2019.0,5957.0,-120.90305556,40.12055556,2012-01-12
6384,6937.0,2948.0,2127.0,-121.02,39.93777778,2012-06-01
6385,8116.0,3127.0,4034.0,-121.23861111,39.81861111,2012-09-15
6386,3456.0,1841.0,3148.0,-120.15194444,39.86666667,2012-08-15
6387,5990.0,3010.0,2091.0,-120.58916667,39.74916667,2012-05-23
6388,3946.0,1948.0,4571.0,-120.89888889,39.96111111,2012-03-07
6389,7329.0,3005.0,5153.0,-121.20583333,39.50972222,2012-02-25
6390,7288.0,4083.0,2122.0,-121.22,40.03888889,2012-06-25
6391,7024.0,4756.0,2158.0,-120.55861111,39.73305556,2012-06-08
6392,5160.0,2553.0,3341.0,-121.17916667,40.01166667,2012-08-17
6393,8195.0,3248.0,3325.0,-120.74111111,39.99583333,2012-08-14
6394,5959.0,2546.0,5694.0,-120.90972222,39.95194444,2012-11-07
6395,6614.0,3614.0,2318.0,-121.24277778,40.00416667,2012-07-13
6396,5829.0,3337.0,2171.0,-120.67944444,39.80083333,2012-06-10
6397,5425.0,2677.0,3156.0,-120.45361111,39.81666667,2012-08-07
6398,7529.0,2926.0,2390.0,-120.94666667,40.06888889,2012-05-13
6399,5403.0,3394.0,2279.0,-120.43055556,39.83472222,2012-06-21
6400,5878.0,2720.0,5947.0,-120.67888889,40.06888889,2012-01-18
6401,5097.0,2691.0,3038.0,-120.175,39.90388889,2012-08-16
6402,7393.0,3976.0,2395.0,-120.915,40.13,2012-05-06
6403,2308.0,1481.0,3040.0,-120.36138889,39.81583333,2012-08-07
6404,4261.0,2530.0,3856.0,-120.89277778,40.14333333,2012-09-03
6405,5795.0,2876.0,5476.0,-120.55444444,39.73416667,2012-02-24
6406,6555.0,3657.0,3054.0,-120.66666667,39.81166667,2012-08-14
6407,7588.0,3729.0,3318.0,-120.86583333,39.87916667,2012-08-09
6408,6691.0,2797.0,3846.0,-120.95416667,40.02166667,2012-09-01
6409,8592.0,3908.0,2982.0,-121.1225,39.56305556,2012-08-15
6410,6829.0,3118.0,2378.0,-120.88166667,39.95333333,2012-05-06
6411,6952.0,4176.0,3086.0,-120.96166667,40.02444444,2012-08-07
6412,5210.0,3172.0,1854.0,-116.9275,34.09083333,2012-07-02
6413,5947.0,3615.0,3146.0,-116.89888889,34.22916667,2012-08-14
6414,5852.0,2710.0,3857.0,-116.85472222,34.13916667,2012-09-11
6415,5439.0,2866.0,3164.0,-117.01861111,34.11972222,2012-08-30
6416,6006.0,2866.0,2646.0,-116.86583333,34.08972222,2012-08-19
6417,5461.0,2922.0,4261.0,-117.2025,34.26777778,2012-09-22
6418,6070.0,2471.0,5118.0,-117.30916667,34.22,2012-11-03
6419,2137.0,1173.0,3099.0,-116.44888889,33.64527778,2012-09-01
6420,1344.0,828.0,2958.0,-116.40666667,33.64166667,2012-08-30
6421,6386.0,3472.0,3127.0,-116.74361111,33.81861111,2012-08-30
6422,2748.0,1556.0,4134.0,-117.56333333,34.36472222,2012-09-26
6423,6472.0,4288.0,1816.0,-117.49888889,34.25861111,2012-05-22
6424,4678.0,1975.0,2032.0,-116.65083333,33.80027778,2012-08-03
6425,4679.0,2083.0,3185.0,-116.87805556,34.28166667,2012-08-21
6426,2928.0,1503.0,1769.0,-116.89305556,33.76361111,2012-05-15
6427,6068.0,2448.0,2646.0,-116.88083333,34.09388889,2012-08-11
6428,5116.0,3118.0,1851.0,-116.85194444,34.2375,2012-06-05
6429,6926.0,4301.0,1802.0,-117.31027778,34.23444444,2012-05-31
6430,2977.0,1511.0,3664.0,-117.53055556,34.35361111,2012-03-24
6431,6253.0,2569.0,2160.0,-116.69083333,33.65555556,2012-08-03
6432,5648.0,2865.0,2982.0,-116.75833333,33.73305556,2012-08-29
6433,5764.0,2642.0,3158.0,-116.88861111,34.10833333,2012-09-01
6434,4084.0,2386.0,2893.0,-116.85277778,33.88305556,2012-08-09
6435,5189.0,2966.0,2967.0,-116.91333333,34.28805556,2012-04-08
6436,4084.0,2386.0,2893.0,-116.85277778,33.88305556,2012-08-10
6437,3967.0,2336.0,3233.0,-116.78833333,34.23194444,2012-08-22
6438,7069.0,2392.0,5402.0,-117.33083333,34.25888889,2012-01-28
6439,3222.0,2201.0,2273.0,-116.81722222,33.73611111,2012-05-03
6440,7037.0,3223.0,4610.0,-117.29722222,34.2375,2012-10-15
6441,4791.0,2489.0,3813.0,-116.71,33.70833333,2012-09-16
6442,4987.0,2559.0,3703.0,-117.12027778,34.25416667,2012-09-09
6443,3984.0,2065.0,2079.0,-116.84583333,34.27388889,2012-08-03
6444,4106.0,2460.0,3087.0,-116.6225,33.665,2012-08-12
6445,4956.0,3051.0,2647.0,-117.29972222,34.22694444,2012-08-10
6446,5812.0,3320.0,2764.0,-116.70333333,33.74194444,2012-04-23
6447,3635.0,1812.0,5720.0,-116.45555556,33.58444444,2012-01-01
6448,5938.0,3154.0,3861.0,-116.86388889,34.1725,2012-09-10
6449,5358.0,3470.0,3102.0,-116.71361111,33.78972222,2012-08-13
6450,2739.0,1656.0,1863.0,-116.76888889,33.52972222,2012-06-26
6451,5631.0,3537.0,2783.0,-116.88611111,34.11,2012-07-21
6452,2523.0,1592.0,3071.0,-117.51916667,34.35666667,2012-08-30
6453,5074.0,3359.0,3195.0,-116.71305556,33.81333333,2012-08-30
6454,6899.0,2073.0,5863.0,-116.74166667,33.79388889,2012-01-08
