,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,Datetime,LocationString
13732,44.07,-122.595,375.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,314.3,234.5,D,2020-09-09,"44.07,-122.595"
13733,44.076,-122.62,407.5,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,321.1,541.6,D,2020-09-09,"44.076,-122.62"
13734,44.775,-121.76,479.5,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,328.7,1802.5,D,2020-09-09,"44.775,-121.76"
13735,44.75,-121.666,383.6,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.8,248.4,D,2020-09-09,"44.75,-121.666"
13736,44.743,-121.646,433.3,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,323.1,776.6,D,2020-09-09,"44.743,-121.646"
13737,44.74,-121.662,368.5,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.8,154.0,D,2020-09-09,"44.74,-121.662"
13738,44.07,-122.423,364.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,310.4,154.8,D,2020-09-09,"44.07,-122.423"
13739,44.067,-122.441,401.5,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,324.0,453.6,D,2020-09-09,"44.067,-122.441"
13740,44.063,-122.458,404.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,323.9,490.2,D,2020-09-09,"44.063,-122.458"
13741,44.056,-122.492,490.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,400.1,2549.7,D,2020-09-09,"44.056,-122.492"
13742,44.053,-122.511,402.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,323.1,476.3,D,2020-09-09,"44.053,-122.511"
13743,44.067,-122.497,384.6,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.5,294.0,D,2020-09-09,"44.067,-122.497"
13744,44.063,-122.514,393.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.9,369.8,D,2020-09-09,"44.063,-122.514"
13745,44.059,-122.535,395.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,321.5,395.5,D,2020-09-09,"44.059,-122.535"
13746,45.108,-122.043,370.0,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.7,175.1,D,2020-09-09,"45.108,-122.043"
13747,45.077,-122.034,361.7,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,304.1,135.0,D,2020-09-09,"45.077,-122.034"
13748,44.636,-121.77,447.4,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,329.8,1045.3,D,2020-09-09,"44.636,-121.77"
13749,44.764,-121.705,388.6,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.0,284.0,D,2020-09-09,"44.764,-121.705"
13750,44.754,-121.702,367.2,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,308.6,150.5,D,2020-09-09,"44.754,-121.702"
13751,48.395,-116.101,393.0,1.1,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,304.3,228.8,D,2020-09-09,"48.395,-116.101"
13752,44.657,-122.11,497.4,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,331.0,2533.1,D,2020-09-09,"44.657,-122.11"
13753,44.652,-122.116,391.2,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,306.6,322.2,D,2020-09-09,"44.652,-122.116"
13754,44.662,-122.12,420.6,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,308.5,639.1,D,2020-09-09,"44.662,-122.12"
13755,44.672,-122.124,375.9,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,296.2,211.2,D,2020-09-09,"44.672,-122.124"
13756,44.639,-121.755,378.5,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,314.1,209.3,D,2020-09-09,"44.639,-121.755"
13757,45.912,-121.985,411.9,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.6,483.3,D,2020-09-09,"45.912,-121.985"
13758,45.909,-122.001,427.4,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,314.8,674.7,D,2020-09-09,"45.909,-122.001"
13759,44.654,-116.736,360.4,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,322.6,70.3,D,2020-09-09,"44.654,-116.736"
13760,44.67,-116.754,428.8,1.0,1.0,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,329.4,460.0,D,2020-09-09,"44.67,-116.754"
13761,44.06,-122.474,447.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,330.8,1211.2,D,2020-09-09,"44.06,-122.474"
13762,44.772,-121.776,501.7,1.3,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,400.1,2537.2,D,2020-09-09,"44.772,-121.776"
13763,44.736,-121.636,413.9,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.2,516.5,D,2020-09-09,"44.736,-121.636"
13764,44.743,-121.657,423.4,1.3,1.1,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,312.1,629.4,D,2020-09-09,"44.743,-121.657"
13765,44.769,-121.792,421.6,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,326.9,616.8,D,2020-09-09,"44.769,-121.792"
13766,44.646,-121.773,408.3,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.6,464.4,D,2020-09-09,"44.646,-121.773"
13767,44.801,-121.887,503.4,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,400.1,2631.9,D,2020-09-09,"44.801,-121.887"
13768,44.798,-121.904,403.7,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,310.2,417.4,D,2020-09-09,"44.798,-121.904"
13769,44.08,-122.662,367.3,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,308.7,186.1,D,2020-09-09,"44.08,-122.662"
13770,44.078,-122.626,389.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,321.1,347.1,D,2020-09-09,"44.078,-122.626"
13771,44.081,-122.667,365.3,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,308.5,174.3,D,2020-09-09,"44.081,-122.667"
13772,44.073,-122.707,362.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,303.4,167.8,D,2020-09-09,"44.073,-122.707"
13773,44.134,-122.631,401.2,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,311.0,468.4,D,2020-09-09,"44.134,-122.631"
13774,44.228,-122.634,364.9,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,304.9,166.6,D,2020-09-09,"44.228,-122.634"
13775,44.792,-121.896,388.8,1.4,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,305.3,284.4,D,2020-09-09,"44.792,-121.896"
13776,44.22,-122.365,369.2,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,300.3,190.1,D,2020-09-09,"44.22,-122.365"
13777,44.217,-122.384,389.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,308.4,333.2,D,2020-09-09,"44.217,-122.384"
13778,44.227,-122.39,397.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,313.5,404.4,D,2020-09-09,"44.227,-122.39"
13779,44.213,-122.402,377.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,307.1,235.9,D,2020-09-09,"44.213,-122.402"
13780,44.223,-122.408,462.8,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,322.2,1573.6,D,2020-09-09,"44.223,-122.408"
13781,44.22,-122.392,399.7,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,313.4,432.5,D,2020-09-09,"44.22,-122.392"
13782,44.216,-122.41,425.3,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,316.7,768.1,D,2020-09-09,"44.216,-122.41"
13783,44.23,-122.399,441.8,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,318.9,1072.3,D,2020-09-09,"44.23,-122.399"
13784,44.226,-122.416,476.1,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,324.4,1966.3,D,2020-09-09,"44.226,-122.416"
13785,44.24,-122.403,459.4,1.5,1.2,2020-09-09,2050,Aqua,MODIS,100,6.0NRT,314.6,1484.6,D,2020-09-09,"44.24,-122.403"
13786,29.075,-95.738,338.8,1.0,1.0,2020-09-10,430,Terra,MODIS,100,6.0NRT,293.8,40.0,N,2020-09-10,"29.075,-95.738"
13787,29.073,-95.748,342.0,1.0,1.0,2020-09-10,430,Terra,MODIS,100,6.0NRT,294.6,45.5,N,2020-09-10,"29.073,-95.748"
13788,37.127,-119.247,339.7,1.1,1.1,2020-09-10,610,Terra,MODIS,100,6.0NRT,289.3,51.9,N,2020-09-10,"37.127,-119.247"
13789,37.439,-119.26,339.1,1.1,1.1,2020-09-10,610,Terra,MODIS,100,6.0NRT,288.3,52.1,N,2020-09-10,"37.439,-119.26"
13790,39.777,-121.183,333.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,292.2,32.8,N,2020-09-10,"39.777,-121.183"
13791,34.101,-117.018,328.0,1.3,1.1,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.6,41.3,N,2020-09-10,"34.101,-117.018"
13792,41.959,-123.607,336.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.8,36.0,N,2020-09-10,"41.959,-123.607"
13793,41.989,-123.59,335.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.6,33.2,N,2020-09-10,"41.989,-123.59"
13794,42.0,-123.58,339.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.8,38.9,N,2020-09-10,"42.0,-123.58"
13795,41.998,-123.592,331.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.4,28.3,N,2020-09-10,"41.998,-123.592"
13796,42.01,-123.571,333.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.2,29.2,N,2020-09-10,"42.01,-123.571"
13797,42.008,-123.583,334.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.4,30.9,N,2020-09-10,"42.008,-123.583"
13798,42.007,-123.595,325.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.3,22.5,N,2020-09-10,"42.007,-123.595"
13799,42.065,-123.579,326.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.6,23.0,N,2020-09-10,"42.065,-123.579"
13800,42.077,-123.557,343.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.5,49.2,N,2020-09-10,"42.077,-123.557"
13801,42.075,-123.569,339.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.7,41.8,N,2020-09-10,"42.075,-123.569"
13802,41.915,-123.589,476.4,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,334.6,1117.7,N,2020-09-10,"41.915,-123.589"
13803,41.913,-123.6,422.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,318.4,412.6,N,2020-09-10,"41.913,-123.6"
13804,41.912,-123.612,333.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.2,31.9,N,2020-09-10,"41.912,-123.612"
13805,41.924,-123.591,369.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,305.5,114.5,N,2020-09-10,"41.924,-123.591"
13806,41.922,-123.603,361.4,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,303.8,89.2,N,2020-09-10,"41.922,-123.603"
13807,41.921,-123.615,325.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,292.8,21.9,N,2020-09-10,"41.921,-123.615"
13808,41.935,-123.581,334.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.0,32.9,N,2020-09-10,"41.935,-123.581"
13809,41.933,-123.593,326.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.8,22.4,N,2020-09-10,"41.933,-123.593"
13810,41.94,-123.608,342.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.1,46.3,N,2020-09-10,"41.94,-123.608"
13811,41.95,-123.604,334.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.0,32.7,N,2020-09-10,"41.95,-123.604"
13812,41.905,-123.598,359.3,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.4,84.5,N,2020-09-10,"41.905,-123.598"
13813,41.988,-123.664,323.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.3,19.5,N,2020-09-10,"41.988,-123.664"
13814,41.986,-123.675,344.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.1,48.9,N,2020-09-10,"41.986,-123.675"
13815,41.984,-123.687,338.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.6,37.1,N,2020-09-10,"41.984,-123.687"
13816,42.0,-123.642,335.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.3,34.3,N,2020-09-10,"42.0,-123.642"
13817,41.995,-123.678,340.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.6,39.9,N,2020-09-10,"41.995,-123.678"
13818,41.986,-123.737,355.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.2,71.0,N,2020-09-10,"41.986,-123.737"
13819,42.005,-123.668,345.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.2,50.5,N,2020-09-10,"42.005,-123.668"
13820,42.004,-123.68,347.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.6,54.3,N,2020-09-10,"42.004,-123.68"
13821,42.012,-123.683,322.3,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.3,18.3,N,2020-09-10,"42.012,-123.683"
13822,42.011,-123.695,349.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.8,57.9,N,2020-09-10,"42.011,-123.695"
13823,42.009,-123.706,373.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.0,125.3,N,2020-09-10,"42.009,-123.706"
13824,44.073,-122.296,371.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,304.1,129.8,N,2020-09-10,"44.073,-122.296"
13825,44.083,-122.286,370.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,301.2,125.0,N,2020-09-10,"44.083,-122.286"
13826,44.082,-122.298,438.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,322.0,613.7,N,2020-09-10,"44.082,-122.298"
13827,44.08,-122.311,455.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,321.9,836.7,N,2020-09-10,"44.08,-122.311"
13828,44.078,-122.324,367.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,304.2,113.2,N,2020-09-10,"44.078,-122.324"
13829,44.092,-122.288,349.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,299.0,62.6,N,2020-09-10,"44.092,-122.288"
13830,44.091,-122.301,325.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.2,20.3,N,2020-09-10,"44.091,-122.301"
13831,44.103,-122.278,328.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,292.8,25.3,N,2020-09-10,"44.103,-122.278"
13832,44.101,-122.291,335.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.4,34.9,N,2020-09-10,"44.101,-122.291"
13833,44.112,-122.28,356.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.9,79.0,N,2020-09-10,"44.112,-122.28"
13834,44.11,-122.293,346.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.3,53.5,N,2020-09-10,"44.11,-122.293"
13835,39.942,-122.924,374.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.3,131.8,N,2020-09-10,"39.942,-122.924"
13836,39.941,-122.936,336.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.1,36.4,N,2020-09-10,"39.941,-122.936"
13837,39.958,-122.94,349.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.1,58.3,N,2020-09-10,"39.958,-122.94"
13838,44.06,-122.32,340.3,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.4,44.0,N,2020-09-10,"44.06,-122.32"
13839,44.055,-122.358,375.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,304.5,140.3,N,2020-09-10,"44.055,-122.358"
13840,44.059,-122.332,349.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.9,62.2,N,2020-09-10,"44.059,-122.332"
13841,44.057,-122.345,353.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.5,72.1,N,2020-09-10,"44.057,-122.345"
13842,39.795,-121.316,365.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,307.6,104.9,N,2020-09-10,"39.795,-121.316"
13843,44.054,-122.371,323.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.5,20.3,N,2020-09-10,"44.054,-122.371"
13844,44.069,-122.322,377.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,305.8,149.3,N,2020-09-10,"44.069,-122.322"
13845,44.068,-122.334,358.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,301.4,85.4,N,2020-09-10,"44.068,-122.334"
13846,44.066,-122.348,372.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,302.4,129.9,N,2020-09-10,"44.066,-122.348"
13847,44.063,-122.373,339.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,299.5,42.7,N,2020-09-10,"44.063,-122.373"
13848,44.064,-122.361,358.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,300.4,84.3,N,2020-09-10,"44.064,-122.361"
13849,39.652,-121.428,328.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.9,24.5,N,2020-09-10,"39.652,-121.428"
13850,39.804,-121.318,359.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.9,87.5,N,2020-09-10,"39.804,-121.318"
13851,39.57,-121.21,322.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.0,20.7,N,2020-09-10,"39.57,-121.21"
13852,39.593,-121.179,335.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.0,36.9,N,2020-09-10,"39.593,-121.179"
13853,39.581,-121.2,330.4,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.3,29.6,N,2020-09-10,"39.581,-121.2"
13854,39.583,-121.188,327.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.2,26.5,N,2020-09-10,"39.583,-121.188"
13855,39.58,-121.212,327.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.5,26.4,N,2020-09-10,"39.58,-121.212"
13856,40.132,-123.459,338.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,292.9,41.6,N,2020-09-10,"40.132,-123.459"
13857,40.148,-123.414,333.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,293.7,32.3,N,2020-09-10,"40.148,-123.414"
13858,40.141,-123.461,324.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.7,22.6,N,2020-09-10,"40.141,-123.461"
13859,40.139,-123.472,328.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.8,27.7,N,2020-09-10,"40.139,-123.472"
13860,34.104,-116.991,341.7,1.3,1.1,2020-09-10,610,Terra,MODIS,100,6.0NRT,292.9,70.3,N,2020-09-10,"34.104,-116.991"
13861,41.121,-123.521,327.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,292.0,26.4,N,2020-09-10,"41.121,-123.521"
13862,42.677,-121.926,337.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.2,41.9,N,2020-09-10,"42.677,-121.926"
13863,44.061,-122.386,329.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,297.6,26.8,N,2020-09-10,"44.061,-122.386"
13864,44.07,-122.388,336.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,300.4,34.6,N,2020-09-10,"44.07,-122.388"
13865,39.628,-121.119,336.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,293.5,39.0,N,2020-09-10,"39.628,-121.119"
13866,44.078,-122.403,333.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.3,29.7,N,2020-09-10,"44.078,-122.403"
13867,44.076,-122.416,332.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.9,28.7,N,2020-09-10,"44.076,-122.416"
13868,39.65,-121.087,349.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.6,64.9,N,2020-09-10,"39.65,-121.087"
13869,39.649,-121.099,355.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,299.7,79.0,N,2020-09-10,"39.649,-121.099"
13870,41.017,-123.475,321.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.1,18.8,N,2020-09-10,"41.017,-123.475"
13871,41.015,-123.487,329.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.6,27.9,N,2020-09-10,"41.015,-123.487"
13872,41.026,-123.478,350.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.3,61.7,N,2020-09-10,"41.026,-123.478"
13873,41.024,-123.49,322.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.6,18.9,N,2020-09-10,"41.024,-123.49"
13874,41.034,-123.48,340.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.3,43.1,N,2020-09-10,"41.034,-123.48"
13875,41.033,-123.492,399.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,303.7,247.0,N,2020-09-10,"41.033,-123.492"
13876,41.031,-123.504,328.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.9,26.7,N,2020-09-10,"41.031,-123.504"
13877,41.043,-123.488,357.3,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.3,79.5,N,2020-09-10,"41.043,-123.488"
13878,41.041,-123.5,342.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,293.9,48.0,N,2020-09-10,"41.041,-123.5"
13879,40.055,-122.851,322.4,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,285.5,20.4,N,2020-09-10,"40.055,-122.851"
13880,42.079,-123.545,348.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,298.7,58.2,N,2020-09-10,"42.079,-123.545"
13881,42.087,-123.548,348.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.4,60.1,N,2020-09-10,"42.087,-123.548"
13882,40.105,-122.953,324.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,287.9,22.2,N,2020-09-10,"40.105,-122.953"
13883,40.103,-122.964,350.3,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.1,60.9,N,2020-09-10,"40.103,-122.964"
13884,40.112,-122.967,341.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,289.1,44.1,N,2020-09-10,"40.112,-122.967"
13885,40.145,-122.927,324.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,288.0,22.3,N,2020-09-10,"40.145,-122.927"
13886,40.143,-122.939,338.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.8,41.1,N,2020-09-10,"40.143,-122.939"
13887,40.142,-122.95,328.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,289.6,26.3,N,2020-09-10,"40.142,-122.95"
13888,42.586,-120.581,357.2,1.1,1.1,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.5,96.9,N,2020-09-10,"42.586,-120.581"
13889,41.164,-123.355,375.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,299.2,133.8,N,2020-09-10,"41.164,-123.355"
13890,41.162,-123.367,415.4,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,310.9,357.2,N,2020-09-10,"41.162,-123.367"
13891,41.16,-123.379,354.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,293.5,70.2,N,2020-09-10,"41.16,-123.379"
13892,39.659,-121.089,333.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,295.3,33.7,N,2020-09-10,"39.659,-121.089"
13893,39.661,-121.077,355.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,299.3,79.6,N,2020-09-10,"39.661,-121.077"
13894,39.748,-121.187,333.2,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.7,31.9,N,2020-09-10,"39.748,-121.187"
13895,43.407,-122.817,364.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,302.5,99.3,N,2020-09-10,"43.407,-122.817"
13896,43.414,-122.832,338.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,300.8,37.7,N,2020-09-10,"43.414,-122.832"
13897,43.411,-122.856,330.4,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.9,26.5,N,2020-09-10,"43.411,-122.856"
13898,43.425,-122.822,384.1,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,300.6,173.7,N,2020-09-10,"43.425,-122.822"
13899,41.023,-123.368,329.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.9,27.6,N,2020-09-10,"41.023,-123.368"
13900,43.423,-122.834,342.8,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,296.2,46.9,N,2020-09-10,"43.423,-122.834"
13901,41.072,-123.35,343.6,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,294.7,48.7,N,2020-09-10,"41.072,-123.35"
13902,41.071,-123.362,320.9,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.0,18.1,N,2020-09-10,"41.071,-123.362"
13903,41.081,-123.353,322.0,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.8,17.5,N,2020-09-10,"41.081,-123.353"
13904,41.095,-123.32,328.7,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,291.3,26.2,N,2020-09-10,"41.095,-123.32"
13905,41.113,-123.324,327.5,1.0,1.0,2020-09-10,610,Terra,MODIS,100,6.0NRT,290.8,25.2,N,2020-09-10,"41.113,-123.324"
