,ozone,longitude,latitude,date
425,349.0,-120.23888888,37.09111111,2010-08-30
426,285.0,-120.29805555,37.28111111,2010-09-04
427,286.0,-120.87888888,37.31305555,2010-09-05
428,286.0,-120.63611111,37.03305555,2010-09-05
429,286.0,-120.81805555,37.05694444,2010-09-06
430,302.0,-120.31111111,37.12694444,2010-09-07
431,312.0,-120.58805555,37.42611111,2010-09-09
432,287.0,-119.85111111,36.92305555,2010-09-17
433,287.0,-120.42305555,37.31805555,2010-09-18
434,287.0,-120.65111111,37.335,2010-09-18
435,288.0,-120.20888888,37.08611111,2010-09-20
436,288.0,-120.44,37.51888888,2010-09-20
437,280.0,-120.31111111,37.11305555,2010-09-23
438,274.0,-120.035,36.945,2010-09-27
439,348.0,-119.85805555,36.92305555,2010-08-30
440,349.0,-120.50305555,37.49305555,2010-08-30
441,308.0,-120.09805555,36.99,2010-08-31
442,309.0,-120.925,37.1,2010-08-31
443,309.0,-120.63194444,37.38888888,2010-09-01
444,292.0,-120.02611111,36.97805555,2010-09-02
445,287.0,-120.31305555,37.17111111,2010-09-03
446,293.0,-120.52611111,37.32194444,2010-09-11
447,297.0,-120.12888888,36.895,2010-09-12
448,297.0,-120.46111111,37.39694444,2010-09-12
449,297.0,-120.10194444,36.99694444,2010-09-15
450,291.0,-120.31111111,37.11305555,2010-09-15
451,288.0,-120.79694444,37.34611111,2010-09-16
452,288.0,-120.22888888,37.08388888,2010-09-16
453,288.0,-120.61888888,37.38888888,2010-09-17
454,266.0,-120.57805555,37.28111111,2010-09-27
455,266.0,-120.48805555,37.18611111,2010-09-27
456,268.0,-120.68194444,37.36805555,2010-09-28
457,262.0,-120.61305555,37.345,2010-09-29
458,271.0,-121.01888888,37.09388888,2010-09-30
459,268.0,-120.25194444,37.345,2010-09-30
460,253.0,-120.67111111,37.18611111,2010-10-12
461,262.0,-120.255,36.92388888,2010-10-15
462,266.0,-120.44305555,37.31,2010-10-16
463,266.0,-120.14388888,37.025,2010-10-16
464,266.0,-120.25694444,37.07611111,2010-10-17
465,272.0,-119.89388888,37.00805555,2010-10-20
466,277.0,-119.97694444,36.88,2010-11-12
467,252.0,-120.58694444,37.38888888,2010-11-16
468,257.0,-120.74,37.33111111,2010-12-11
469,270.0,-120.58,37.18611111,2010-10-02
470,309.0,-120.325,37.27694444,2010-10-06
471,316.0,-119.79194444,36.87805555,2010-10-06
472,259.0,-121.01694444,37.09611111,2010-10-21
473,265.0,-120.16611111,37.04,2010-10-29
474,259.0,-120.62694444,37.01111111,2010-10-31
475,246.0,-119.89388888,36.96694444,2010-11-04
476,273.0,-120.275,37.09111111,2010-11-07
477,309.0,-120.68611111,38.21194444,2010-07-09
478,310.0,-120.88,37.87888888,2010-07-24
479,306.0,-118.85805555,36.03194444,2010-07-21
480,289.0,-122.12694444,36.97305555,2010-07-17
481,300.0,-122.36111111,37.16694444,2010-08-17
482,303.0,-121.765,36.96305555,2010-08-25
483,308.0,-121.79805555,36.92805555,2010-08-31
484,308.0,-121.76305555,36.97194444,2010-09-01
485,315.0,-121.79805555,36.92805555,2010-07-25
486,316.0,-121.81,36.92111111,2010-07-26
487,305.0,-121.965,36.99111111,2010-07-28
488,277.0,-121.82805555,36.915,2010-09-24
489,274.0,-122.51,37.52,2010-09-25
490,269.0,-121.78194444,36.97111111,2010-09-29
491,260.0,-122.50111111,37.51,2010-10-12
492,330.0,-124.12305555,40.95194444,2010-06-29
493,327.0,-124.30388888,40.64194444,2010-07-10
494,325.0,-121.65611111,37.82111111,2010-06-17
495,325.0,-121.58611111,37.74111111,2010-06-17
496,342.0,-121.56194444,37.06888888,2010-06-23
497,320.0,-121.55111111,36.96111111,2010-06-26
498,306.0,-121.50305555,37.63305555,2010-07-10
499,316.0,-121.51111111,37.00611111,2010-07-27
500,292.0,-122.24305555,38.05111111,2010-08-25
501,301.0,-121.50694444,37.01305555,2010-08-26
502,301.0,-121.66305555,37.16194444,2010-08-28
503,309.0,-121.6,37.08888888,2010-10-04
504,268.0,-121.55111111,36.96111111,2010-10-13
505,308.0,-122.51194444,38.11388888,2010-08-05
506,314.0,-122.02694444,37.76111111,2010-03-01
507,315.0,-121.67805555,37.66611111,2010-06-09
508,362.0,-121.59194444,37.03305555,2010-06-10
509,338.0,-121.57888888,37.08888888,2010-07-03
510,327.0,-121.60388888,37.08111111,2010-07-04
511,322.0,-121.43888888,36.98111111,2010-07-04
512,334.0,-121.6,37.08888888,2010-07-06
513,320.0,-121.58611111,37.74111111,2010-07-07
514,316.0,-121.55111111,36.96111111,2010-07-08
515,300.0,-121.53611111,37.72,2010-08-23
516,326.0,-121.72194444,37.2,2010-05-03
517,375.0,-121.55111111,36.96111111,2010-05-15
518,429.0,-121.595,37.09694444,2010-05-23
519,371.0,-121.575,37.75388888,2010-06-11
520,270.0,-121.59388888,37.05611111,2010-10-16
521,281.0,-121.68305555,37.15694444,2010-09-23
522,272.0,-121.525,36.99888888,2010-09-27
523,271.0,-121.57,37.01,2010-09-29
524,296.0,-120.83888888,38.71111111,2010-08-17
525,307.0,-120.63194444,38.48,2010-07-25
526,248.0,-121.09194444,38.62694444,2010-11-03
527,337.0,-121.96805555,39.75305555,2010-05-05
528,396.0,-121.55,39.51805555,2010-05-12
529,356.0,-121.83305555,39.70888888,2010-06-19
530,356.0,-121.83305555,39.70888888,2010-06-19
531,356.0,-121.83305555,39.70888888,2010-06-19
532,306.0,-121.59305555,39.49805555,2010-08-22
533,297.0,-121.54,39.41694444,2010-08-26
534,312.0,-121.58111111,39.43388888,2010-08-31
535,293.0,-121.78111111,39.69111111,2010-09-06
536,298.0,-121.645,39.40111111,2010-09-21
537,334.0,-121.71111111,39.42111111,2010-06-23
538,314.0,-121.59305555,39.49611111,2010-07-11
539,298.0,-121.54888888,39.46611111,2010-07-16
540,313.0,-121.57888888,39.49111111,2010-07-29
541,316.0,-121.65611111,39.48,2010-08-16
542,319.0,-121.57694444,39.46611111,2010-08-18
543,327.0,-121.86194444,39.72,2010-05-07
544,327.0,-121.72611111,39.42111111,2010-05-07
545,368.0,-121.7,39.40888888,2010-05-13
546,361.0,-121.895,39.80111111,2010-05-17
547,458.0,-121.59611111,39.50805555,2010-05-22
548,330.0,-121.89305555,39.75,2010-07-09
549,306.0,-121.67305555,39.30611111,2010-07-31
550,321.0,-121.54388888,39.435,2010-08-10
551,312.0,-121.72611111,39.45,2010-09-01
552,311.0,-121.88194444,39.73111111,2010-09-08
553,296.0,-121.68805555,39.35611111,2010-10-06
554,251.0,-121.875,39.755,2010-10-22
555,362.0,-121.59305555,39.38305555,2010-05-31
556,352.0,-121.55111111,39.435,2010-07-04
557,306.0,-121.62694444,39.47305555,2010-07-23
558,311.0,-121.69194444,39.35194444,2010-07-22
559,310.0,-121.735,39.49388888,2010-06-08
560,385.0,-121.86888888,39.69194444,2010-06-10
561,339.0,-121.695,39.36611111,2010-06-17
562,293.0,-121.58111111,39.51194444,2010-09-14
563,278.0,-121.71,39.35805555,2010-10-08
564,289.0,-121.73305555,39.66694444,2010-09-04
565,313.0,-121.47888888,39.51194444,2010-06-28
566,303.0,-121.65611111,39.42805555,2010-08-14
567,306.0,-121.765,39.635,2010-08-23
568,380.0,-122.245,38.30305555,2010-04-26
569,324.0,-122.26694444,38.35,2010-05-02
570,325.0,-123.015,38.79805555,2010-05-02
571,420.0,-122.31888888,38.24694444,2010-05-21
572,341.0,-123.015,38.80111111,2010-05-30
573,312.0,-122.29194444,38.33305555,2010-06-09
574,363.0,-122.36111111,38.39694444,2010-06-11
575,364.0,-122.25888888,38.22305555,2010-06-18
576,291.0,-121.59805555,39.335,2010-08-25
577,277.0,-121.79888888,39.34805555,2010-09-25
578,311.0,-121.66305555,39.33388888,2010-11-24
579,352.0,-121.605,39.40611111,2010-07-04
580,329.0,-121.64611111,39.36388888,2010-07-06
581,304.0,-123.01111111,38.80694444,2010-08-22
582,304.0,-123.01305555,38.8,2010-08-23
583,302.0,-122.91888888,38.50305555,2010-08-26
584,309.0,-122.285,38.24388888,2010-08-31
585,297.0,-123.01305555,38.8,2010-09-01
586,274.0,-123.02194444,38.81888888,2010-10-19
587,263.0,-122.33194444,38.35305555,2010-10-21
588,262.0,-122.25611111,38.32,2010-10-28
589,253.0,-122.18194444,38.81111111,2010-11-18
590,308.0,-120.545,40.32888888,2010-08-08
591,427.0,-121.6,39.145,2010-05-23
592,312.0,-121.39305555,38.73611111,2010-06-08
593,385.0,-121.56388888,39.16388888,2010-06-10
594,385.0,-121.56388888,39.16388888,2010-06-10
595,372.0,-121.365,38.72888888,2010-06-11
596,372.0,-121.6,39.145,2010-06-11
597,340.0,-121.39305555,38.73611111,2010-06-23
598,336.0,-121.39,38.72888888,2010-07-05
599,336.0,-121.38194444,38.72888888,2010-07-05
600,336.0,-121.30694444,38.83888888,2010-07-06
601,336.0,-121.37694444,38.89694444,2010-07-06
602,329.0,-121.54388888,39.20305555,2010-07-06
603,319.0,-121.34888888,38.83888888,2010-07-09
604,316.0,-121.39305555,38.75194444,2010-08-09
605,297.0,-121.415,38.885,2010-08-13
606,309.0,-121.08388888,38.92805555,2010-08-15
607,309.0,-121.30694444,38.85111111,2010-08-16
608,299.0,-121.32194444,38.81694444,2010-08-17
609,304.0,-121.37694444,38.96,2010-08-19
610,295.0,-121.10611111,38.93694444,2010-09-02
611,315.0,-121.07111111,38.95305555,2010-09-09
612,296.0,-121.32111111,38.72888888,2010-09-11
613,257.0,-121.36,38.74888888,2010-10-11
614,267.0,-121.41,38.82388888,2010-10-16
615,266.0,-121.39194444,38.72888888,2010-10-20
616,343.0,-121.08,38.90888888,2010-07-03
617,343.0,-121.08194444,38.90694444,2010-07-03
618,343.0,-121.09611111,38.93805555,2010-07-03
619,343.0,-121.34888888,38.74305555,2010-07-03
620,326.0,-121.39388888,38.795,2010-07-04
621,326.0,-121.39194444,38.72888888,2010-07-04
622,326.0,-120.955,39.08694444,2010-07-05
623,319.0,-121.39388888,38.795,2010-07-11
624,312.0,-121.60194444,39.145,2010-07-13
625,298.0,-121.47,38.74888888,2010-07-16
626,318.0,-121.30694444,38.85111111,2010-07-26
627,308.0,-121.37694444,38.96,2010-07-27
628,307.0,-121.39388888,38.795,2010-08-01
629,291.0,-121.39305555,38.75194444,2010-08-20
630,302.0,-121.36194444,38.72888888,2010-08-27
631,298.0,-121.59194444,39.18111111,2010-09-22
632,277.0,-121.39305555,38.73611111,2010-09-26
633,268.0,-121.58388888,39.14,2010-09-30
634,271.0,-121.08388888,38.89305555,2010-10-01
635,342.0,-121.58111111,39.14,2010-06-13
636,306.0,-121.51111111,39.21388888,2010-04-08
637,374.0,-120.82194444,39.01805555,2010-04-17
638,312.0,-121.34888888,38.84611111,2010-06-08
639,303.0,-121.03,38.98888888,2010-06-09
640,343.0,-121.54111111,39.185,2010-06-30
641,352.0,-121.595,39.30194444,2010-07-04
642,324.0,-121.51111111,39.21388888,2010-07-08
643,300.0,-121.56888888,39.155,2010-08-19
644,297.0,-121.51111111,39.21388888,2010-08-26
645,312.0,-121.58305555,39.13611111,2010-08-31
646,326.0,-121.41111111,38.73611111,2010-07-04
647,306.0,-121.32611111,38.83888888,2010-07-31
648,320.0,-121.41111111,38.73611111,2010-08-10
649,298.0,-121.105,38.94611111,2010-09-06
650,336.0,-121.39305555,38.73611111,2010-06-24
651,331.0,-121.39305555,38.73611111,2010-06-25
652,331.0,-121.39305555,38.73611111,2010-06-25
653,352.0,-121.54305555,38.97305555,2010-04-09
654,336.0,-121.095,38.865,2010-07-05
655,319.0,-121.34888888,38.83888888,2010-07-11
656,309.0,-121.33388888,38.88305555,2010-08-11
657,321.0,-121.34194444,38.73111111,2010-05-03
658,309.0,-121.35305555,38.74805555,2010-06-06
659,317.0,-121.37694444,38.92611111,2010-06-26
660,343.0,-121.38694444,38.72888888,2010-07-03
661,312.0,-121.515,39.19194444,2010-08-31
662,261.0,-121.10388888,38.94388888,2010-10-22
663,360.0,-121.38388888,38.92611111,2010-04-26
664,308.0,-121.37694444,38.96611111,2010-10-05
665,277.0,-121.39888888,38.89,2010-09-25
666,314.0,-121.58888888,39.155,2010-08-09
667,303.0,-121.51111111,39.21388888,2010-08-12
668,299.0,-121.43805555,38.82388888,2010-08-17
669,312.0,-121.59,39.17,2010-08-31
670,294.0,-121.39305555,38.75194444,2010-09-14
671,345.0,-122.245,40.45888888,2010-07-01
672,309.0,-122.35305555,40.48888888,2010-08-05
673,287.0,-122.38388888,40.90694444,2010-09-17
674,294.0,-122.25694444,40.43388888,2010-09-02
675,355.0,-122.34805555,40.49388888,2010-07-03
676,369.0,-122.35805555,40.48888888,2010-06-18
677,292.0,-122.34694444,40.49194444,2010-08-26
678,292.0,-122.34805555,40.49388888,2010-08-26
679,320.0,-122.33805555,40.50611111,2010-07-22
680,340.0,-122.24,40.43611111,2010-08-30
681,394.0,-122.165,39.96111111,2010-04-27
682,394.0,-122.165,39.96111111,2010-04-27
683,364.0,-122.225,39.91388888,2010-06-18
684,331.0,-122.15111111,39.96111111,2010-06-23
685,326.0,-122.11,40.03111111,2010-07-05
686,335.0,-122.09111111,40.06388888,2010-07-08
687,314.0,-122.29388888,40.36694444,2010-07-13
688,313.0,-122.17888888,39.87388888,2010-07-21
689,317.0,-122.11111111,39.92888888,2010-07-29
690,307.0,-122.22611111,39.97194444,2010-08-01
691,303.0,-122.11305555,40.03,2010-08-11
692,307.0,-122.1,40.025,2010-08-17
693,302.0,-122.17,40.08194444,2010-09-05
694,264.0,-122.19694444,39.81305555,2010-10-03
695,355.0,-122.1,40.03388888,2010-07-03
696,417.0,-122.23305555,39.91388888,2010-05-23
697,302.0,-122.17194444,40.02111111,2010-06-04
698,363.0,-122.21305555,40.18111111,2010-06-11
699,306.0,-122.17305555,40.00111111,2010-07-11
700,312.0,-122.1,40.04111111,2010-07-14
701,273.0,-122.11111111,39.94111111,2010-11-06
702,362.0,-122.18888888,39.89888888,2010-06-11
703,339.0,-122.13694444,39.96111111,2010-06-13
704,350.0,-122.26111111,40.36611111,2010-06-16
705,331.0,-122.09888888,39.88805555,2010-06-23
706,267.0,-122.20611111,40.13388888,2010-10-11
707,313.0,-122.2,39.95694444,2010-06-27
708,303.0,-122.21305555,40.06888888,2010-08-11
709,292.0,-122.2,40.145,2010-08-26
710,279.0,-122.08305555,39.91305555,2010-09-25
711,300.0,-122.20194444,39.88194444,2010-10-05
712,262.0,-122.22,40.18611111,2010-10-03
713,331.0,-122.20194444,40.18611111,2010-07-04
714,314.0,-122.19611111,39.95694444,2010-07-27
715,314.0,-122.16111111,40.06805555,2010-08-04
716,289.0,-122.12305555,39.92888888,2010-08-25
717,309.0,-122.17888888,39.95694444,2010-09-01
718,302.0,-122.20194444,39.88194444,2010-06-06
719,354.0,-122.29805555,40.36805555,2010-06-21
720,352.0,-122.21,40.16888888,2010-06-30
721,352.0,-122.16305555,40.01388888,2010-06-30
722,303.0,-122.20194444,39.88194444,2010-08-19
723,267.0,-122.21111111,40.14,2010-10-11
724,392.0,-122.18611111,40.18611111,2010-05-24
725,296.0,-122.27388888,40.36305555,2010-06-05
726,320.0,-122.18888888,40.10805555,2010-07-21
727,279.0,-117.07611111,34.025,2010-03-15
728,399.0,-117.24194444,34.11611111,2010-04-29
729,326.0,-117.04805555,34.03388888,2010-05-29
730,336.0,-117.22694444,34.13388888,2010-05-31
731,338.0,-117.03111111,34.03888888,2010-06-01
732,307.0,-117.22888888,34.11388888,2010-06-03
733,392.0,-117.24388888,34.12111111,2010-06-12
734,305.0,-117.10611111,34.03111111,2010-07-08
735,295.0,-117.065,34.00388888,2010-07-10
736,297.0,-117.185,34.10805555,2010-07-11
737,310.0,-117.23694444,34.12,2010-07-13
738,305.0,-117.07305555,34.03388888,2010-07-22
739,301.0,-117.02611111,34.06,2010-08-21
740,295.0,-116.83805555,34.26888888,2010-08-22
741,294.0,-117.06111111,34.00805555,2010-08-23
742,294.0,-117.06305555,34.0,2010-08-23
743,293.0,-117.02111111,34.01611111,2010-08-26
744,276.0,-117.24388888,34.11611111,2010-09-20
745,270.0,-117.11888888,34.02694444,2010-09-26
746,272.0,-117.09611111,34.01694444,2010-10-02
747,278.0,-117.25805555,34.115,2010-10-08
748,249.0,-117.235,34.11111111,2010-11-04
749,448.0,-117.20111111,34.12111111,2010-04-30
750,328.0,-117.25,34.10611111,2010-05-03
751,328.0,-117.06388888,34.01611111,2010-05-03
752,393.0,-117.185,34.10805555,2010-05-10
753,347.0,-117.065,34.00388888,2010-05-15
754,324.0,-117.25805555,34.115,2010-06-20
755,313.0,-117.01611111,34.04305555,2010-06-22
756,313.0,-117.035,34.06305555,2010-06-22
757,296.0,-117.06111111,34.02388888,2010-07-25
758,295.0,-117.24611111,34.11194444,2010-07-27
759,323.0,-117.11888888,34.03388888,2010-08-09
760,291.0,-117.05611111,34.03388888,2010-09-01
761,286.0,-117.20111111,34.12111111,2010-09-02
762,286.0,-117.21305555,34.13111111,2010-09-03
763,290.0,-117.24,34.12111111,2010-09-08
764,315.0,-117.23694444,34.12111111,2010-09-15
765,283.0,-117.24388888,34.12111111,2010-09-16
766,287.0,-117.205,33.16694444,2010-01-05
767,271.0,-116.52305555,32.59111111,2010-09-26
768,348.0,-116.87611111,33.04111111,2010-04-20
769,314.0,-116.86888888,33.02611111,2010-06-05
770,329.0,-116.67888888,32.765,2010-06-26
771,304.0,-116.87611111,33.04,2010-07-02
772,302.0,-116.885,33.02305555,2010-07-04
773,288.0,-116.90111111,33.02694444,2010-09-11
774,272.0,-116.31694444,32.66611111,2010-09-19
775,264.0,-116.21611111,33.62805555,2010-01-02
776,279.0,-116.94,33.92694444,2010-01-03
777,279.0,-116.19,33.70111111,2010-01-03
778,295.0,-114.65805555,33.61388888,2010-01-06
779,287.0,-117.24611111,33.76805555,2010-01-06
780,291.0,-117.21305555,33.94,2010-01-07
781,300.0,-116.94111111,33.73805555,2010-01-09
782,286.0,-114.62111111,33.50694444,2010-01-14
783,292.0,-117.29694444,33.61888888,2010-01-16
784,292.0,-117.25805555,33.93888888,2010-01-16
785,315.0,-117.39694444,33.99194444,2010-01-31
786,338.0,-117.36611111,33.88194444,2010-02-02
787,325.0,-117.52305555,33.97111111,2010-02-18
788,292.0,-116.17305555,33.56194444,2010-02-26
789,365.0,-117.37305555,33.69305555,2010-03-06
790,317.0,-116.40888888,33.73694444,2010-03-08
791,346.0,-117.53611111,33.97694444,2010-03-10
792,325.0,-116.11305555,33.54888888,2010-04-06
793,344.0,-117.12888888,33.81111111,2010-04-08
794,329.0,-116.20805555,33.69305555,2010-04-16
795,368.0,-114.605,33.57388888,2010-04-30
796,352.0,-117.22888888,33.94305555,2010-05-01
797,352.0,-117.27805555,33.92,2010-05-01
798,328.0,-116.295,33.75805555,2010-05-02
799,328.0,-116.13305555,33.64194444,2010-05-02
800,328.0,-116.17694444,33.715,2010-05-02
801,328.0,-116.86,33.51194444,2010-05-03
802,373.0,-117.56,33.95888888,2010-05-09
803,390.0,-117.53194444,33.83611111,2010-05-10
804,390.0,-117.32388888,33.70611111,2010-05-10
805,367.0,-117.45694444,33.88194444,2010-05-11
806,375.0,-117.45805555,34.01194444,2010-05-12
807,367.0,-117.52305555,33.98194444,2010-05-12
808,367.0,-117.47111111,33.99805555,2010-05-12
809,344.0,-117.23805555,33.94694444,2010-03-13
810,340.0,-116.11305555,33.51805555,2010-03-14
811,330.0,-116.945,33.72611111,2010-03-20
812,315.0,-116.50805555,33.88388888,2010-03-21
813,334.0,-116.50194444,33.90305555,2010-03-23
814,336.0,-117.36194444,33.88,2010-03-23
815,343.0,-117.48,33.97888888,2010-03-27
816,343.0,-117.45805555,33.98194444,2010-03-27
817,318.0,-117.48,33.98111111,2010-03-30
818,410.0,-117.32694444,33.85888888,2010-03-31
819,410.0,-117.21111111,33.87305555,2010-04-01
820,410.0,-117.54888888,33.97111111,2010-04-01
821,329.0,-116.07888888,33.58388888,2010-04-17
822,329.0,-116.30611111,33.76111111,2010-04-17
823,335.0,-117.21888888,33.93611111,2010-04-18
824,335.0,-117.54888888,33.97111111,2010-04-19
825,365.0,-117.405,34.00611111,2010-04-20
826,304.0,-116.54,33.90305555,2010-04-26
827,350.0,-117.32,33.705,2010-04-27
828,347.0,-116.18111111,33.61305555,2010-04-27
829,318.0,-117.24388888,33.88805555,2010-05-04
830,317.0,-116.995,33.78,2010-05-05
831,318.0,-117.355,33.68888888,2010-05-05
832,329.0,-116.54,33.90305555,2010-05-06
833,331.0,-117.38888888,33.73,2010-05-06
834,329.0,-116.86805555,33.92694444,2010-05-07
835,337.0,-117.22388888,33.73888888,2010-05-07
836,329.0,-116.455,33.58305555,2010-05-07
837,329.0,-116.92805555,33.73111111,2010-05-07
838,378.0,-117.37305555,33.89194444,2010-05-13
839,378.0,-117.21888888,33.78611111,2010-05-14
840,378.0,-117.18888888,33.66305555,2010-05-14
841,348.0,-117.10305555,33.46805555,2010-05-15
842,361.0,-116.20805555,33.59805555,2010-05-17
843,327.0,-116.87388888,33.92194444,2010-05-18
844,310.0,-117.50611111,33.875,2010-05-20
845,310.0,-117.37805555,33.67194444,2010-05-21
846,308.0,-117.34194444,34.01305555,2010-05-21
847,310.0,-116.96805555,33.78194444,2010-05-21
848,310.0,-117.22305555,33.685,2010-05-21
849,337.0,-117.27805555,33.92111111,2010-05-27
850,336.0,-117.19611111,33.93194444,2010-05-28
851,329.0,-117.60388888,33.95194444,2010-05-29
852,326.0,-117.38305555,34.01194444,2010-05-29
853,329.0,-117.27694444,33.92111111,2010-05-29
854,329.0,-117.17805555,33.50388888,2010-05-29
855,329.0,-117.30694444,33.66111111,2010-05-30
856,331.0,-114.605,33.58805555,2010-05-30
857,311.0,-116.95388888,33.74194444,2010-06-03
858,315.0,-117.34111111,33.63194444,2010-06-03
859,323.0,-117.16,33.90611111,2010-06-04
860,318.0,-117.30805555,33.62388888,2010-06-05
861,311.0,-116.88305555,33.92888888,2010-06-06
862,311.0,-116.86305555,33.925,2010-06-06
863,311.0,-116.96388888,33.97388888,2010-06-09
864,311.0,-116.23305555,33.62694444,2010-06-09
865,311.0,-116.23305555,33.61305555,2010-06-09
866,318.0,-116.97888888,33.93194444,2010-06-15
867,328.0,-116.06805555,33.57305555,2010-06-16
868,305.0,-117.17611111,33.64194444,2010-06-17
869,303.0,-116.235,33.71388888,2010-06-17
870,312.0,-117.28888888,33.86388888,2010-06-18
871,312.0,-117.28,33.63111111,2010-06-18
872,318.0,-117.52305555,33.83611111,2010-06-19
873,318.0,-117.59388888,33.92,2010-06-19
874,318.0,-117.28805555,33.845,2010-06-20
875,318.0,-117.27111111,33.61611111,2010-06-20
876,318.0,-117.27,33.84805555,2010-06-20
877,307.0,-116.19,33.685,2010-06-24
878,323.0,-116.4,33.81305555,2010-06-25
879,329.0,-117.00694444,33.77611111,2010-06-25
880,332.0,-117.11888888,33.65611111,2010-06-26
881,332.0,-117.37388888,33.67611111,2010-06-26
882,332.0,-117.21694444,33.78194444,2010-06-28
883,310.0,-117.31388888,33.86111111,2010-05-21
884,351.0,-117.18,33.64888888,2010-05-22
885,351.0,-117.26805555,33.84805555,2010-05-22
886,351.0,-117.10611111,33.74305555,2010-05-22
887,443.0,-117.23388888,33.75805555,2010-05-23
888,369.0,-117.24,33.76888888,2010-05-24
889,369.0,-117.21,33.875,2010-05-24
890,337.0,-117.24111111,33.71194444,2010-05-25
891,339.0,-117.42305555,34.02194444,2010-05-25
892,335.0,-116.54,33.90305555,2010-05-26
893,337.0,-117.23305555,33.92194444,2010-05-27
894,328.0,-116.88611111,33.93111111,2010-05-30
895,328.0,-116.94194444,33.74,2010-05-30
896,336.0,-117.18888888,33.71888888,2010-05-31
897,334.0,-114.605,33.57388888,2010-05-31
898,334.0,-116.19,33.70111111,2010-05-31
899,338.0,-117.23611111,33.77305555,2010-06-01
900,338.0,-117.36194444,33.88694444,2010-06-01
901,311.0,-117.25611111,33.77888888,2010-06-09
902,328.0,-117.30805555,33.86194444,2010-06-11
903,396.0,-116.945,33.73,2010-06-11
904,328.0,-117.30111111,33.65305555,2010-06-11
905,318.0,-116.50194444,33.90305555,2010-06-14
906,318.0,-116.87,33.92111111,2010-06-14
907,320.0,-117.30611111,33.67,2010-06-14
908,320.0,-117.25805555,33.60611111,2010-06-15
909,311.0,-116.77611111,33.91111111,2010-06-20
910,311.0,-116.77611111,33.90805555,2010-06-20
911,305.0,-116.87,33.94,2010-06-21
912,310.0,-117.27805555,33.62111111,2010-06-21
913,310.0,-117.18111111,33.64194444,2010-06-22
914,318.0,-117.27888888,33.94694444,2010-06-29
915,308.0,-117.45111111,33.75,2010-06-30
916,308.0,-117.485,33.99694444,2010-07-01
917,308.0,-117.31111111,33.85111111,2010-07-01
918,304.0,-116.87194444,33.93805555,2010-07-02
919,309.0,-117.22194444,33.93888888,2010-07-02
920,304.0,-116.99,33.93305555,2010-07-02
921,309.0,-117.17194444,33.67888888,2010-07-02
922,305.0,-116.16388888,33.70805555,2010-07-03
923,305.0,-117.26805555,33.98,2010-07-05
924,308.0,-117.25694444,33.79,2010-07-07
925,303.0,-116.22888888,33.715,2010-07-07
926,308.0,-117.20888888,33.80111111,2010-07-07
927,303.0,-116.90111111,33.91805555,2010-07-07
928,308.0,-117.24388888,33.87,2010-07-07
929,308.0,-117.19611111,33.94,2010-07-08
930,295.0,-117.39888888,33.99805555,2010-07-09
931,295.0,-117.54111111,33.965,2010-07-09
932,295.0,-117.17611111,33.70694444,2010-07-09
933,298.0,-117.37888888,33.67,2010-07-14
934,290.0,-116.21694444,33.65694444,2010-07-15
935,290.0,-116.98805555,33.63888888,2010-07-15
936,290.0,-116.96194444,33.72888888,2010-07-15
937,301.0,-116.21611111,33.64888888,2010-07-23
938,304.0,-117.03305555,33.93388888,2010-07-23
939,304.0,-117.03888888,33.97111111,2010-07-24
940,295.0,-116.87305555,33.93805555,2010-07-25
941,299.0,-117.49694444,33.99388888,2010-07-25
942,295.0,-116.39,33.82888888,2010-07-25
943,305.0,-116.54,33.90305555,2010-07-03
944,315.0,-117.22388888,33.79194444,2010-07-04
945,315.0,-117.17805555,33.95694444,2010-07-04
946,315.0,-117.18888888,33.685,2010-07-04
947,302.0,-116.29111111,33.75111111,2010-07-04
948,315.0,-117.34,33.88694444,2010-07-04
949,315.0,-117.37611111,33.68611111,2010-07-04
950,305.0,-117.34388888,33.88694444,2010-07-05
951,298.0,-116.22888888,33.71805555,2010-07-05
952,298.0,-116.195,33.695,2010-07-05
953,295.0,-117.145,33.67,2010-07-09
954,296.0,-116.40611111,33.915,2010-07-11
955,296.0,-116.87694444,33.94305555,2010-07-11
956,296.0,-116.90111111,33.935,2010-07-11
957,300.0,-117.08388888,33.70888888,2010-07-12
958,297.0,-116.96888888,33.93694444,2010-07-12
959,300.0,-117.39888888,33.99805555,2010-07-12
960,308.0,-116.89694444,33.92388888,2010-07-13
961,308.0,-116.25111111,33.685,2010-07-13
962,308.0,-116.23805555,33.69305555,2010-07-13
963,300.0,-117.17194444,33.765,2010-07-13
964,294.0,-117.22305555,33.83,2010-07-16
965,294.0,-117.21694444,33.82805555,2010-07-16
966,294.0,-116.21611111,33.64888888,2010-07-16
967,294.0,-116.92888888,33.92888888,2010-07-17
968,294.0,-116.87194444,33.92,2010-07-17
969,303.0,-116.97194444,33.94,2010-07-20
970,290.0,-117.25194444,33.58888888,2010-07-29
971,287.0,-116.12805555,33.63694444,2010-07-30
972,290.0,-117.11694444,33.82888888,2010-07-30
973,294.0,-117.295,33.65888888,2010-08-02
974,293.0,-116.23888888,33.73888888,2010-08-02
975,293.0,-117.27805555,33.60111111,2010-08-11
976,289.0,-116.91194444,33.91805555,2010-08-12
977,291.0,-117.27888888,33.84694444,2010-08-12
978,285.0,-116.31611111,33.67388888,2010-08-13
