FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE
2011,Missing/Undefined,35.3428,-119.6511,CA,2455833.5,0.3,2011-09-29
2011,Missing/Undefined,35.3194,-119.6644,CA,2455852.5,0.3,2011-10-18
2011,Lightning,35.2131,-119.61,CA,2455856.5,0.3,2011-10-22
2011,Campfire,35.2992,-119.665,CA,2455857.5,27.7,2011-10-23
2011,Missing/Undefined,35.0822,-119.4036,CA,2455863.5,0.3,2011-10-29
2011,Equipment Use,35.495,-119.9861,CA,2455863.5,0.1,2011-10-29
2011,Arson,36.707117,-120.864831,CA,2455849.5,22.0,2011-10-15
2011,Powerline,35.1072,-119.4658,CA,2455851.5,0.1,2011-10-17
2011,Missing/Undefined,35.5094,-119.0583,CA,2455876.5,22.0,2011-11-11
2011,Debris Burning,35.5456,-119.0925,CA,2455876.5,0.4,2011-11-11
2011,Missing/Undefined,35.51,-119.0689,CA,2455876.5,38.0,2011-11-11
2011,Missing/Undefined,37.2757,-118.386003,CA,2455874.5,0.1,2011-11-09
2011,Missing/Undefined,35.2878,-119.6544,CA,2455864.5,0.3,2011-10-30
2011,Missing/Undefined,35.3636,-119.4369,CA,2455867.5,1.0,2011-11-02
2011,Equipment Use,35.0117,-119.4847,CA,2455867.5,3.7,2011-11-02
2011,Equipment Use,40.3692,-120.2608,CA,2455679.5,2.7,2011-04-28
2011,Debris Burning,40.655,-122.7064,CA,2455657.5,0.5,2011-04-06
2011,Campfire,40.1847,-124.2581,CA,2455727.5,0.1,2011-06-15
2011,Campfire,40.59272,-120.24726,CA,2455711.5,0.1,2011-05-30
2011,Miscellaneous,41.3336,-120.5061,CA,2455720.5,0.1,2011-06-08
2011,Missing/Undefined,41.4636,-120.1531,CA,2455732.5,0.3,2011-06-20
2011,Powerline,40.7339,-123.0514,CA,2455732.5,31.0,2011-06-20
2011,Equipment Use,40.7336,-122.9856,CA,2455732.5,0.1,2011-06-20
2011,Missing/Undefined,40.7797,-121.32,CA,2455739.5,0.1,2011-06-27
2011,Campfire,40.2317,-124.1133,CA,2455738.5,0.1,2011-06-26
2011,Missing/Undefined,40.025,-120.1039,CA,2455752.5,0.1,2011-07-10
2011,Campfire,40.6919,-124.1406,CA,2455763.5,0.1,2011-07-21
2011,Arson,40.1366,-120.2081,CA,2455764.5,0.1,2011-07-22
2011,Miscellaneous,40.3813,-120.33288,CA,2455757.5,0.1,2011-07-15
2011,Miscellaneous,40.1322,-120.1561,CA,2455757.5,325.0,2011-07-15
2011,Missing/Undefined,40.6514,-122.9406,CA,2455771.5,0.1,2011-07-29
2011,Equipment Use,40.5906,-122.4794,CA,2455775.5,0.3,2011-08-02
2011,Missing/Undefined,40.04792,-120.12481,CA,2455767.5,0.2,2011-07-25
2011,Missing/Undefined,40.4797,-122.5322,CA,2455770.5,1.0,2011-07-28
2011,Missing/Undefined,41.5878,-120.1808,CA,2455770.5,0.5,2011-07-28
2011,Campfire,40.4164,-120.6758,CA,2455770.5,0.1,2011-07-28
2011,Lightning,41.0669,-120.4022,CA,2455772.5,0.1,2011-07-30
2011,Lightning,40.803695,-120.040487,CA,2455772.5,267.5,2011-07-30
2011,Equipment Use,40.381017,-120.380706,CA,2455773.5,0.1,2011-07-31
2011,Arson,40.6486,-122.4597,CA,2455786.5,1.0,2011-08-13
2011,Missing/Undefined,41.3267,-120.5619,CA,2455777.5,5.0,2011-08-04
2011,Arson,40.1289,-120.16465,CA,2455781.5,0.3,2011-08-08
2011,Miscellaneous,40.12933,-120.14883,CA,2455790.5,19.9,2011-08-17
2011,Missing/Undefined,41.89975,-120.12253,CA,2455791.5,2076.0,2011-08-18
2011,Equipment Use,40.00117,-120.08581,CA,2455791.5,0.5,2011-08-18
2011,Missing/Undefined,40.12963,-120.1641,CA,2455788.5,0.9,2011-08-15
2011,Campfire,40.6544,-122.9519,CA,2455789.5,8.5,2011-08-16
2011,Lightning,41.3617,-120.4897,CA,2455800.5,0.1,2011-08-27
2011,Lightning,40.881933,-120.0861,CA,2455800.5,7.6,2011-08-27
2011,Campfire,40.0981,-124.10526,CA,2455796.5,0.2,2011-08-23
2011,Miscellaneous,40.7236,-122.9486,CA,2455798.5,0.1,2011-08-25
2011,Missing/Undefined,40.5111,-122.5319,CA,2455790.5,17.0,2011-08-17
2011,Missing/Undefined,40.6561,-122.4622,CA,2455790.5,7.0,2011-08-17
2011,Miscellaneous,40.5703,-120.4344,CA,2455805.5,0.2,2011-09-01
2011,Miscellaneous,41.7917,-120.6583,CA,2455805.5,120.0,2011-09-01
2011,Miscellaneous,40.5797,-122.4508,CA,2455798.5,0.1,2011-08-25
2011,Missing/Undefined,39.7414,-121.5247,CA,2455799.5,7.0,2011-08-26
2011,Equipment Use,41.0897,-120.5392,CA,2455810.5,5.0,2011-09-06
2011,Children,40.4269,-120.48232,CA,2455809.5,0.1,2011-09-05
2011,Lightning,41.0594,-120.6486,CA,2455816.5,0.1,2011-09-12
2011,Lightning,41.0178,-120.6889,CA,2455816.5,0.1,2011-09-12
2011,Equipment Use,41.716844,-120.18358,CA,2455816.5,0.5,2011-09-12
2011,Lightning,41.2447,-120.4269,CA,2455816.5,0.1,2011-09-12
2011,Campfire,40.7031,-124.2719,CA,2455817.5,0.1,2011-09-13
2011,Lightning,40.70433,-120.4183,CA,2455818.5,0.3,2011-09-14
2011,Lightning,40.811445,-120.05097,CA,2455815.5,0.1,2011-09-11
2011,Lightning,40.811711,-120.050254,CA,2455815.5,0.1,2011-09-11
2011,Lightning,40.7836,-120.0836,CA,2455828.5,0.1,2011-09-24
2011,Lightning,41.0897,-120.6753,CA,2455828.5,85.2,2011-09-24
2011,Lightning,40.96,-120.1808,CA,2455828.5,0.1,2011-09-24
2011,Lightning,40.9103,-120.1928,CA,2455828.5,0.8,2011-09-24
2011,Lightning,40.9503,-120.0914,CA,2455829.5,0.1,2011-09-25
2011,Missing/Undefined,40.4639,-120.5806,CA,2455831.5,2.8,2011-09-27
2011,Miscellaneous,40.3914,-122.1272,CA,2455825.5,20.0,2011-09-21
2011,Miscellaneous,40.37866,-120.370487,CA,2455825.5,9.7,2011-09-21
2011,Lightning,40.9533,-120.4981,CA,2455834.5,12.0,2011-09-30
2011,Lightning,40.8483,-119.8892,CA,2455835.5,0.1,2011-10-01
2011,Lightning,40.8342,-119.8017,CA,2455835.5,0.8,2011-10-01
2011,Equipment Use,41.1253,-120.4942,CA,2455862.5,7.0,2011-10-28
2011,Lightning,41.5278,-120.4619,CA,2455865.5,9.9,2011-10-31
2011,Debris Burning,40.027633,-120.102283,CA,2455868.5,0.1,2011-11-03
2011,Debris Burning,40.385292,-120.396751,CA,2455868.5,0.8,2011-11-03
2011,Missing/Undefined,40.4714,-121.8792,CA,2455896.5,0.2,2011-12-01
2011,Arson,39.7372,-120.0536,CA,2455586.5,0.1,2011-01-25
2011,Missing/Undefined,39.8581,-120.0411,CA,2455749.5,0.1,2011-07-07
2011,Lightning,38.8025,-119.7425,CA,2455757.5,0.1,2011-07-15
2011,Missing/Undefined,39.7328,-120.0483,CA,2455776.5,0.5,2011-08-03
2011,Smoking,38.7306,-119.7719,CA,2455767.5,81.0,2011-07-25
2011,Miscellaneous,39.915,-120.0156,CA,2455784.5,0.1,2011-08-11
2011,Miscellaneous,39.8297,-120.0425,CA,2455843.5,0.1,2011-10-09
2011,Miscellaneous,38.7967,-119.7514,CA,2455883.5,1.0,2011-11-18
2011,Campfire,38.5131,-122.1044,CA,2455721.5,5.8,2011-06-09
2011,Powerline,37.8169,-122.5169,CA,2455762.5,0.1,2011-07-20
2011,Miscellaneous,37.8169,-122.4669,CA,2455768.5,0.1,2011-07-26
2011,Miscellaneous,37.8336,-122.4669,CA,2455776.5,0.1,2011-08-03
2011,Missing/Undefined,34.0267,-116.3006,CA,2455806.5,0.1,2011-09-02
2011,Missing/Undefined,34.0172,-116.1922,CA,2455728.5,0.1,2011-06-16
2011,Miscellaneous,36.485297,-118.837897,CA,2455746.5,0.1,2011-07-04
2011,Lightning,36.4022,-118.468497,CA,2455752.5,0.1,2011-07-10
2011,Equipment Use,36.556197,-118.780503,CA,2455762.5,0.1,2011-07-20
2011,Lightning,36.477797,-118.365897,CA,2455775.5,3.0,2011-08-02
2011,Powerline,36.5913,-118.824203,CA,2455775.5,0.5,2011-08-02
2011,Lightning,36.7569,-118.7071,CA,2455776.5,0.3,2011-08-03
2011,Campfire,36.89,-118.548303,CA,2455777.5,0.1,2011-08-04
2011,Equipment Use,36.5682,-118.774903,CA,2455794.5,0.1,2011-08-21
2011,Lightning,36.4302,-118.429297,CA,2455803.5,8.0,2011-08-30
2011,Campfire,36.576303,-118.787497,CA,2455813.5,0.1,2011-09-09
2011,Lightning,36.574903,-118.6399,CA,2455814.5,0.3,2011-09-10
2011,Lightning,36.707297,-118.924897,CA,2455818.5,0.1,2011-09-14
2011,Lightning,36.5234,-118.6118,CA,2455819.5,0.1,2011-09-15
2011,Lightning,36.6883,-118.614997,CA,2455826.5,0.1,2011-09-22
2011,Miscellaneous,36.4683,-118.6467,CA,2455860.5,0.1,2011-10-26
2011,Campfire,36.606,-118.722,CA,2455896.5,0.1,2011-12-01
2011,Lightning,40.446861,-121.544859,CA,2455812.5,0.1,2011-09-08
2011,Lightning,40.442028,-121.474459,CA,2455818.5,0.3,2011-09-14
2011,Lightning,40.475,-121.4208,CA,2455818.5,14.0,2011-09-14
2011,Lightning,40.496261,-121.51902,CA,2455818.5,0.1,2011-09-14
2011,Campfire,35.1675,-115.4819,CA,2455656.5,0.1,2011-04-05
2011,Equipment Use,35.3807,-115.536697,CA,2455734.5,0.1,2011-06-22
2011,Miscellaneous,35.1897,-115.880303,CA,2455744.5,0.8,2011-07-02
2011,Lightning,35.3639,-115.7739,CA,2455800.5,1784.0,2011-08-27
2011,Lightning,34.9786,-115.5144,CA,2455813.5,0.5,2011-09-09
2011,Lightning,34.9467,-115.4833,CA,2455813.5,0.1,2011-09-09
2011,Lightning,35.2392,-115.4103,CA,2455814.5,0.3,2011-09-10
2011,Lightning,35.0997,-115.23,CA,2455813.5,0.1,2011-09-09
2011,Lightning,35.37,-115.7347,CA,2455815.5,16.0,2011-09-11
2011,Campfire,38.0794,-122.9744,CA,2455764.5,0.1,2011-07-22
2011,Campfire,38.0669,-122.9669,CA,2455815.5,0.1,2011-09-11
2011,Campfire,41.59568,-124.10214,CA,2455762.5,0.1,2011-07-20
2011,Campfire,41.2056,-123.9511,CA,2455773.5,0.1,2011-07-31
2011,Campfire,41.595939,-124.101717,CA,2455774.5,0.1,2011-08-01
2011,Campfire,41.2908,-124.0433,CA,2455567.5,0.1,2011-01-06
2011,Miscellaneous,41.2864,-124.0908,CA,2455734.5,0.1,2011-06-22
2011,Campfire,41.72683,-124.15257,CA,2455779.5,0.1,2011-08-06
2011,Arson,41.70402,-124.14212,CA,2455831.5,0.4,2011-09-27
2011,Debris Burning,41.55938,-124.08657,CA,2455775.5,0.1,2011-08-02
2011,Missing/Undefined,34.03363,-118.74002,CA,2455575.5,0.1,2011-01-14
2011,Missing/Undefined,34.2042,-118.9297,CA,2455741.5,4.5,2011-06-29
2011,Missing/Undefined,34.0945,-118.83893,CA,2455749.5,2.4,2011-07-07
2011,Missing/Undefined,34.08844,-118.5961,CA,2455752.5,0.1,2011-07-10
2011,Missing/Undefined,34.077978,-118.65506,CA,2455759.5,0.1,2011-07-17
2011,Missing/Undefined,34.200728,-118.967124,CA,2455765.5,14.2,2011-07-23
2011,Missing/Undefined,34.07797,-118.654966,CA,2455767.5,0.1,2011-07-25
2011,Missing/Undefined,34.145191,-118.956553,CA,2455773.5,0.1,2011-07-31
2011,Missing/Undefined,34.067148,-118.890674,CA,2455775.5,0.8,2011-08-02
2011,Missing/Undefined,34.145156,-118.956688,CA,2455791.5,0.1,2011-08-18
2011,Missing/Undefined,34.10197,-118.71346,CA,2455797.5,1.3,2011-08-24
2011,Missing/Undefined,34.14934,-118.959841,CA,2455797.5,0.1,2011-08-24
2011,Missing/Undefined,34.175251,-118.695502,CA,2455802.5,4.0,2011-08-29
2011,Missing/Undefined,34.07066,-118.98665,CA,2455841.5,0.1,2011-10-07
2011,Missing/Undefined,34.068112,-118.672418,CA,2455865.5,0.1,2011-10-31
2011,Miscellaneous,40.630475,-122.552356,CA,2455748.5,0.1,2011-07-06
2011,Miscellaneous,40.57769,-122.50538,CA,2455887.5,0.1,2011-11-22
2011,Miscellaneous,37.5413,-119.6507,CA,2455702.5,0.1,2011-05-21
2011,Lightning,37.90411,-119.80262,CA,2455718.5,0.1,2011-06-06
2011,Lightning,37.84704,-119.79055,CA,2455736.5,203.0,2011-06-24
2011,Campfire,37.66228,-119.60144,CA,2455769.5,0.1,2011-07-27
2011,Lightning,37.66323,-119.70395,CA,2455773.5,1069.0,2011-07-31
2011,Lightning,37.74003,-119.84424,CA,2455773.5,0.1,2011-07-31
2011,Lightning,37.74666,-119.49145,CA,2455774.5,0.1,2011-08-01
2011,Lightning,37.7418,-119.4822,CA,2455774.5,0.1,2011-08-01
2011,Campfire,37.7822,-119.5703,CA,2455776.5,0.1,2011-08-03
2011,Campfire,37.89983,-119.40355,CA,2455779.5,0.1,2011-08-06
2011,Miscellaneous,37.79753,-119.86505,CA,2455784.5,0.1,2011-08-11
2011,Miscellaneous,37.72456,-119.64072,CA,2455784.5,0.1,2011-08-11
2011,Campfire,37.70208,-119.55695,CA,2455785.5,2.7,2011-08-12
2011,Lightning,37.71124,-119.39975,CA,2455806.5,4.6,2011-09-02
2011,Lightning,37.72463,-119.40779,CA,2455806.5,0.1,2011-09-02
2011,Campfire,37.55611,-119.62575,CA,2455807.5,0.1,2011-09-03
2011,Lightning,37.79111,-119.7816,CA,2455815.5,0.1,2011-09-11
2011,Lightning,37.857,-119.78,CA,2455815.5,0.1,2011-09-11
2011,Lightning,37.77106,-119.65484,CA,2455816.5,0.1,2011-09-12
2011,Lightning,37.79538,-119.772516,CA,2455816.5,0.1,2011-09-12
2011,Lightning,37.80159,-119.76617,CA,2455816.5,0.1,2011-09-12
2011,Lightning,37.80226,-119.77107,CA,2455815.5,0.1,2011-09-11
2011,Lightning,37.76523,-119.68294,CA,2455816.5,2.5,2011-09-12
2011,Lightning,37.84876,-119.62717,CA,2455817.5,0.1,2011-09-13
2011,Lightning,37.993827,-119.87394,CA,2455817.5,0.3,2011-09-13
2011,Lightning,37.76636,-119.74059,CA,2455817.5,1015.0,2011-09-13
2011,Lightning,37.71228,-119.51825,CA,2455818.5,0.1,2011-09-14
2011,Lightning,37.77608,-119.65184,CA,2455818.5,0.1,2011-09-14
2011,Lightning,37.92078,-119.76622,CA,2455818.5,23.0,2011-09-14
2011,Lightning,37.81976,-119.53642,CA,2455818.5,0.1,2011-09-14
2011,Lightning,37.80256,-119.5353,CA,2455818.5,0.1,2011-09-14
2011,Lightning,37.80954,-119.54945,CA,2455818.5,4.5,2011-09-14
2011,Lightning,37.81371,-119.5432,CA,2455818.5,5.1,2011-09-14
2011,Lightning,37.63836,-119.47724,CA,2455818.5,0.1,2011-09-14
2011,Campfire,37.79114,-119.43479,CA,2455821.5,0.1,2011-09-17
2011,Lightning,37.81366,-119.67365,CA,2455826.5,1.3,2011-09-22
2011,Lightning,38.038,-119.762,CA,2455829.5,1.7,2011-09-25
2011,Miscellaneous,33.27083333,-114.71083333,CA,2455802.5,5169.0,2011-08-29
2011,Miscellaneous,34.77305556,-114.55888889,CA,2455649.5,1.7,2011-03-29
2011,Miscellaneous,39.30944444,-122.18972222,CA,2455734.5,1.0,2011-06-22
2011,Debris Burning,41.873185,-121.47659,CA,2455678.5,0.1,2011-04-27
2011,Debris Burning,41.886007,-121.477287,CA,2455684.5,0.3,2011-05-03
2011,Equipment Use,41.82638889,-121.40805556,CA,2455807.5,0.2,2011-09-03
2011,Debris Burning,39.11694444,-122.03638889,CA,2455685.5,0.1,2011-05-04
2011,Equipment Use,39.109322,-122.049163,CA,2455866.5,150.0,2011-11-01
2011,Miscellaneous,32.76583333,-116.88805556,CA,2455866.5,0.5,2011-11-01
2011,Campfire,32.72388889,-116.96111111,CA,2455924.5,0.1,2011-12-29
2011,Equipment Use,39.43055556,-122.185,CA,2455798.5,0.1,2011-08-25
2011,Debris Burning,39.37111111,-122.14611111,CA,2455684.5,0.5,2011-05-03
2011,Debris Burning,39.38444444,-122.1075,CA,2455802.5,0.3,2011-08-29
2011,Equipment Use,37.013554,-120.77482,CA,2455771.5,1.0,2011-07-29
2011,Miscellaneous,37.06722222,-120.88111111,CA,2455777.5,1.0,2011-08-04
2011,Miscellaneous,37.066935,-120.983381,CA,2455749.5,108.0,2011-07-07
2011,Miscellaneous,37.03833333,-120.94638889,CA,2455736.5,150.0,2011-06-24
2011,Miscellaneous,37.00916667,-120.92305556,CA,2455758.5,150.0,2011-07-16
2011,Miscellaneous,36.859,-120.788,CA,2455738.5,575.0,2011-06-26
2011,Campfire,32.58944444,-117.09388889,CA,2455703.5,0.1,2011-05-22
2011,Arson,32.58805556,-117.10777778,CA,2455712.5,0.1,2011-05-31
2011,Campfire,32.58944444,-117.09388889,CA,2455696.5,0.1,2011-05-15
2011,Equipment Use,32.65111111,-117.10611111,CA,2455792.5,0.1,2011-08-19
2011,Miscellaneous,33.18861111,-115.58277778,CA,2455793.5,35.0,2011-08-20
2011,Miscellaneous,37.17539,-121.195833,CA,2455868.5,1.2,2011-11-03
2011,Equipment Use,39.54305556,-121.94333333,CA,2455806.5,5.2,2011-09-02
2011,Debris Burning,39.59805556,-122.00166667,CA,2455778.5,2.0,2011-08-05
2011,Debris Burning,39.57888889,-121.98805556,CA,2455796.5,4.0,2011-08-23
2011,Miscellaneous,39.71277778,-121.95194444,CA,2455671.5,0.1,2011-04-20
2011,Equipment Use,37.14694444,-120.82361111,CA,2455781.5,1.0,2011-08-08
2011,Miscellaneous,37.22805556,-120.88972222,CA,2455683.5,2.0,2011-05-02
2011,Equipment Use,37.166693,-120.816893,CA,2455744.5,1.0,2011-07-02
2011,Debris Burning,37.17527778,-120.87638889,CA,2455804.5,1.0,2011-08-31
2011,Miscellaneous,36.99222222,-120.7075,CA,2455789.5,2.0,2011-08-16
2011,Miscellaneous,37.10527778,-120.83694444,CA,2455727.5,1.0,2011-06-15
2011,Equipment Use,37.333465,-120.833536,CA,2455731.5,1.0,2011-06-19
2011,Miscellaneous,37.283413,-120.783436,CA,2455768.5,1.0,2011-07-26
2011,Arson,42.0325,-121.76194444,CA,2455859.5,1.5,2011-10-25
2011,Equipment Use,41.916514,-121.704267,CA,2455831.5,1.0,2011-09-27
2011,Miscellaneous,37.634067,-121.64295,CA,2455769.5,1.0,2011-07-27
2011,Miscellaneous,33.992137,-117.227096,CA,2455744.5,6.0,2011-07-02
2011,Miscellaneous,35.823333,-118.787333,CA,2455815.5,5.0,2011-09-11
2011,Missing/Undefined,33.931211,-116.822136,CA,2455780.5,0.5,2011-08-07
2011,Miscellaneous,35.570129,-120.47245,CA,2455801.5,64.0,2011-08-28
2011,Equipment Use,36.877282,-119.521049,CA,2455813.5,4.0,2011-09-09
2011,Arson,35.393027,-120.522091,CA,2455781.5,1.0,2011-08-08
2011,Children,38.14572,-120.845846,CA,2455747.5,1.4,2011-07-05
2011,Missing/Undefined,34.402805,-117.579084,CA,2455806.5,1.0,2011-09-02
2011,Powerline,38.61837,-123.285577,CA,2455782.5,0.01,2011-08-09
2011,Arson,37.317969,-118.390792,CA,2455762.5,0.1,2011-07-20
2011,Equipment Use,40.044433,-123.572067,CA,2455799.5,2.7,2011-08-26
2011,Missing/Undefined,40.00074,-122.298489,CA,2455794.5,1.0,2011-08-21
2011,Equipment Use,37.6275,-121.383833,CA,2455743.5,1.0,2011-07-01
2011,Children,37.1538,-121.61785,CA,2455763.5,27.0,2011-07-21
2011,Miscellaneous,40.610229,-122.492164,CA,2455687.5,0.25,2011-05-06
2011,Missing/Undefined,33.757276,-117.276905,CA,2455860.5,1.0,2011-10-26
2011,Debris Burning,40.094615,-121.541694,CA,2455896.5,5.0,2011-12-01
2011,Equipment Use,38.902185,-121.265161,CA,2455767.5,2.0,2011-07-25
2011,Powerline,37.254248,-122.089213,CA,2455896.5,1.0,2011-12-01
2011,Equipment Use,38.934985,-121.00295,CA,2455832.5,0.05,2011-09-28
2011,Equipment Use,40.908333,-123.827083,CA,2455749.5,1.7,2011-07-07
2011,Miscellaneous,38.572772,-120.6847,CA,2455816.5,0.1,2011-09-12
2011,Missing/Undefined,38.761978,-123.527613,CA,2455743.5,0.01,2011-07-01
2011,Miscellaneous,37.975127,-120.245026,CA,2455896.5,0.1,2011-12-01
2011,Miscellaneous,38.236111,-121.051111,CA,2455867.5,9.0,2011-11-02
2011,Debris Burning,40.730928,-122.320072,CA,2455657.5,1.0,2011-04-06
2011,Missing/Undefined,39.711829,-123.344424,CA,2455741.5,0.01,2011-06-29
2011,Miscellaneous,37.817181,-120.696789,CA,2455831.5,1.0,2011-09-27
2011,Powerline,35.946959,-120.876126,CA,2455785.5,84.0,2011-08-12
2011,Miscellaneous,40.434839,-121.869929,CA,2455809.5,0.1,2011-09-05
2011,Smoking,34.468432,-117.120627,CA,2455765.5,1.0,2011-07-23
2011,Lightning,40.87045,-121.57695,CA,2455818.5,0.1,2011-09-14
2011,Miscellaneous,39.418191,-121.342823,CA,2455762.5,0.5,2011-07-20
2011,Debris Burning,37.226954,-119.705721,CA,2455769.5,0.01,2011-07-27
2011,Children,39.128635,-123.716096,CA,2455583.5,1.0,2011-01-22
2011,Missing/Undefined,36.777778,-120.728889,CA,2455766.5,26.0,2011-07-24
2011,Missing/Undefined,32.83985,-116.779471,CA,2455803.5,3.0,2011-08-30
2011,Arson,36.543643,-121.895689,CA,2455698.5,0.01,2011-05-17
2011,Missing/Undefined,34.103558,-116.370306,CA,2455733.5,1.0,2011-06-21
2011,Miscellaneous,38.366392,-122.583918,CA,2455763.5,0.1,2011-07-21
2011,Arson,39.394186,-123.455786,CA,2455790.5,2.0,2011-08-17
2011,Missing/Undefined,37.083611,-121.101667,CA,2455741.5,0.1,2011-06-29
2011,Missing/Undefined,35.661393,-120.414028,CA,2455789.5,1.0,2011-08-16
2011,Equipment Use,33.321858,-117.262322,CA,2455791.5,1.0,2011-08-18
2011,Missing/Undefined,32.859094,-116.843332,CA,2455787.5,0.01,2011-08-14
2011,Missing/Undefined,37.996648,-120.267194,CA,2455740.5,0.01,2011-06-28
2011,Missing/Undefined,41.421402,-120.649539,CA,2455817.5,0.05,2011-09-13
2011,Missing/Undefined,38.015556,-122.190278,CA,2455765.5,1.75,2011-07-23
2011,Miscellaneous,33.851108,-117.367973,CA,2455746.5,1.0,2011-07-04
2011,Debris Burning,38.332126,-120.521503,CA,2455850.5,0.1,2011-10-16
2011,Equipment Use,37.259958,-121.092299,CA,2455744.5,1.0,2011-07-02
2011,Missing/Undefined,32.567382,-116.927857,CA,2455723.5,10.0,2011-06-11
2011,Miscellaneous,38.675985,-120.752291,CA,2455598.5,0.01,2011-02-06
2011,Campfire,40.7312,-123.0521,CA,2455788.5,1.0,2011-08-15
2011,Campfire,41.869337,-124.212296,CA,2455793.5,0.1,2011-08-20
2011,Equipment Use,38.894444,-120.960556,CA,2455761.5,0.25,2011-07-19
2011,Miscellaneous,39.234363,-121.246638,CA,2455835.5,1.0,2011-10-01
2011,Arson,39.369119,-123.384286,CA,2455750.5,3.0,2011-07-08
2011,Miscellaneous,37.826111,-120.473889,CA,2455828.5,115.0,2011-09-24
2011,Equipment Use,38.4943,-121.0654,CA,2455763.5,1.0,2011-07-21
2011,Debris Burning,37.229931,-119.768894,CA,2455702.5,1.0,2011-05-21
2011,Missing/Undefined,34.282689,-118.717709,CA,2455766.5,27.0,2011-07-24
2011,Missing/Undefined,35.665904,-120.725546,CA,2455827.5,1.0,2011-09-23
2011,Arson,39.120601,-122.834308,CA,2455819.5,0.25,2011-09-15
2011,Children,40.52121,-121.79997,CA,2455779.5,0.25,2011-08-06
2011,Children,40.876667,-121.664722,CA,2455786.5,1.0,2011-08-13
2011,Debris Burning,38.53086,-120.803049,CA,2455843.5,1.0,2011-10-09
2011,Missing/Undefined,33.780684,-117.37062,CA,2455806.5,1.5,2011-09-02
2011,Lightning,37.944722,-120.843889,CA,2455813.5,1122.0,2011-09-09
2011,Missing/Undefined,36.013047,-120.922141,CA,2455732.5,0.25,2011-06-20
2011,Debris Burning,36.245368,-118.783113,CA,2455765.5,0.01,2011-07-23
2011,Missing/Undefined,37.05256,-122.0546,CA,2455730.5,0.01,2011-06-18
2011,Debris Burning,38.461776,-120.977708,CA,2455846.5,19.0,2011-10-12
2011,Miscellaneous,39.605489,-122.53841,CA,2455769.5,1.0,2011-07-27
2011,Children,37.089363,-121.680684,CA,2455912.5,0.01,2011-12-17
2011,Miscellaneous,33.340364,-116.989072,CA,2455621.5,0.01,2011-03-01
2011,Equipment Use,35.894875,-120.781608,CA,2455743.5,124.0,2011-07-01
2011,Debris Burning,39.889052,-121.75388,CA,2455597.5,1.1,2011-02-05
2011,Miscellaneous,33.140499,-116.585999,CA,2455817.5,1.0,2011-09-13
2011,Miscellaneous,37.236667,-121.721389,CA,2455765.5,13.0,2011-07-23
2011,Missing/Undefined,33.938061,-117.13052,CA,2455800.5,0.1,2011-08-27
2011,Powerline,37.999305,-120.313133,CA,2455896.5,2.0,2011-12-01
2011,Equipment Use,36.701667,-121.146944,CA,2455800.5,6.6,2011-08-27
2011,Equipment Use,40.123133,-123.879,CA,2455763.5,7.0,2011-07-21
2011,Miscellaneous,38.951111,-123.091389,CA,2455743.5,2.0,2011-07-01
2011,Miscellaneous,38.24,-120.947222,CA,2455710.5,4.8,2011-05-29
2011,Miscellaneous,39.506679,-121.437291,CA,2455833.5,2.0,2011-09-29
2011,Missing/Undefined,32.609458,-116.329258,CA,2455743.5,0.02,2011-07-01
2011,Equipment Use,37.984714,-120.30085,CA,2455831.5,0.01,2011-09-27
2011,Missing/Undefined,37.14909,-119.7319,CA,2455764.5,0.05,2011-07-22
2011,Debris Burning,34.438106,-117.005385,CA,2455857.5,0.1,2011-10-23
2011,Equipment Use,40.289423,-122.361553,CA,2455756.5,0.5,2011-07-14
2011,Miscellaneous,34.397431,-117.468527,CA,2455747.5,48.0,2011-07-05
2011,Missing/Undefined,37.962778,-121.941944,CA,2455709.5,0.1,2011-05-28
2011,Miscellaneous,33.758704,-117.292532,CA,2455895.5,1.0,2011-11-30
2011,Missing/Undefined,40.44666,-122.408534,CA,2455807.5,0.1,2011-09-03
2011,Miscellaneous,33.935973,-116.824482,CA,2455746.5,0.25,2011-07-04
2011,Missing/Undefined,32.574017,-116.6572,CA,2455841.5,1.0,2011-10-07
2011,Arson,39.020588,-122.652265,CA,2455801.5,1.0,2011-08-28
2011,Arson,39.851389,-121.919444,CA,2455788.5,0.1,2011-08-15
2011,Debris Burning,40.433286,-122.368923,CA,2455602.5,1.0,2011-02-10
2011,Debris Burning,37.180894,-119.790338,CA,2455875.5,1.0,2011-11-10
2011,Debris Burning,38.992452,-123.687095,CA,2455738.5,0.01,2011-06-26
2011,Equipment Use,35.226533,-120.730454,CA,2455803.5,0.5,2011-08-30
2011,Missing/Undefined,35.6375,-120.560833,CA,2455810.5,25.0,2011-09-06
2011,Miscellaneous,33.734136,-117.262397,CA,2455747.5,3.0,2011-07-05
2011,Missing/Undefined,37.246824,-121.683723,CA,2455904.5,1.0,2011-12-09
2011,Missing/Undefined,39.41237,-123.805815,CA,2455587.5,1.0,2011-01-26
2011,Equipment Use,36.986389,-120.926944,CA,2455747.5,118.0,2011-07-05
2011,Missing/Undefined,38.303457,-121.163986,CA,2455773.5,1.0,2011-07-31
2011,Arson,39.354935,-122.460522,CA,2455748.5,0.1,2011-07-06
