,YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
17848,2013,4,20,11.89,4.7,8.3,10.65,16.95,20.53,3.58
17849,2013,4,24,10.84,1.9,6.37,9.59,16.57,18.71,2.13
17850,2013,6,7,29.48,8.35,18.91,29.51,24.81,41.31,16.5
17851,2013,6,26,27.82,13.4,20.61,30.2,17.44,36.55,19.11
17852,2013,4,20,18.01,-0.01,9.0,18.35,22.63,29.75,7.12
17853,2013,4,24,13.23,10.22,11.73,14.75,3.68,15.01,11.33
17854,2013,6,8,32.7,7.87,20.28,34.45,23.45,44.8,21.35
17855,2013,5,22,17.23,-3.94,6.65,19.3,13.62,24.61,10.99
17856,2013,5,5,15.69,8.87,12.28,16.9,11.33,22.69,11.35
17857,2013,5,30,14.45,7.22,10.83,15.0,11.14,20.1,8.96
17858,2013,5,4,17.82,-3.77,7.03,19.04,18.43,27.53,9.1
17859,2013,5,19,17.83,-1.8,8.01,17.87,20.0,27.81,7.81
17860,2013,5,18,20.06,1.58,10.82,21.78,18.19,29.69,11.51
17861,2013,4,18,14.15,0.91,7.53,14.02,10.27,19.45,9.17
17862,2013,5,17,15.4,5.91,10.65,17.56,15.5,24.38,8.88
17863,2013,5,2,20.39,-12.5,3.94,20.68,18.9,30.07,11.17
17864,2013,6,27,29.68,5.0,17.33,33.18,19.41,38.9,19.49
17865,2013,6,19,17.4,-0.36,8.51,19.33,18.39,26.31,7.92
17866,2013,6,11,26.44,7.6,17.01,28.6,18.17,35.48,17.31
17867,2013,5,2,15.8,-0.85,7.48,14.93,16.87,24.91,8.05
17868,2013,5,21,21.93,0.57,11.25,23.51,16.85,30.44,13.58
17869,2013,6,28,33.32,9.31,21.31,34.87,20.27,43.62,23.35
17870,2013,6,18,21.4,6.55,13.98,23.56,15.78,30.1,14.32
17871,2013,5,18,14.06,-1.17,6.44,15.01,14.88,21.48,6.6
17872,2013,5,14,20.79,9.1,14.94,21.18,17.69,30.32,12.63
17873,2013,6,18,27.83,1.92,14.87,29.86,20.35,39.09,18.74
17874,2013,5,30,19.81,10.21,15.01,22.66,16.55,29.34,12.8
17875,2013,6,3,27.0,7.3,17.15,29.88,21.53,37.94,16.41
17876,2013,6,21,23.62,1.89,12.75,25.52,20.18,34.05,13.87
17877,2013,6,28,27.72,10.41,19.07,28.73,21.62,38.4,16.78
17878,2013,5,21,20.37,3.26,11.82,21.94,17.52,29.68,12.15
17879,2013,4,10,13.82,-4.24,4.79,13.78,19.88,24.89,5.01
17880,2013,5,13,28.74,3.8,16.27,28.44,15.64,37.33,21.69
17881,2013,6,19,18.69,1.72,10.2,20.94,20.45,29.2,8.76
17882,2013,4,20,20.98,4.89,12.93,20.94,15.42,29.37,13.95
17883,2013,5,12,26.01,1.37,13.69,25.19,16.18,33.91,17.73
17884,2013,4,20,16.0,7.16,11.58,16.96,18.35,26.67,8.32
17885,2013,6,17,19.58,10.33,14.96,21.84,11.95,25.58,13.62
17886,2013,5,2,25.61,0.01,12.81,25.92,19.63,35.3,15.66
17887,2013,5,9,21.01,8.02,14.52,22.77,17.2,29.62,12.42
17888,2013,4,21,16.06,8.5,12.28,14.87,13.98,23.64,9.65
17889,2013,5,3,22.94,-3.17,9.88,22.75,16.77,31.49,14.72
17890,2013,6,27,27.08,11.97,19.52,29.19,21.41,38.3,16.89
17891,2013,5,21,20.97,8.73,14.84,22.87,15.71,29.32,13.61
17892,2013,6,6,24.62,7.51,16.06,25.98,18.73,33.97,15.23
17893,2013,5,25,17.44,1.39,9.42,20.48,20.92,28.35,7.43
17894,2013,5,20,17.85,7.06,12.46,17.26,14.83,26.31,11.48
17895,2013,4,19,18.25,7.91,13.08,18.08,18.45,26.9,8.46
17896,2013,5,11,23.03,3.15,13.09,23.15,20.91,33.19,12.28
17897,2013,6,14,24.26,1.12,12.69,25.78,17.82,33.47,15.65
17898,2013,5,19,15.77,6.66,11.22,15.69,14.14,23.23,9.09
17899,2013,6,17,20.32,2.12,11.22,20.4,16.16,28.76,12.62
17900,2013,5,31,24.19,3.45,13.82,24.99,23.73,35.72,11.98
17901,2013,6,15,15.48,9.95,12.72,18.57,11.19,21.44,10.26
17902,2013,6,18,19.6,6.85,13.23,21.73,15.73,28.08,12.35
17903,2013,5,1,22.39,2.23,12.3,23.19,19.76,32.19,12.43
17904,2013,5,13,27.73,5.44,16.58,29.01,18.47,37.76,19.29
17905,2013,5,1,10.86,7.45,9.15,9.52,5.14,13.21,8.07
17906,2013,5,14,15.85,10.3,13.08,17.87,13.55,24.26,10.71
17907,2013,4,20,20.08,0.76,10.42,20.4,21.07,31.12,10.05
17908,2013,6,26,24.15,8.43,16.29,26.34,17.78,32.75,14.97
17909,2013,4,20,17.92,8.03,12.98,17.15,16.62,25.94,9.32
17910,2013,5,20,25.44,-1.48,11.98,26.52,18.99,34.4,15.41
17911,2013,5,7,15.91,9.27,12.59,17.44,11.88,22.35,10.46
17912,2013,5,20,24.2,-0.45,11.88,25.65,21.23,34.7,13.48
17913,2013,6,16,25.59,3.24,14.41,27.56,21.16,36.42,15.26
17914,2013,5,1,19.16,3.57,11.37,20.44,21.28,29.99,8.71
17915,2013,5,21,17.26,2.36,9.81,18.34,15.15,22.69,7.55
17916,2013,4,19,20.45,0.23,10.34,20.06,17.21,29.37,12.16
17917,2013,4,20,17.92,8.03,12.98,17.15,16.62,25.94,9.32
17918,2013,6,24,22.19,13.53,17.86,23.58,7.55,26.44,18.89
17919,2013,5,22,15.23,10.94,13.08,18.17,7.62,19.72,12.1
17920,2013,5,16,19.53,8.03,13.78,20.64,11.69,25.95,14.26
17921,2013,6,13,21.37,3.12,12.24,23.42,20.7,31.43,10.73
17922,2013,5,25,15.78,-3.41,6.19,15.11,14.66,23.71,9.05
17923,2013,6,26,24.08,14.66,19.37,24.99,16.05,32.13,16.08
17924,2013,5,2,21.53,-0.92,10.3,21.33,16.19,29.52,13.33
17925,2013,4,25,19.48,8.44,13.96,20.86,15.02,27.57,12.55
17926,2013,5,28,21.06,9.28,15.17,22.68,13.85,28.42,14.57
17927,2013,5,18,17.12,3.79,10.45,19.97,19.35,28.22,8.87
17928,2013,5,29,20.3,7.3,13.8,22.18,15.95,28.91,12.97
17929,2013,5,8,12.73,9.75,11.24,13.43,7.28,16.44,9.15
17930,2013,5,22,4.4,-5.77,-0.68,6.45,14.85,11.94,-2.9
17931,2013,6,12,22.37,2.05,12.21,24.08,16.63,30.45,13.82
17932,2013,6,12,21.68,3.77,12.73,23.05,18.7,31.15,12.46
17933,2013,5,25,15.23,0.35,7.79,17.8,19.74,25.64,5.89
17934,2013,5,21,18.52,5.0,11.76,20.02,15.74,27.43,11.69
17935,2013,5,4,25.15,-0.15,12.5,26.33,18.45,35.27,16.83
17936,2013,5,30,20.86,4.26,12.56,21.06,16.85,28.76,11.91
17937,2013,5,15,11.12,7.69,9.41,11.05,8.24,16.08,7.84
17938,2013,5,21,20.05,9.51,14.78,22.38,12.65,26.91,14.26
17939,2013,5,13,29.75,5.28,17.51,30.34,17.03,38.41,21.38
17940,2013,5,6,16.58,11.41,13.99,16.63,5.87,19.4,13.54
17941,2013,6,26,24.55,15.43,19.99,26.23,17.71,33.73,16.02
17942,2013,6,26,27.55,7.4,17.48,30.87,20.69,37.78,17.09
17943,2013,6,27,28.59,12.18,20.39,30.07,22.09,39.1,17.01
17944,2013,6,3,29.09,6.03,17.56,29.94,20.19,38.82,18.63
17945,2013,6,24,14.9,12.15,13.53,15.11,5.54,18.29,12.75
17946,2013,5,18,19.9,2.73,11.31,21.64,20.44,30.37,9.94
17947,2013,6,17,28.8,1.03,14.91,30.76,21.09,39.23,18.14
17948,2013,5,23,14.07,4.14,9.1,16.07,14.84,23.03,8.19
17949,2013,5,28,17.55,5.69,11.62,19.22,15.1,26.05,10.96
17950,2013,5,2,23.49,2.53,13.01,23.76,19.8,33.62,13.83
17951,2013,5,25,14.87,6.71,10.79,17.63,13.01,22.36,9.35
17952,2013,6,26,29.16,13.09,21.13,32.01,18.45,38.33,19.88
17953,2013,5,31,17.06,7.61,12.33,17.05,16.77,26.0,9.23
17954,2013,6,2,26.66,0.72,13.69,27.94,18.45,36.97,18.52
17955,2013,4,24,19.3,2.66,10.98,21.31,17.29,29.14,11.85
17956,2013,6,28,28.75,8.45,18.6,27.71,19.33,37.61,18.28
17957,2013,6,2,26.25,6.93,16.58,27.54,20.48,36.18,15.7
17958,2013,5,13,27.75,2.77,15.26,26.73,18.78,36.74,17.95
17959,2013,5,21,18.52,5.0,11.76,20.02,15.74,27.43,11.69
17960,2013,6,5,21.9,6.73,14.32,22.45,19.65,31.53,11.88
17961,2013,4,4,16.05,2.09,9.07,16.62,15.79,25.03,9.24
17962,2013,6,22,26.5,0.53,13.51,28.7,21.88,36.99,15.12
17963,2013,5,21,18.65,0.42,9.54,18.65,15.79,26.37,10.58
17964,2013,5,1,18.98,-5.81,6.58,20.09,18.74,28.41,9.67
17965,2013,5,19,20.03,3.62,11.83,21.98,23.33,32.45,9.12
17966,2013,6,17,21.14,7.35,14.25,24.15,14.66,28.79,14.13
17967,2013,4,7,12.15,4.61,8.38,13.47,13.55,19.68,6.12
17968,2013,4,18,10.37,-9.63,0.37,10.48,19.2,19.45,0.25
17969,2013,6,30,31.15,11.44,21.3,31.12,22.08,42.03,19.95
17970,2013,5,8,13.69,10.17,11.93,13.2,10.27,18.76,8.48
17971,2013,4,21,20.7,-1.19,9.76,20.64,18.48,30.54,12.06
17972,2013,6,15,24.56,1.23,12.9,26.46,21.62,35.99,14.37
17973,2013,6,5,17.67,11.67,14.67,20.51,10.32,23.54,13.23
17974,2013,6,29,29.84,5.06,17.45,30.53,16.95,38.69,21.73
17975,2013,4,15,10.61,3.37,6.99,10.83,11.93,16.48,4.55
17976,2013,6,28,30.79,10.4,20.59,30.42,18.13,40.23,22.1
17977,2013,6,3,25.98,5.95,15.97,26.93,20.48,37.08,16.61
17978,2013,5,4,10.9,0.79,5.84,10.9,13.82,19.24,5.42
17979,2013,5,17,14.43,4.82,9.62,15.76,14.66,22.29,7.62
17980,2013,6,26,18.16,14.4,16.28,18.23,9.49,23.44,13.94
17981,2013,6,1,17.43,4.58,11.01,17.4,19.78,28.03,8.25
17982,2013,4,30,21.47,6.94,14.2,22.07,15.76,29.55,13.79
17983,2013,5,31,24.19,3.45,13.82,24.99,23.73,35.72,11.98
17984,2013,5,18,16.98,5.82,11.4,19.0,20.07,27.62,7.55
17985,2013,6,22,25.25,2.17,13.71,26.43,19.12,34.24,15.12
17986,2013,6,28,28.79,10.05,19.42,30.03,15.54,36.84,21.3
17987,2013,4,28,20.45,9.75,15.1,21.47,23.09,32.7,9.62
17988,2013,5,8,19.12,8.75,13.94,20.58,12.97,26.05,13.09
17989,2013,5,24,17.32,1.93,9.62,18.45,16.63,25.98,9.34
17990,2013,5,2,21.21,-2.85,9.18,20.52,16.05,29.58,13.54
17991,2013,6,10,24.58,8.91,16.74,26.71,13.84,31.66,17.83
17992,2013,5,28,19.02,9.33,14.17,20.94,14.29,27.05,12.76
17993,2013,5,25,17.23,4.89,11.05,18.12,19.02,26.63,7.62
17994,2013,6,2,17.51,9.65,13.58,19.88,17.67,28.0,10.33
17995,2013,6,23,20.61,11.85,16.23,22.23,12.12,27.25,15.14
17996,2013,4,20,15.44,6.77,11.1,16.04,17.87,25.69,7.82
17997,2013,6,26,26.07,10.23,18.15,28.11,21.95,36.74,14.79
17998,2013,4,14,13.21,6.15,9.69,13.27,15.12,21.16,6.05
17999,2013,4,30,4.77,-2.94,0.92,5.22,12.98,11.87,-1.11
18000,2013,6,15,26.0,1.34,13.67,28.1,18.78,36.08,17.3
18001,2013,6,14,23.98,-7.02,8.48,24.94,21.46,35.05,13.59
18002,2013,5,2,21.44,-3.69,8.87,21.3,18.43,31.21,12.78
18003,2013,6,1,25.23,4.09,14.66,27.29,24.91,37.59,12.68
18004,2013,5,2,25.61,1.19,13.4,26.56,20.7,36.44,15.73
18005,2013,5,21,12.87,5.93,9.4,12.92,8.23,16.77,8.54
18006,2013,6,7,27.8,9.76,18.78,28.87,27.74,42.48,14.74
18007,2013,5,3,21.32,0.67,11.0,21.43,17.47,31.27,13.8
18008,2013,5,10,17.07,9.05,13.06,16.67,17.89,25.87,7.98
18009,2013,5,24,14.8,3.45,9.12,16.32,17.58,23.65,6.07
18010,2013,4,23,11.46,-1.04,5.21,10.95,16.4,20.77,4.38
18011,2013,5,19,21.31,4.12,12.72,21.9,18.91,30.4,11.5
18012,2013,5,31,24.19,3.45,13.82,24.99,23.73,35.72,11.98
18013,2013,5,21,24.06,-1.59,11.24,25.48,17.51,32.77,15.26
18014,2013,4,26,19.1,11.28,15.19,18.85,15.68,27.36,11.68
18015,2013,6,3,25.98,5.95,15.97,26.93,20.48,37.08,16.61
18016,2013,4,3,16.26,10.12,13.19,16.9,15.7,24.43,8.73
18017,2013,6,13,10.16,2.55,6.36,10.67,12.88,16.87,3.99
18018,2013,6,14,17.44,6.33,11.88,19.23,10.41,22.88,12.47
18019,2013,5,30,8.25,1.89,5.07,7.92,15.3,16.13,0.83
18020,2013,4,14,16.52,5.15,10.83,17.58,14.98,24.99,10.01
18021,2013,6,22,13.69,11.73,12.71,13.42,2.45,14.77,12.32
18022,2013,4,25,16.78,8.12,12.45,17.19,15.88,25.4,9.51
18023,2013,4,30,16.19,5.31,10.75,15.48,13.02,22.58,9.56
18024,2013,6,24,21.74,9.66,15.7,23.8,11.84,27.83,15.99
18025,2013,5,11,23.8,6.06,14.93,24.24,19.02,33.41,14.4
18026,2013,6,7,29.48,8.35,18.91,29.51,24.81,41.31,16.5
18027,2013,5,29,19.01,13.33,16.17,21.4,10.83,25.19,14.37
18028,2013,5,31,14.36,-3.13,5.62,13.69,23.62,25.36,1.74
18029,2013,5,25,10.09,-0.22,4.94,11.86,16.05,18.62,2.56
18030,2013,5,17,15.66,5.77,10.72,16.91,14.17,22.32,8.15
18031,2013,5,1,14.01,5.35,9.68,12.4,12.12,20.43,8.31
18032,2013,5,11,23.01,10.25,16.62,23.3,17.75,32.69,14.95
18033,2013,6,30,34.44,5.24,19.84,36.07,15.01,42.3,27.3
18034,2013,4,20,17.92,8.03,12.98,17.15,16.62,25.94,9.32
18035,2013,5,24,15.44,2.8,9.12,16.13,19.02,24.83,5.82
18036,2013,4,27,19.1,8.69,13.9,17.38,14.86,26.28,11.42
18037,2013,5,24,15.5,-4.85,5.33,14.78,17.55,23.36,5.8
18038,2013,6,1,23.69,6.97,15.33,24.13,19.71,34.55,14.83
18039,2013,5,11,19.75,9.49,14.62,21.73,23.36,33.52,10.17
18040,2013,6,10,21.35,9.25,15.3,23.12,13.04,28.58,15.53
18041,2013,5,14,20.79,9.1,14.94,21.18,17.69,30.32,12.63
18042,2013,5,2,21.62,-11.19,5.21,22.01,15.89,30.08,14.19
18043,2013,5,12,27.69,3.43,15.56,27.77,19.53,36.85,17.32
18044,2013,5,22,17.08,8.01,12.55,19.8,15.29,26.03,10.74
18045,2013,4,9,15.37,1.13,8.26,15.9,16.99,24.1,7.12
18046,2013,6,30,23.03,9.94,16.48,25.35,20.36,34.4,14.04
18047,2013,5,4,17.33,4.23,10.78,18.87,14.98,25.44,10.46
18048,2013,6,1,20.15,6.69,13.43,21.12,11.19,25.97,14.78
18049,2013,4,2,14.48,1.69,8.08,16.46,17.62,24.83,7.2
18050,2013,5,21,20.26,3.12,11.69,21.32,16.39,28.38,11.98
18051,2013,5,6,13.49,7.93,10.71,14.36,7.13,17.3,10.17
18052,2013,4,30,16.49,3.81,10.15,16.25,15.56,24.72,9.16
18053,2013,6,12,16.86,12.84,14.85,19.58,8.37,21.87,13.51
18054,2013,6,11,14.78,7.9,11.34,15.28,11.23,20.48,9.25
18055,2013,5,16,16.9,9.61,13.25,19.87,11.77,23.51,11.75
18056,2013,6,17,24.8,4.55,14.67,26.42,20.03,35.26,15.23
18057,2013,6,28,28.04,9.69,18.87,27.12,16.49,36.08,19.58
18058,2013,5,20,18.77,1.94,10.36,18.35,19.57,28.23,8.65
18059,2013,6,2,23.25,4.32,13.79,23.02,17.48,31.8,14.31
18060,2013,6,12,28.9,3.55,16.23,31.04,17.69,38.09,20.4
18061,2013,5,3,23.18,2.49,12.83,23.92,21.14,34.15,13.01
18062,2013,6,27,26.3,10.33,18.31,28.94,15.11,33.89,18.78
18063,2013,6,30,35.87,5.62,20.74,37.0,19.46,45.55,26.08
18064,2013,6,29,32.26,9.9,21.08,31.71,17.48,41.38,23.9
18065,2013,9,9,29.49,5.69,17.59,29.85,15.43,37.48,22.05
18066,2013,6,16,23.16,5.73,14.44,25.46,22.88,35.17,12.3
18067,2013,5,22,16.69,-3.85,6.43,18.53,14.02,24.14,10.12
18068,2013,6,11,17.15,4.93,11.04,17.59,16.96,25.98,9.02
18069,2013,6,13,17.56,-2.94,7.31,18.19,18.04,26.23,8.19
18070,2013,6,23,24.41,2.12,13.26,27.22,17.5,34.04,16.55
18071,2013,6,22,25.25,2.17,13.71,26.43,19.12,34.24,15.12
18072,2013,5,15,20.05,5.39,12.73,22.06,18.57,30.18,11.61
18073,2013,5,15,18.87,8.36,13.62,20.53,16.61,28.39,11.78
18074,2013,5,16,18.19,8.34,13.26,19.46,10.97,24.01,13.04
18075,2013,4,24,20.02,4.84,12.44,21.0,19.26,30.58,11.33
18076,2013,5,25,13.48,0.46,6.97,14.17,16.87,21.87,5.0
18077,2013,5,18,19.9,2.73,11.31,21.64,20.44,30.37,9.94
18078,2013,4,21,18.32,3.62,10.97,17.4,16.85,26.8,9.95
18079,2013,5,7,14.69,9.55,12.12,14.4,10.66,20.4,9.74
18080,2013,5,11,25.48,9.2,17.34,26.86,21.66,36.94,15.28
18081,2013,5,18,15.77,-0.67,7.55,17.87,17.88,24.68,6.8
18082,2013,6,10,20.14,11.68,15.9,21.18,10.17,26.49,16.32
18083,2013,6,25,20.33,13.68,17.0,22.71,12.27,26.8,14.52
18084,2013,5,26,20.34,5.77,13.05,22.61,17.82,29.04,11.22
18085,2013,5,20,21.24,2.24,11.74,22.26,21.33,32.24,10.9
18086,2013,6,16,22.01,-3.39,9.3,21.64,16.48,30.34,13.87
18087,2013,5,13,31.15,3.05,17.1,31.0,15.24,39.28,24.03
18088,2013,6,21,21.84,-1.04,10.4,22.81,19.05,31.15,12.12
18089,2013,6,30,20.37,10.49,15.43,20.29,16.72,29.52,12.8
18090,2013,5,16,16.98,8.21,12.6,17.78,10.85,22.57,11.72
18091,2013,4,29,20.85,6.27,13.56,19.94,17.83,30.06,12.23
18092,2013,6,12,18.4,6.64,12.52,20.7,19.05,29.19,10.14
18093,2013,5,22,15.43,-1.82,6.8,16.53,15.22,23.09,7.88
18094,2013,5,6,16.85,10.55,13.69,17.39,6.18,20.02,13.84
18095,2013,4,28,23.23,12.42,17.83,22.47,14.29,30.89,16.59
18096,2013,5,15,16.94,7.44,12.19,18.0,9.91,22.35,12.44
18097,2013,5,3,23.33,0.27,11.8,22.26,12.91,30.38,17.47
18098,2013,4,27,18.05,9.92,13.99,17.23,14.72,25.0,10.28
18099,2013,5,15,18.69,8.3,13.5,21.23,17.23,28.04,10.81
18100,2013,5,24,16.93,3.68,10.3,18.94,19.82,27.58,7.76
18101,2013,5,10,18.51,9.23,13.87,18.78,17.38,27.2,9.82
18102,2013,4,21,12.58,8.87,10.72,11.69,9.73,17.69,7.96
18103,2013,5,14,21.51,3.91,12.71,22.83,16.62,29.15,12.53
18104,2013,4,21,21.51,5.69,13.6,21.4,18.45,30.9,12.45
18105,2013,6,6,25.6,8.36,16.98,26.32,21.62,37.07,15.44
18106,2013,5,1,15.83,-0.38,7.73,15.64,18.64,25.44,6.79
18107,2013,6,21,21.57,-0.31,10.63,22.72,21.94,32.37,10.43
18108,2013,5,25,15.91,2.04,8.98,17.11,18.16,25.02,6.87
18109,2013,5,8,12.05,10.01,11.03,12.18,4.48,14.77,10.3
18110,2013,6,2,28.33,8.65,18.5,29.34,19.46,37.54,18.08
18111,2013,5,6,18.66,8.62,13.65,20.42,10.0,23.94,13.94
18112,2013,4,21,16.83,6.96,11.9,15.26,19.95,27.83,7.89
18113,2013,4,20,14.53,7.0,10.76,14.24,15.78,23.79,8.01
18114,2013,5,21,20.37,3.26,11.82,21.94,17.52,29.68,12.15
18115,2013,6,12,24.87,1.35,13.11,26.94,20.81,36.28,15.47
18116,2013,6,12,21.68,3.77,12.73,23.05,18.7,31.15,12.46
18117,2013,6,25,22.06,14.33,18.19,24.19,13.73,28.92,15.19
18118,2013,6,23,22.74,8.59,15.67,23.91,13.09,28.99,15.9
18119,2013,5,21,20.0,3.29,11.65,21.9,19.38,30.26,10.87
18120,2013,4,15,9.34,0.95,5.15,11.08,15.02,16.68,1.66
18121,2013,5,11,21.98,9.94,15.96,23.86,23.91,35.28,11.37
18122,2013,5,15,19.25,8.1,13.67,20.38,15.7,27.48,11.79
18123,2013,5,14,23.24,10.01,16.62,23.94,17.88,33.26,15.38
18124,2013,6,13,15.59,6.55,11.07,15.8,12.91,22.13,9.23
18125,2013,5,13,22.12,9.78,15.95,23.78,20.86,33.55,12.69
18126,2013,5,13,21.01,7.13,14.08,20.79,16.69,29.27,12.58
18127,2013,6,5,27.18,8.56,17.87,28.19,18.31,36.83,18.51
18128,2013,5,12,13.43,11.25,12.33,15.23,5.01,16.27,11.26
18129,2013,4,30,21.47,6.94,14.2,22.07,15.76,29.55,13.79
18130,2013,4,21,11.65,5.87,8.76,11.23,16.91,20.67,3.76
18131,2013,6,14,14.83,9.8,12.31,14.92,10.05,20.68,10.62
18132,2013,5,10,20.63,7.24,13.94,22.56,21.01,31.28,10.27
18133,2013,4,16,11.37,0.59,5.98,11.77,14.66,18.73,4.07
18134,2013,5,16,12.59,7.87,10.23,12.45,7.95,17.33,9.37
18135,2013,4,21,17.32,1.89,9.61,16.08,16.3,25.91,9.62
18136,2013,6,7,29.48,8.35,18.91,29.51,24.81,41.31,16.5
18137,2013,5,11,23.01,10.25,16.62,23.3,17.75,32.69,14.95
18138,2013,4,30,16.49,3.81,10.15,16.25,15.56,24.72,9.16
18139,2013,5,1,22.9,4.13,13.52,23.8,19.76,32.4,12.64
18140,2013,6,5,24.23,10.23,17.23,26.8,24.77,37.78,13.01
18141,2013,6,26,23.11,13.62,18.36,25.38,12.7,29.27,16.57
18142,2013,4,13,18.3,6.45,12.37,18.77,15.63,27.01,11.38
18143,2013,4,24,21.94,7.07,14.51,22.78,17.11,30.91,13.8
18144,2013,6,25,25.37,14.08,19.73,27.04,14.11,32.67,18.55
18145,2013,6,9,23.26,13.05,18.16,25.67,15.27,32.74,17.48
18146,2013,6,19,19.79,3.37,11.58,21.73,18.1,28.86,10.76
18147,2013,5,30,18.05,5.7,11.88,20.37,19.98,29.04,9.05
18148,2013,6,5,27.26,-0.41,13.43,29.89,19.43,36.79,17.36
18149,2013,4,23,18.13,3.12,10.62,18.65,17.02,27.48,10.47
18150,2013,6,26,18.16,14.4,16.28,18.23,9.49,23.44,13.94
18151,2013,6,17,15.98,10.45,13.22,17.9,13.54,23.25,9.71
18152,2013,5,2,20.66,5.17,12.91,20.61,21.3,32.71,11.41
18153,2013,6,10,20.58,12.2,16.4,21.71,9.12,25.74,16.62
18154,2013,4,22,22.9,6.91,14.9,22.75,16.91,32.23,15.31
18155,2013,5,12,26.38,5.14,15.76,27.28,18.7,35.21,16.51
18156,2013,5,3,23.36,5.63,14.5,22.79,18.6,32.3,13.69
18157,2013,6,21,22.27,3.65,12.96,24.19,21.78,33.39,11.62
18158,2013,6,14,20.26,1.65,10.95,22.26,20.8,31.12,10.31
18159,2013,5,26,16.48,6.79,11.63,18.88,16.0,24.97,8.96
18160,2013,5,3,24.55,-3.16,10.69,25.83,19.92,35.19,15.26
18161,2013,4,7,15.06,3.15,9.11,16.91,20.65,27.26,6.61
18162,2013,4,16,11.01,-2.88,4.06,12.6,14.8,19.14,4.33
18163,2013,5,1,9.23,0.6,4.92,9.2,17.46,18.48,1.01
18164,2013,6,5,27.61,8.46,18.04,30.12,20.33,38.26,17.94
18165,2013,4,30,21.77,5.58,13.68,23.19,17.96,31.08,13.12
18166,2013,5,1,22.1,0.07,11.08,22.75,21.2,32.44,11.24
18167,2013,5,29,17.62,7.25,12.43,19.97,16.95,27.07,10.12
18168,2013,4,25,16.41,11.12,13.77,17.87,4.02,18.57,14.55
18169,2013,6,17,21.09,8.72,14.9,23.09,18.49,31.2,12.71
18170,2013,6,16,25.26,2.8,14.03,26.8,20.26,35.87,15.62
18171,2013,6,26,27.3,9.28,18.3,29.85,19.91,37.48,17.58
18172,2013,4,14,10.82,4.2,7.51,11.06,14.69,19.21,4.52
18173,2013,6,28,29.95,5.82,17.89,32.26,20.31,40.92,20.6
18174,2013,6,29,30.36,9.06,19.71,31.2,21.46,41.29,19.83
18175,2013,6,13,12.58,-4.63,3.97,13.76,16.56,21.2,4.64
18176,2013,4,17,7.47,-2.73,2.37,7.41,15.78,15.71,-0.07
18177,2013,4,24,15.16,0.62,7.89,14.93,15.89,23.57,7.68
18178,2013,5,13,27.73,5.44,16.58,29.01,18.47,37.76,19.29
18179,2013,6,15,26.51,-0.42,13.05,28.38,19.97,36.87,16.9
18180,2013,5,2,25.14,2.42,13.78,25.4,18.54,35.17,16.63
18181,2013,5,3,23.7,8.29,15.99,23.46,18.07,32.81,14.75
18182,2013,6,2,24.46,8.51,16.48,25.09,20.92,35.1,14.18
18183,2013,5,9,11.8,10.02,10.91,14.12,2.41,13.37,10.97
18184,2013,4,28,11.71,7.68,9.69,11.4,13.68,18.87,5.19
18185,2013,5,2,25.14,2.42,13.78,25.4,18.54,35.17,16.63
18186,2013,6,22,26.39,0.66,13.52,28.13,21.35,36.98,15.62
18187,2013,4,12,14.67,5.9,10.29,14.22,17.94,24.1,6.16
18188,2013,5,19,20.03,3.62,11.83,21.98,23.33,32.45,9.12
18189,2013,5,18,14.53,2.16,8.34,14.44,17.32,22.49,5.17
18190,2013,5,4,16.94,10.13,13.54,18.73,9.21,22.19,12.98
18191,2013,4,30,8.03,-0.0,4.01,8.02,14.98,16.01,1.04
18192,2013,6,11,20.09,8.51,14.3,22.28,17.42,29.9,12.49
18193,2013,5,12,29.38,2.62,16.0,28.69,13.88,36.51,22.63
18194,2013,4,18,15.86,-5.2,5.33,16.49,14.48,23.54,9.06
18195,2013,4,14,16.27,4.6,10.44,17.73,16.9,25.66,8.76
18196,2013,6,5,16.23,10.37,13.3,18.68,14.52,25.04,10.53
18197,2013,4,30,17.72,5.51,11.62,16.99,12.85,24.49,11.64
18198,2013,6,17,24.8,4.55,14.67,26.42,20.03,35.26,15.23
18199,2013,6,15,24.56,1.23,12.9,26.46,21.62,35.99,14.37
18200,2013,4,23,6.43,-1.43,2.5,6.44,20.73,16.87,-3.86
18201,2013,4,13,18.3,6.45,12.37,18.77,15.63,27.01,11.38
18202,2013,5,23,13.68,-0.03,6.83,14.89,16.91,22.01,5.11
18203,2013,5,26,8.68,2.1,5.39,8.51,15.27,16.34,1.08
18204,2013,5,22,14.9,-3.1,5.9,15.33,15.05,22.34,7.3
18205,2013,4,30,11.76,5.9,8.83,11.14,9.38,16.71,7.33
18206,2013,6,24,18.63,12.71,15.67,19.49,7.39,23.08,15.69
18207,2013,5,24,20.16,-2.77,8.69,21.44,17.9,28.57,10.66
18208,2013,6,18,21.44,6.08,13.76,23.95,17.45,30.95,13.5
18209,2013,6,23,17.35,9.65,13.5,20.3,13.51,24.96,11.46
18210,2013,6,6,22.18,9.55,15.87,24.37,21.12,33.72,12.58
18211,2013,5,22,12.75,-0.34,6.21,14.09,16.49,21.15,4.67
18212,2013,6,22,23.3,4.18,13.74,24.86,19.76,33.48,13.72
