,County,Population,PopulationDensity,HousingUnits,HousingOccupied,HomeValue,Income,AreaCode,WaterArea
16326,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16327,San Bernardino County,56689.0,901.0,16829.0,15519.0,192300.0,51471.0,760,0.72
16328,Tehama County,28764.0,47.0,12256.0,11156.0,182600.0,39934.0,530,3.1
16329,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16330,Sonoma County,37365.0,603.0,13915.0,13320.0,413100.0,80645.0,707,2.27
16331,Lake County,2893.0,19.0,1712.0,1233.0,211800.0,46277.0,707,4.22
16332,Humboldt County,1612.0,9.0,1159.0,780.0,320300.0,50188.0,707,9.03
16333,San Luis Obispo County,19244.0,279.0,7201.0,6559.0,390200.0,61751.0,805,1.03
16334,Sutter County,10718.0,94.0,3407.0,3154.0,161000.0,45414.0,530,0.27
16335,Calaveras County,1615.0,31.0,962.0,753.0,212200.0,47379.0,209,0.06
16336,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
16337,Riverside County,27198.0,1946.0,7360.0,7055.0,385100.0,84905.0,,0.31
16338,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16339,Amador County,7164.0,108.0,3529.0,3127.0,299100.0,44811.0,209,1.82
16340,El Dorado County,3833.0,108.0,1680.0,1534.0,308800.0,92721.0,,0.09
16341,Alameda County,,,,,,,510,
16342,Mendocino County,139.0,1.0,77.0,59.0,801100.0,47361.0,707,0.0
16343,Calaveras County,767.0,70.0,360.0,318.0,149100.0,67171.0,209,0.0
16344,Riverside County,27198.0,1946.0,7360.0,7055.0,385100.0,84905.0,,0.31
16345,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
16346,Riverside County,43400.0,1457.0,14553.0,13283.0,247200.0,75147.0,951,0.14
16347,San Diego County,737.0,16.0,436.0,308.0,145600.0,41607.0,619,0.01
16348,Mariposa County,11062.0,33.0,5746.0,4766.0,238100.0,49780.0,209,5.21
16349,Butte County,,,,,,,530,
16350,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
16351,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16352,Riverside County,39076.0,484.0,11763.0,10798.0,228300.0,73994.0,951,3.12
16353,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
16354,El Dorado County,38797.0,940.0,13827.0,13242.0,472900.0,119382.0,916,2.25
16355,Solano County,34379.0,423.0,12997.0,12235.0,348600.0,79452.0,707,0.29
16356,Madera County,1909.0,43.0,884.0,771.0,252800.0,53594.0,209,0.02
16357,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16358,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16359,Santa Clara County,,,,,,,408,
16360,Fresno County,1134.0,10.0,295.0,241.0,763900.0,34676.0,559,0.14
16361,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16362,Santa Cruz County,7778.0,414.0,3642.0,3213.0,460200.0,71964.0,831,0.0
16363,Humboldt County,2579.0,109.0,1571.0,1220.0,422000.0,47417.0,707,13.15
16364,San Bernardino County,56689.0,901.0,16829.0,15519.0,192300.0,51471.0,760,0.72
16365,Placer County,47354.0,335.0,19219.0,18133.0,330600.0,71713.0,916,1.19
16366,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16367,Merced County,472.0,561.0,144.0,128.0,38300.0,29607.0,209,0.0
16368,Placer County,115.0,4.0,143.0,52.0,275000.0,40313.0,,1.08
16369,Sonoma County,4124.0,281.0,1794.0,1659.0,768200.0,90027.0,707,0.0
16370,El Dorado County,29114.0,359.0,11841.0,11002.0,366900.0,77718.0,530,0.11
16371,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
16372,Santa Barbara County,36448.0,85.0,12393.0,11602.0,268700.0,50912.0,805,3.8
16373,Trinity County,1145.0,6.0,670.0,482.0,290300.0,41776.0,,0.01
16374,San Luis Obispo County,2899.0,5.0,1392.0,1212.0,348600.0,58190.0,,1.55
16375,Riverside County,17797.0,877.0,5944.0,5424.0,195900.0,61782.0,951,0.0
16376,Riverside County,3660.0,68.0,1464.0,1325.0,724800.0,42516.0,951,0.03
16377,San Diego County,19037.0,155.0,6711.0,6209.0,439800.0,81835.0,760,0.08
16378,Siskiyou County,2227.0,5.0,1108.0,946.0,224400.0,43325.0,530,1.71
16379,Humboldt County,533.0,11.0,336.0,261.0,290000.0,31107.0,707,0.19
16380,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
16381,Mariposa County,970.0,7.0,466.0,385.0,272000.0,57679.0,209,1.32
16382,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
16383,Shasta County,22841.0,176.0,9487.0,8899.0,177100.0,38258.0,530,2.05
16384,Mendocino County,,,,,,,707,
16385,San Diego County,46239.0,490.0,17325.0,15962.0,423600.0,61067.0,442,0.43
16386,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
16387,Amador County,2443.0,28.0,1182.0,997.0,332500.0,67770.0,916,0.08
16388,San Diego County,19021.0,804.0,7364.0,7057.0,486900.0,71628.0,442,0.46
16389,San Luis Obispo County,7173.0,427.0,3036.0,2532.0,239200.0,43367.0,805,1.34
16390,Stanislaus County,41201.0,549.0,14525.0,13231.0,159300.0,40564.0,209,0.01
16391,Fresno County,10557.0,248.0,2671.0,2473.0,135800.0,27906.0,559,0.0
16392,Tuolumne County,26803.0,260.0,13100.0,11345.0,275400.0,48583.0,209,4.86
16393,,,,,,,,,
16394,El Dorado County,29114.0,359.0,11841.0,11002.0,366900.0,77718.0,530,0.11
16395,Humboldt County,2533.0,13.0,1390.0,1170.0,457300.0,43021.0,707,0.25
16396,Nevada County,9790.0,234.0,4728.0,4134.0,336200.0,60750.0,530,1.08
16397,Tulare County,2276.0,6.0,1464.0,1066.0,274300.0,39345.0,559,3.35
16398,Tuolumne County,,,,,,,209,
16399,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
16400,San Luis Obispo County,43714.0,105.0,18374.0,16255.0,355600.0,62529.0,805,7.04
16401,San Benito County,48841.0,118.0,15301.0,14491.0,338300.0,67481.0,408,0.75
16402,Merced County,,,,,,,209,
16403,Sacramento County,5975.0,257.0,2041.0,1924.0,193800.0,58333.0,916,0.0
16404,San Mateo County,1554.0,21.0,650.0,499.0,834200.0,80417.0,650,0.34
16405,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16406,,,,,,,,,
16407,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16408,El Dorado County,3349.0,81.0,1515.0,1339.0,266100.0,65603.0,,0.04
16409,Riverside County,47672.0,3900.0,14573.0,13754.0,225900.0,57063.0,909,0.16
16410,Amador County,4426.0,218.0,2152.0,1876.0,241300.0,46345.0,209,0.05
16411,Amador County,7164.0,108.0,3529.0,3127.0,299100.0,44811.0,209,1.82
16412,Riverside County,73722.0,7277.0,20376.0,18967.0,153300.0,42825.0,951,0.0
16413,Yuba County,2339.0,34.0,1008.0,904.0,400400.0,76583.0,530,2.0
16414,Amador County,2443.0,28.0,1182.0,997.0,332500.0,67770.0,916,0.08
16415,Lake County,2147.0,106.0,1315.0,958.0,189700.0,61944.0,707,0.01
16416,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
16417,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
16418,Shasta County,44461.0,187.0,19402.0,18128.0,227000.0,45722.0,530,22.41
16419,San Luis Obispo County,19244.0,279.0,7201.0,6559.0,390200.0,61751.0,805,1.03
16420,Monterey County,27080.0,133.0,4359.0,4096.0,212700.0,50504.0,831,5.1
16421,,,,,,,,,
16422,Shasta County,4212.0,18.0,2033.0,1703.0,138900.0,37629.0,530,2.78
16423,San Luis Obispo County,19244.0,279.0,7201.0,6559.0,390200.0,61751.0,805,1.03
16424,Calaveras County,2042.0,46.0,1242.0,933.0,195600.0,39308.0,209,0.05
16425,Riverside County,19801.0,111.0,5980.0,4926.0,43000.0,27305.0,760,32.74
16426,Tuolumne County,9806.0,62.0,2978.0,2616.0,194900.0,43042.0,209,8.62
16427,Butte County,10810.0,139.0,4015.0,3640.0,184400.0,44034.0,530,0.26
16428,Merced County,2942.0,25.0,956.0,856.0,159000.0,40274.0,209,0.0
16429,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16430,,,,,,,,,
16431,Fresno County,3468.0,84.0,1058.0,1001.0,171500.0,41325.0,559,0.0
16432,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
16433,Humboldt County,2533.0,13.0,1390.0,1170.0,457300.0,43021.0,707,0.25
16434,Humboldt County,20199.0,378.0,9068.0,8643.0,345100.0,34046.0,707,17.71
16435,Modoc County,465.0,2.0,156.0,125.0,155300.0,23167.0,530,8.58
16436,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
16437,Napa County,19681.0,1519.0,6064.0,5736.0,330300.0,82746.0,707,2.69
16438,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
16439,Riverside County,19801.0,111.0,5980.0,4926.0,43000.0,27305.0,760,32.74
16440,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
16441,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
16442,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
16443,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
16444,Riverside County,9459.0,321.0,2920.0,2640.0,208100.0,56132.0,951,0.15
16445,Riverside County,61827.0,2729.0,22207.0,18219.0,157100.0,41335.0,760,0.0
16446,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
16447,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
16448,Mariposa County,970.0,7.0,466.0,385.0,272000.0,57679.0,209,1.32
16449,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
16450,San Bernardino County,56689.0,901.0,16829.0,15519.0,192300.0,51471.0,760,0.72
16451,San Diego County,58368.0,6039.0,19167.0,18190.0,296400.0,59849.0,,0.0
16452,Nevada County,1769.0,189.0,855.0,765.0,290200.0,49688.0,530,0.0
16453,Orange County,47582.0,5404.0,16702.0,16244.0,523100.0,92710.0,714,0.05
16454,Butte County,578.0,39.0,285.0,231.0,187500.0,45875.0,530,0.0
16455,Mendocino County,31808.0,102.0,12571.0,11772.0,288600.0,47698.0,707,3.21
16456,Lassen County,3297.0,68.0,3872.0,1491.0,266100.0,46463.0,530,0.15
16457,Placer County,6285.0,253.0,2589.0,2441.0,414300.0,64821.0,530,0.39
16458,San Luis Obispo County,19244.0,279.0,7201.0,6559.0,390200.0,61751.0,805,1.03
16459,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
16460,Monterey County,21726.0,403.0,7512.0,7090.0,355100.0,68497.0,831,0.3
16461,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
16462,Mendocino County,31808.0,102.0,12571.0,11772.0,288600.0,47698.0,707,3.21
16463,Sonoma County,39761.0,497.0,17039.0,15921.0,473700.0,66366.0,707,0.02
16464,Mendocino County,1592.0,29.0,629.0,553.0,383800.0,35871.0,707,0.0
16465,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16466,Sacramento County,2255.0,29.0,766.0,715.0,321900.0,88188.0,209,0.59
16467,Del Norte County,24528.0,126.0,9176.0,8253.0,199700.0,39486.0,707,29.74
16468,El Dorado County,3806.0,73.0,1633.0,1510.0,338300.0,62321.0,530,0.01
16469,Sonoma County,37365.0,603.0,13915.0,13320.0,413100.0,80645.0,707,2.27
16470,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
16471,Santa Cruz County,14749.0,778.0,5975.0,5643.0,629700.0,106519.0,831,0.0
16472,Monterey County,15866.0,44.0,4260.0,3981.0,201000.0,47262.0,831,4.58
16473,San Diego County,,,,,,,619,
16474,,,,,,,,,
16475,Monterey County,4509.0,561.0,2809.0,1923.0,945200.0,100268.0,831,1.19
16476,,,,,,,,,
16477,Butte County,12251.0,172.0,5863.0,5210.0,160000.0,39932.0,530,1.24
16478,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16479,Monterey County,302.0,8.0,93.0,79.0,166100.0,39167.0,,0.0
16480,San Luis Obispo County,,,,,,,,
16481,Mendocino County,13264.0,34.0,6012.0,5366.0,244400.0,38394.0,707,0.87
16482,Napa County,66830.0,188.0,27133.0,24275.0,442500.0,72286.0,707,30.45
16483,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16484,Tuolumne County,3736.0,21.0,3656.0,1747.0,258600.0,47321.0,209,0.96
16485,Calaveras County,5292.0,35.0,2710.0,2244.0,274000.0,52088.0,209,3.78
16486,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
16487,Napa County,66830.0,188.0,27133.0,24275.0,442500.0,72286.0,707,30.45
16488,Mendocino County,,,,,,,707,
16489,Riverside County,61827.0,2729.0,22207.0,18219.0,157100.0,41335.0,760,0.0
16490,El Dorado County,3232.0,40.0,1580.0,1278.0,277300.0,56528.0,530,0.08
16491,Riverside County,34722.0,949.0,14481.0,11490.0,119200.0,33682.0,760,0.34
16492,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16493,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16494,,,,,,,,,
16495,El Dorado County,1380.0,37.0,620.0,554.0,389600.0,89141.0,,4.71
16496,Contra Costa County,1360.0,47.0,468.0,427.0,367600.0,50199.0,925,0.18
16497,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
16498,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
16499,San Luis Obispo County,9153.0,104.0,3532.0,3291.0,465800.0,80884.0,805,0.35
16500,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
16501,,,,,,,,,
16502,Riverside County,72492.0,746.0,24146.0,22466.0,322300.0,88355.0,909,1.27
16503,Thurston County,,,,,,,,
16504,Stanislaus County,9877.0,116.0,3203.0,2956.0,145900.0,52560.0,209,2.57
16505,Sacramento County,2255.0,29.0,766.0,715.0,321900.0,88188.0,209,0.59
16506,Sacramento County,6180.0,68.0,2671.0,2513.0,405200.0,96165.0,916,0.42
16507,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
16508,San Bernardino County,30830.0,2805.0,7527.0,7116.0,178800.0,48276.0,,0.01
16509,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16510,San Luis Obispo County,10789.0,241.0,6596.0,5084.0,490400.0,51010.0,805,1.5
16511,Riverside County,73722.0,7277.0,20376.0,18967.0,153300.0,42825.0,951,0.0
16512,,,,,,,,,
16513,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16514,Napa County,7050.0,67.0,3517.0,2851.0,465600.0,60754.0,707,0.18
16515,Mendocino County,201.0,15.0,119.0,93.0,500000.0,112083.0,707,0.0
16516,San Joaquin County,9959.0,419.0,3331.0,2891.0,349500.0,99764.0,209,0.42
16517,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16518,Sutter County,815.0,13.0,330.0,293.0,275000.0,72422.0,530,0.14
16519,Tuolumne County,26803.0,260.0,13100.0,11345.0,275400.0,48583.0,209,4.86
16520,Riverside County,24310.0,41.0,8288.0,5747.0,124100.0,42799.0,760,3.83
16521,Riverside County,73722.0,7277.0,20376.0,18967.0,153300.0,42825.0,951,0.0
16522,Riverside County,19801.0,111.0,5980.0,4926.0,43000.0,27305.0,760,32.74
16523,Riverside County,53697.0,552.0,14903.0,13451.0,163600.0,41365.0,951,0.04
16524,Sacramento County,6180.0,68.0,2671.0,2513.0,405200.0,96165.0,916,0.42
16525,Riverside County,62079.0,568.0,22069.0,20415.0,290900.0,75053.0,951,0.03
16526,Riverside County,6643.0,676.0,2518.0,2175.0,99500.0,39709.0,951,0.0
16527,Tehama County,688.0,9.0,355.0,298.0,204100.0,46667.0,530,0.08
16528,Shasta County,33865.0,385.0,14846.0,13736.0,250700.0,47988.0,530,1.6
16529,Fresno County,2627.0,189.0,709.0,651.0,226100.0,31108.0,559,0.0
16530,San Diego County,3627.0,34.0,1518.0,1254.0,187100.0,46875.0,619,0.72
16531,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
16532,San Luis Obispo County,,,,,,,,
16533,Calaveras County,767.0,70.0,360.0,318.0,149100.0,67171.0,209,0.0
16534,Placer County,47354.0,335.0,19219.0,18133.0,330600.0,71713.0,916,1.19
16535,Shasta County,366.0,9.0,238.0,162.0,220800.0,58241.0,530,0.63
16536,Shasta County,22841.0,176.0,9487.0,8899.0,177100.0,38258.0,530,2.05
16537,Riverside County,,,,,,,951,
16538,Merced County,2030.0,44.0,700.0,600.0,291900.0,37391.0,209,0.5
16539,Shasta County,22841.0,176.0,9487.0,8899.0,177100.0,38258.0,530,2.05
16540,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
16541,Mariposa County,708.0,22.0,365.0,290.0,163700.0,41583.0,209,0.09
16542,San Diego County,19037.0,155.0,6711.0,6209.0,439800.0,81835.0,760,0.08
16543,,,,,,,,,
16544,Santa Cruz County,14749.0,778.0,5975.0,5643.0,629700.0,106519.0,831,0.0
16545,Shasta County,33298.0,1101.0,13374.0,12498.0,216600.0,44017.0,530,0.7
16546,Lassen County,,,,,,,530,
16547,Alameda County,42209.0,4479.0,16929.0,16117.0,475300.0,73099.0,510,0.26
16548,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16549,San Diego County,3440.0,19.0,2227.0,1512.0,320500.0,65869.0,760,0.04
16550,Placer County,2377.0,298.0,926.0,869.0,420100.0,125303.0,916,0.0
16551,Sonoma County,39761.0,497.0,17039.0,15921.0,473700.0,66366.0,707,0.02
16552,Riverside County,41083.0,1877.0,9968.0,9090.0,137900.0,41467.0,760,0.0
16553,Merced County,30805.0,648.0,11276.0,10173.0,150700.0,40864.0,209,0.1
16554,Tulare County,6237.0,83.0,1756.0,1628.0,144500.0,31865.0,559,0.01
16555,Amador County,11353.0,98.0,3189.0,2811.0,233100.0,58309.0,209,6.32
16556,El Dorado County,8842.0,119.0,4605.0,3642.0,223300.0,55526.0,530,0.85
16557,Shasta County,22841.0,176.0,9487.0,8899.0,177100.0,38258.0,530,2.05
16558,Santa Cruz County,9372.0,102.0,4135.0,3763.0,841900.0,116382.0,408,0.74
16559,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
16560,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
16561,Shasta County,33865.0,385.0,14846.0,13736.0,250700.0,47988.0,530,1.6
16562,Shasta County,44461.0,187.0,19402.0,18128.0,227000.0,45722.0,530,22.41
16563,Sacramento County,6180.0,68.0,2671.0,2513.0,405200.0,96165.0,916,0.42
16564,Santa Clara County,66943.0,2880.0,19874.0,19241.0,513400.0,95437.0,408,0.06
16565,Placer County,,,,,,,530,
16566,Fresno County,2604.0,23.0,1060.0,921.0,286000.0,54459.0,559,0.89
16567,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16568,Calaveras County,3976.0,37.0,2476.0,1580.0,243600.0,61488.0,209,1.27
16569,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16570,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16571,Tulare County,75004.0,169.0,22985.0,21431.0,148400.0,40851.0,559,4.18
16572,Sonoma County,28255.0,409.0,13187.0,12058.0,616700.0,68223.0,707,0.04
16573,Mariposa County,11062.0,33.0,5746.0,4766.0,238100.0,49780.0,209,5.21
16574,Lake County,2893.0,19.0,1712.0,1233.0,211800.0,46277.0,707,4.22
16575,El Dorado County,29114.0,359.0,11841.0,11002.0,366900.0,77718.0,530,0.11
16576,Napa County,8742.0,68.0,4406.0,3635.0,919800.0,83551.0,707,2.09
16577,San Bernardino County,16763.0,120.0,6098.0,5370.0,133900.0,48451.0,760,0.0
16578,Butte County,30643.0,166.0,13148.0,11789.0,158300.0,42555.0,530,8.76
16579,Merced County,33931.0,854.0,12642.0,11546.0,165800.0,47779.0,209,0.74
16580,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
16581,Madera County,11661.0,102.0,5329.0,4667.0,220500.0,46551.0,559,0.27
16582,Madera County,8637.0,93.0,4431.0,3668.0,253900.0,43376.0,559,0.01
16583,Calaveras County,3976.0,37.0,2476.0,1580.0,243600.0,61488.0,209,1.27
16584,Shasta County,22841.0,176.0,9487.0,8899.0,177100.0,38258.0,530,2.05
16585,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
16586,Sonoma County,1411.0,66.0,1449.0,708.0,662700.0,76583.0,707,1.45
16587,Riverside County,27198.0,1946.0,7360.0,7055.0,385100.0,84905.0,,0.31
16588,Santa Cruz County,7331.0,3908.0,403.0,381.0,279200.0,54669.0,831,0.0
16589,Tehama County,3935.0,62.0,1775.0,1541.0,136300.0,35750.0,530,0.65
16590,El Dorado County,38797.0,940.0,13827.0,13242.0,472900.0,119382.0,916,2.25
16591,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16592,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
16593,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
16594,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
16595,Solano County,34379.0,423.0,12997.0,12235.0,348600.0,79452.0,707,0.29
16596,Napa County,19681.0,1519.0,6064.0,5736.0,330300.0,82746.0,707,2.69
16597,Tehama County,15768.0,65.0,6443.0,5874.0,228700.0,53663.0,530,0.66
16598,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
16599,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
16600,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
16601,Mendocino County,13264.0,34.0,6012.0,5366.0,244400.0,38394.0,707,0.87
16602,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
16603,Sonoma County,10841.0,53.0,4544.0,4100.0,352800.0,57379.0,707,5.9
16604,Placer County,33974.0,2742.0,12546.0,11815.0,346200.0,84417.0,916,0.03
16605,Alameda County,36867.0,467.0,13566.0,13019.0,430300.0,95716.0,925,0.03
16606,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
16607,Monterey County,27080.0,133.0,4359.0,4096.0,212700.0,50504.0,831,5.1
16608,,,,,,,,,
16609,San Joaquin County,718.0,6.0,300.0,255.0,298400.0,45769.0,209,6.7
16610,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
16611,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
16612,Trinity County,1145.0,6.0,670.0,482.0,290300.0,41776.0,,0.01
16613,Siskiyou County,10031.0,53.0,4815.0,4415.0,191600.0,29443.0,530,0.4
16614,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
16615,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
16616,,,,,,,,,
16617,Placer County,6285.0,253.0,2589.0,2441.0,414300.0,64821.0,530,0.39
16618,Shasta County,1231.0,34.0,485.0,451.0,209400.0,51500.0,530,0.1
16619,Riverside County,24310.0,41.0,8288.0,5747.0,124100.0,42799.0,760,3.83
16620,Calaveras County,,,,,,,209,
16621,Amador County,5336.0,96.0,3779.0,2432.0,254600.0,53391.0,209,0.86
16622,Riverside County,23172.0,379.0,7131.0,6531.0,262300.0,82832.0,,0.03
16623,Merced County,37073.0,595.0,12387.0,11250.0,155500.0,48103.0,209,0.02
16624,Placer County,17509.0,355.0,7496.0,6856.0,365100.0,64329.0,530,0.67
16625,Calaveras County,13460.0,110.0,5605.0,4970.0,241900.0,65395.0,209,7.6
16626,Orange County,65445.0,16036.0,13177.0,12667.0,290800.0,50824.0,657,0.05
